timestamp,gx,gy,gz,ax,ay,az
4.621097,1.569182,0.140412,-0.288939,-0.000000,-0.000000,9.810000
4.641172,1.880069,0.843998,-0.007505,-0.000000,-0.000000,9.810000
4.661368,0.875414,0.929082,-0.249669,-0.000000,-0.000000,9.810000
4.681383,0.264548,0.815636,-0.660913,-0.000000,-0.000000,9.810000
4.701609,-0.574301,1.314146,-1.877189,-0.000000,-0.000000,9.810000
4.721609,-0.464127,0.210225,-2.000000,-0.000000,-0.000000,9.810000
4.741733,0.160919,0.143684,-2.000000,-0.000000,-0.000000,9.810000
4.761824,0.201280,-0.469363,-1.265233,-0.000000,-0.000000,9.810000
4.781891,0.523075,-0.714800,-0.612916,-0.000000,-0.000000,9.810000
4.801980,1.173210,-0.150840,-0.352207,-0.000000,-0.000000,9.810000
4.822601,-0.528486,-0.211927,0.319744,-0.000000,-0.000000,9.810000
4.842705,-1.254979,-0.780249,1.401848,-0.000000,-0.000000,9.810000
4.862770,-2.000000,-0.847881,2.000000,-0.000000,-0.000000,9.810000
4.882837,-2.000000,-1.210037,2.000000,-0.000000,-0.000000,9.810000
4.902911,-0.804466,-0.379915,2.000000,-0.000000,-0.000000,9.810000
4.923122,0.897230,-1.025686,0.391739,-0.000000,-0.000000,9.810000
4.943178,2.000000,0.010603,-0.041321,-0.000000,-0.000000,9.810000
4.963301,1.954245,1.193063,0.435372,-0.000000,-0.000000,9.810000
4.983393,1.046674,1.129795,0.167028,-0.000000,-0.000000,9.810000
5.003427,0.215461,0.876723,-0.581282,-0.000000,-0.000000,9.810000
5.023920,-0.317955,1.389413,-1.364498,-0.000000,-0.000000,9.810000
5.043600,-1.767669,0.797092,-2.000000,-0.000000,-0.000000,9.810000
5.063971,0.968134,-1.123861,-2.000000,-0.000000,-0.000000,9.810000
5.083848,0.489259,-0.077754,-1.901187,-0.000000,-0.000000,9.810000
5.103984,0.734696,-0.796612,-0.913985,-0.000000,-0.000000,9.810000
5.123986,0.708516,-0.324282,-0.406749,-0.000000,-0.000000,9.810000
5.144103,-1.097899,0.349851,0.020857,-0.000000,-0.000000,9.810000
5.164187,-1.017178,-1.553648,1.209862,-0.000000,-0.000000,9.810000
5.184299,-1.948747,-2.000000,2.000000,-0.000000,-0.000000,9.810000
5.204420,-2.000000,-1.059502,2.000000,-0.000000,-0.000000,9.810000
5.224422,-0.311410,-0.544630,2.000000,-0.000000,-0.000000,9.810000
5.244542,1.064127,-0.697346,1.448754,-0.000000,-0.000000,9.810000
5.264654,1.613906,1.293420,0.702626,-0.000000,-0.000000,9.810000
5.284790,1.889886,1.855198,1.136777,-0.000000,-0.000000,9.810000
5.304918,1.273567,1.666484,0.881522,-0.000000,-0.000000,9.810000
5.324956,-0.171784,1.042529,0.066672,-0.000000,-0.000000,9.810000
5.345083,-1.020450,1.969735,-0.605280,-0.000000,-0.000000,9.810000
5.365217,0.110741,-0.757342,-1.825920,-0.000000,-0.000000,9.810000
5.385208,2.000000,-1.246034,-0.969618,-0.000000,-0.000000,9.810000
5.405362,-1.247343,0.234223,-0.826719,-0.000000,-0.000000,9.810000
5.425525,1.112124,-0.856608,-0.586736,-0.000000,-0.000000,9.810000
5.445602,1.832072,0.986896,-1.144151,-0.000000,-0.000000,9.810000
5.465645,0.319090,-0.144295,-1.271778,-0.000000,-0.000000,9.810000
5.485804,-1.503688,-0.623170,-0.380569,-0.000000,-0.000000,9.810000
5.505888,-2.000000,-1.614735,1.008059,-0.000000,-0.000000,9.810000
5.525992,-2.000000,-1.156586,2.000000,-0.000000,-0.000000,9.810000
5.546075,-1.892024,0.193862,2.000000,-0.000000,-0.000000,9.810000
5.566166,-0.353953,0.053145,1.733461,-0.000000,-0.000000,9.810000
5.586219,0.660520,0.730551,0.569545,-0.000000,-0.000000,9.810000
5.606298,2.000000,1.766840,1.274221,-0.000000,-0.000000,9.810000
5.626401,1.256113,1.421047,1.122596,-0.000000,-0.000000,9.810000
5.646523,-0.117242,1.163611,0.376468,-0.000000,-0.000000,9.810000
5.666587,-1.131715,1.385050,-0.127496,-0.000000,-0.000000,9.810000
5.686750,1.251750,-1.471836,-0.627097,-0.000000,-0.000000,9.810000
5.706846,2.000000,-1.019141,0.249931,-0.000000,-0.000000,9.810000
5.726943,-0.613571,0.305127,0.203025,-0.000000,-0.000000,9.810000
5.747001,2.000000,-1.795813,0.457189,-0.000000,-0.000000,9.810000
5.767061,1.693537,0.966171,-0.458018,-0.000000,-0.000000,9.810000
5.787143,-0.072518,0.308400,-0.644550,-0.000000,-0.000000,9.810000
5.807265,-1.261524,-0.927512,0.107032,-0.000000,-0.000000,9.810000
5.827374,-2.000000,-1.184948,0.804073,-0.000000,-0.000000,9.810000
5.847449,-2.000000,-0.845699,1.471662,-0.000000,-0.000000,9.810000
5.867586,-2.000000,-0.388641,1.574200,-0.000000,-0.000000,9.810000
5.887681,-0.254687,0.688009,1.937446,-0.000000,-0.000000,9.810000
5.907750,0.657247,0.893085,1.484752,-0.000000,-0.000000,9.810000
5.927866,1.555001,1.176701,1.383304,-0.000000,-0.000000,9.810000
5.947927,0.740151,0.788365,0.650266,-0.000000,-0.000000,9.810000
5.968008,-0.509942,0.872359,0.055763,-0.000000,-0.000000,9.810000
5.988149,-2.000000,1.406866,-0.987071,-0.000000,-0.000000,9.810000
6.008225,1.116487,-1.499107,-2.000000,-0.000000,-0.000000,9.810000
6.028818,2.000000,-0.733344,-1.267414,-0.000000,-0.000000,9.810000
6.048496,-0.036521,0.134958,-1.796467,-0.000000,-0.000000,9.810000
6.068620,1.893159,-1.905987,-0.900895,-0.000000,-0.000000,9.810000
6.088916,1.613906,1.832290,-1.541213,-0.000000,-0.000000,9.810000
6.108777,0.565618,-0.629715,-1.342682,-0.000000,-0.000000,9.810000
6.128837,-1.620407,-0.987507,0.332834,-0.000000,-0.000000,9.810000
6.148874,-1.961837,-1.333301,1.598198,-0.000000,-0.000000,9.810000
