timestamp,gx,gy,gz,ax,ay,az,vx_gt,vy_gt,vz_gt
7.620000,0.054676,-0.322190,-0.125563,-0.312545,0.121263,-9.429301,0.114973,-0.002934,-0.017631
7.640000,0.277406,-0.141675,-0.040200,1.594096,0.494093,-9.578547,0.106817,-0.005101,-0.010080
7.660000,0.912600,0.966295,0.526521,1.807905,0.081074,-8.145367,0.138932,-0.000028,-0.005510
7.680000,-0.538760,-0.475796,0.575992,-0.455482,-0.330286,-11.698810,0.173267,-0.001149,0.027755
7.700000,-0.084944,-0.714076,0.377823,-0.751754,-0.714544,-10.161164,0.160613,-0.009609,-0.010062
7.720000,0.877917,-0.483749,-0.009332,0.198417,0.690325,-9.626732,0.144283,-0.026733,-0.017110
7.740000,-1.231414,1.286565,-0.152675,-0.479913,0.114393,-8.342779,0.149343,-0.014832,-0.013457
7.760000,-0.016888,-0.138899,-0.289848,-0.868554,0.290101,-11.227435,0.137718,-0.015980,0.015847
7.780000,-0.061225,-0.346131,-0.136452,-0.183198,1.072219,-9.131964,0.117575,-0.014504,-0.012569
7.800000,0.215694,-0.039924,-0.302171,1.400579,0.449919,-10.396001,0.111641,0.002396,0.000926
7.820000,0.869391,1.024646,0.176616,1.972256,0.041399,-8.070193,0.139579,0.006044,-0.010867
7.840000,-0.496169,-0.468572,0.216593,-0.342716,-0.303298,-11.259124,0.176542,0.003525,0.023885
7.860000,-0.001633,-0.718681,0.159828,-1.006368,-0.501557,-10.179768,0.165107,-0.004811,-0.005164
7.880000,0.769459,-0.423169,0.000294,0.117784,0.291948,-10.092753,0.142834,-0.018154,-0.012599
7.900000,-1.129723,1.307846,-0.238072,-0.569599,-0.128714,-8.522401,0.145411,-0.014641,-0.018268
7.920000,-0.048013,-0.337131,-0.222306,-0.620862,0.815113,-11.211207,0.131294,-0.020875,0.007431
7.940000,0.013691,-0.411274,-0.117994,-0.404368,0.253334,-9.151112,0.116458,-0.009175,-0.020662
7.960000,0.211162,0.023876,0.005083,1.177489,0.038039,-9.691779,0.106679,-0.008823,-0.007548
