timestamp,gx,gy,gz,ax,ay,az
3.295966,0.213803,-0.277071,-0.764672,-2.747686,-0.341889,-9.413026
3.314704,0.102538,0.077449,-1.325359,0.848436,0.662822,-7.297625
3.334718,-0.238892,0.509418,-0.723221,2.560276,3.623665,-10.597961
3.355102,-0.063268,-0.254164,0.212712,2.241140,2.420766,-10.941048
3.374969,-0.231256,0.158170,0.025089,-0.371228,1.697470,-10.869796
3.396399,-0.010908,-0.040361,-0.190895,2.018403,1.481918,-10.020762
3.416639,0.133081,-0.159261,0.209440,1.503474,2.014211,-8.188572
3.435414,-0.439605,0.405789,0.594503,0.282014,3.428470,-10.381811
3.457253,-0.583594,0.331613,1.122465,2.047143,2.624343,-11.721824
3.476630,0.308705,-0.683951,1.281726,0.471220,0.151485,-9.204659
3.496690,0.542143,-0.882482,0.332703,-0.775388,-0.979563,-8.786129
3.515757,0.442877,-0.030543,-0.673043,1.590892,-0.512534,-9.997410
3.535836,0.086176,-0.015272,-0.302160,3.317102,1.167572,-10.306368
3.555956,0.364337,-0.419970,0.338158,1.184337,1.386716,-11.687695
3.576075,0.426515,-0.620683,0.032725,-1.267564,0.602946,-10.137519
3.596194,0.593412,-0.785398,-0.783217,-3.109933,-1.656156,-9.668694
3.616188,0.332703,-0.291252,-0.459240,1.018482,-0.492177,-7.595804
3.636319,-0.477784,0.495237,-0.698132,-2.776426,-0.192799,-12.421769
3.656393,-0.783217,0.331613,-0.349066,-1.634601,1.323847,-11.121273
3.676504,-0.711222,0.161443,-0.223620,-1.184337,2.259102,-12.072695
3.696592,-0.685042,0.145080,0.258527,0.014370,2.145339,-10.739866
3.716709,-0.926115,0.599957,0.459240,0.246687,1.772913,-9.962084
3.736826,-1.283908,0.800670,0.559596,3.548221,2.423760,-9.206455
3.757013,-0.760309,0.050178,1.004655,3.236869,2.136956,-9.798624
3.776983,-0.445059,-0.123264,1.131192,0.895737,1.910028,-10.712922
3.797076,-0.208349,-0.356702,0.319613,0.842448,1.710643,-10.002799
3.817250,0.253073,-0.229074,-0.411243,3.451822,0.320933,-10.321337
3.837259,0.787580,-0.769036,-0.607593,3.271597,2.970423,-10.115964
3.859752,0.730857,-0.256345,-0.639227,3.654800,1.464554,-8.587343
3.877597,0.942478,-0.774490,-0.656680,2.212399,0.459844,-8.574769
3.897644,0.967567,-0.742856,-0.721039,-1.169967,2.395618,-11.075768
3.917634,0.652317,-0.651226,-0.353429,1.123264,2.967429,-7.943681
3.937751,0.649044,-0.892300,0.244346,-1.124462,1.454974,-10.829680
3.957796,0.229074,-0.301069,-0.042542,-2.300416,-2.231559,-8.715476
3.980284,-0.518145,0.151625,-0.227984,1.747167,0.065863,-4.958289
