timestamp,gx,gy,gz,ax,ay,az
2.270956,-0.079631,-0.318523,0.367610,-0.164059,0.564027,-9.183702
2.291058,0.529053,-0.098175,0.525780,-1.414858,0.082628,-14.892830
2.311138,0.467966,-0.362156,0.909753,1.440604,-0.137115,-7.035969
2.331193,0.129809,0.538870,0.592321,-2.708168,0.742456,-11.654764
2.351309,-0.025089,-0.011999,-0.259618,-1.416055,0.606539,-7.786807
2.371381,0.076358,-0.011999,-0.739583,1.012495,2.234553,-9.411229
2.391496,0.323977,-0.020726,-1.030835,2.533332,1.895059,-9.298065
2.411600,0.570504,-0.527962,-1.060288,2.627935,1.650767,-10.506352
2.431689,0.375246,-0.654498,-0.416697,2.301015,-0.641266,-9.010662
2.451807,-0.059996,0.016362,0.261799,0.722697,-1.815425,-10.306368
2.471889,-0.195259,-0.045815,0.242164,-0.457449,-1.944157,-9.564510
2.491982,0.160352,-0.519235,0.025089,0.472418,-1.408271,-8.200547
2.512110,-0.490874,-0.498510,-0.173442,0.007784,-1.902244,-7.135961
2.532166,-0.340339,-0.635954,-0.014181,-0.702938,1.932781,-13.475577
2.552234,-0.604320,-0.022907,0.594503,1.324446,2.850073,-8.899893
2.572594,-0.157080,-0.625046,0.902117,-1.431024,3.769761,-10.690768
2.592498,0.070904,-0.441786,0.741765,-0.507145,2.393822,-9.644744
2.612589,0.812669,0.201804,0.508327,-0.070653,1.798660,-12.676240
2.632697,0.638136,-0.184350,1.046107,0.975970,-0.717308,-10.013577
2.652726,0.825759,-0.315250,0.857393,-4.776866,0.838257,-14.053975
2.672839,0.014181,0.225802,0.242164,-2.120191,-0.371827,-6.695277
2.692944,-0.078540,0.473421,-0.281434,-1.792672,-1.484912,-12.436738
2.713058,-0.079631,0.421061,-0.884664,0.099992,-0.765807,-6.429430
2.733086,-0.164715,0.302160,-1.070105,1.178948,2.169888,-14.224620
2.753216,0.019635,-0.092721,-0.730857,4.945715,1.275947,-7.519164
2.773302,0.041452,-0.227984,0.226893,3.868555,0.699346,-10.211765
2.793509,-0.116719,-0.080721,0.447241,0.589774,-1.598676,-10.187814
2.813132,0.222529,-0.460331,-0.055632,-0.226928,-1.924398,-8.126301
2.833183,0.082903,-1.061378,-0.365428,-0.214953,-2.057322,-3.982917
2.853247,-0.849757,-0.631591,-0.275980,-3.826044,0.132325,-15.523319
2.873868,-0.783217,-0.911935,0.844303,2.947072,4.016448,-14.655125
2.893883,0.235619,-0.270526,1.469349,-1.509461,2.675836,-8.156239
2.913963,0.001091,-0.694859,1.329723,-2.151925,3.402125,-11.924203
2.934088,0.451604,0.263981,0.874846,-1.507665,0.948428,-9.386082
2.954205,0.695950,0.586867,0.883573,-1.568738,1.753753,-11.848760
2.974254,0.677406,-0.520326,0.212712,-2.624343,-0.296982,-13.214520
2.994398,0.620683,-0.136354,0.007636,0.849034,0.260458,-6.072572
3.014529,0.215984,0.616319,-0.167988,-0.934656,-1.860930,-9.710607
3.034627,0.033816,0.538870,-0.592321,1.918411,-1.927991,-6.792275
3.054706,-0.706858,0.609774,-0.757037,0.071851,-2.375859,-7.226373
3.074805,-0.123264,-0.270526,-1.359175,1.802851,2.483036,-15.273638
3.094925,-0.118901,-0.131991,-0.809396,3.420687,0.804727,-6.829997
3.114970,-0.013090,-0.353429,0.151625,3.904481,0.576002,-7.085067
3.135028,0.187623,-0.820305,0.215984,-1.037642,-0.834664,-11.650573
3.155137,0.416697,-0.667588,-0.390517,0.579595,-2.157314,-6.968309
3.175271,0.022907,-1.103921,-0.326158,-0.644260,-0.594564,-8.586145
3.195788,-0.611956,-0.919570,0.958840,5.105583,3.054249,-13.677358
3.215526,-0.135263,-0.371973,1.661335,-0.802930,1.090931,-6.213279
3.235586,-0.580322,-0.787580,1.647154,-0.127535,2.751877,-9.527986
