time_s,phase,amp_rad,freq_hz,motor_idx,signal,command_rad,actual_rad,actual_vel
0.0,0.12566370614359174,0.3,1.0,5,0.12533323356430426,0.03759997006929128,2.47955322265625e-05,-7.598090451210737e-05
0.02,0.25132741228718347,0.3,1.0,5,0.2486898871648548,0.07460696614945643,3.463029861450195e-05,-0.0009053095709532499
0.04,0.3769911184307752,0.3,1.0,5,0.368124552684678,0.11043736580540339,0.0016229748725891113,0.5259988903999329
0.06,0.5026548245743669,0.3,1.0,5,0.4817536741017153,0.1445261022305146,0.02015930414199829,1.2486311197280884
0.08,0.6283185307179586,0.3,1.0,5,0.5877852522924731,0.17633557568774194,0.047992169857025146,1.617936611175537
0.1,0.7539822368615503,0.3,1.0,5,0.6845471059286886,0.20536413177860657,0.07990247011184692,1.7782167196273804
0.12000000000000001,0.879645943005142,0.3,1.0,5,0.7705132427757891,0.23115397283273673,0.11329036951065063,1.8581483364105225
0.14,1.0053096491487337,0.3,1.0,5,0.844327925502015,0.2532983776506045,0.14593392610549927,1.82500159740448
0.16,1.1309733552923253,0.3,1.0,5,0.9048270524660195,0.2714481157398058,0.17679983377456665,1.7521309852600098
0.18,1.256637061435917,0.3,1.0,5,0.9510565162951535,0.285316954888546,0.20515930652618408,1.6433883905410767
0.19999999999999998,1.3823007675795087,0.3,1.0,5,0.9822872507286886,0.29468617521860657,0.23024338483810425,1.40699303150177
0.21999999999999997,1.5079644737231004,0.3,1.0,5,0.9980267284282716,0.2994080185284815,0.2516784071922302,1.1489275693893433
0.23999999999999996,1.633628179866692,0.3,1.0,5,0.9980267284282716,0.2994080185284815,0.2691039443016052,0.8738886713981628
0.25999999999999995,1.7592918860102837,0.3,1.0,5,0.9822872507286887,0.2946861752186066,0.2820574641227722,0.5924817323684692
0.27999999999999997,1.8849555921538754,0.3,1.0,5,0.9510565162951538,0.28531695488854614,0.290438711643219,0.3057857155799866
0.3,2.0106192982974673,0.3,1.0,5,0.9048270524660197,0.2714481157398059,0.2941818833351135,0.01643209718167782
0.32,2.1362830044410592,0.3,1.0,5,0.8443279255020152,0.25329837765060453,0.29329532384872437,-0.27352893352508545
0.34,2.261946710584651,0.3,1.0,5,0.7705132427757893,0.23115397283273675,0.28799301385879517,-0.5657808780670166
0.36000000000000004,2.387610416728243,0.3,1.0,5,0.6845471059286885,0.20536413177860655,0.2782525420188904,-0.8525219559669495
0.38000000000000006,2.513274122871835,0.3,1.0,5,0.5877852522924728,0.17633557568774183,0.26429837942123413,-1.0615239143371582
0.4000000000000001,2.638937829015427,0.3,1.0,5,0.4817536741017148,0.14452610223051443,0.24632328748703003,-1.2265111207962036
0.4200000000000001,2.7646015351590187,0.3,1.0,5,0.3681245526846773,0.11043736580540318,0.22450417280197144,-1.3838226795196533
0.4400000000000001,2.8902652413026106,0.3,1.0,5,0.24868988716485396,0.07460696614945618,0.19914352893829346,-1.5290285348892212
0.46000000000000013,3.0159289474462025,0.3,1.0,5,0.1253332335643032,0.03759997006929096,0.17061388492584229,-1.6588555574417114
0.48000000000000015,3.1415926535897944,0.3,1.0,5,-1.2098029496354525e-15,-3.6294088489063575e-16,0.13935208320617676,-1.7707500457763672
0.5000000000000001,3.2672563597333864,0.3,1.0,5,-0.12533323356430562,-0.03759997006929169,0.10595768690109253,-1.8157316446304321
0.5200000000000001,3.3929200658769783,0.3,1.0,5,-0.2486898871648563,-0.07460696614945689,0.07117640972137451,-1.90038001537323
0.5400000000000001,3.51858377202057,0.3,1.0,5,-0.3681245526846796,-0.11043736580540388,0.03494781255722046,-1.9586235284805298
0.5600000000000002,3.644247478164162,0.3,1.0,5,-0.48175367410171693,-0.14452610223051507,-0.00205916166305542,-2.01023530960083
0.5800000000000002,3.769911184307754,0.3,1.0,5,-0.5877852522924748,-0.17633557568774244,-0.03936314582824707,-2.020829916000366
0.6000000000000002,3.895574890451346,0.3,1.0,5,-0.6845471059286903,-0.20536413177860707,-0.07597553730010986,-1.9897741079330444
0.6200000000000002,4.021238596594937,0.3,1.0,5,-0.7705132427757905,-0.23115397283273714,-0.11134696006774902,-1.9387609958648682
0.6400000000000002,4.146902302738529,0.3,1.0,5,-0.8443279255020162,-0.25329837765060487,-0.14496725797653198,-1.8669441938400269
0.6600000000000003,4.272566008882121,0.3,1.0,5,-0.9048270524660205,-0.27144811573980615,-0.17633140087127686,-1.7743351459503174
0.6800000000000003,4.398229715025713,0.3,1.0,5,-0.9510565162951543,-0.2853169548885463,-0.20493483543395996,-1.6522048711776733
0.7000000000000003,4.523893421169305,0.3,1.0,5,-0.9822872507286892,-0.29468617521860674,-0.2301424741744995,-1.411527395248413
0.7200000000000003,4.649557127312897,0.3,1.0,5,-0.9980267284282718,-0.29940801852848153,-0.23500001430511475,-1.4476595424639527e-06
0.7400000000000003,4.775220833456489,0.3,1.0,5,-0.9980267284282713,-0.29940801852848137,-0.23500001430511475,9.402428986504674e-07
0.7600000000000003,4.900884539600081,0.3,1.0,5,-0.982287250728688,-0.2946861752186064,-0.23500001430511475,7.347451628447743e-06
0.7800000000000004,5.0265482457436725,0.3,1.0,5,-0.9510565162951525,-0.28531695488854575,-0.23500001430511475,5.786861038359348e-06
0.8000000000000004,5.152211951887264,0.3,1.0,5,-0.904827052466018,-0.2714481157398054,-0.23500001430511475,8.075082405412104e-06
0.8200000000000004,5.277875658030856,0.3,1.0,5,-0.8443279255020131,-0.2532983776506039,-0.23500001430511475,1.0461232704983559e-05
