time_s,phase,amp_rad,freq_hz,motor_idx,signal,command_rad,actual_rad
0.4948419250000029,3.1091835125364815,0.3,1.0,1,0.03240346784795333,0.009721040354385998,0.1431978294697116
0.5139021919999891,3.2289427021017145,0.3,1.0,1,-0.08723901028567345,-0.026171703085702033,0.10321392296947784
0.5329223479999996,3.348449866821244,0.3,1.0,1,-0.20538513279832338,-0.06161553983949701,0.05751802982635357
0.5519401149999794,3.4679420210108822,0.3,1.0,1,-0.32058722378827936,-0.0961761671364838,0.05751802982635357
0.5709576599999764,3.58743278033349,0.3,1.0,1,-0.43121603565948696,-0.12936481069784608,-0.005313823245442273
0.5900211299999683,3.7072120949412977,0.3,1.0,1,-0.5359388863602849,-0.16078166590808546,-0.05100971638856655
0.6090447490000201,3.826741018331806,0.3,1.0,1,-0.6327879010348667,-0.18983637031046,-0.09099362288880031
0.6280815899999652,3.946353017997775,0.3,1.0,1,-0.7206645281826213,-0.21619935845478638,-0.09099362288880031
0.6470873760000018,4.065769893344604,0.3,1.0,1,-0.7981253273709615,-0.23943759821128846,-0.15382547596059615
0.6661116060000154,4.185302655761094,0.3,1.0,1,-0.8642763660793321,-0.25928290982379965,-0.15382547596059615
0.6851230959999839,4.304755370396488,0.3,1.0,1,-0.9180615192224401,-0.275418455766732,-0.15382547596059615
0.7041310660000022,4.424185968219914,0.3,1.0,1,-0.9587561807426033,-0.28762685422278095,-0.216657329032392
0.723145666999983,4.543658229844875,0.3,1.0,1,-0.9857987075715697,-0.2957396122714709,-0.23950527560395407
0.7421975080000038,4.663364477290928,0.3,1.0,1,-0.9987985397097868,-0.29963956191293606,-0.23950527560395407
0.7612218310000003,4.782897824043545,0.3,1.0,1,-0.9975152811365835,-0.299254584340975,-0.2680652088184068
0.7802455610000152,4.9024274448673895,0.3,1.0,1,-0.981996970031128,-0.2945990910093384,-0.2737771954612973
0.7992722540000159,5.02197568276921,0.3,1.0,1,-0.9524595685527579,-0.2857378705658274,-0.2737771954612973
0.8183497059999922,5.141842848873885,0.3,1.0,1,-0.9091932803908194,-0.2727579841172458,-0.2737771954612973
0.8373598989999778,5.261287414218042,0.3,1.0,1,-0.853099779263145,-0.25592993377894346,-0.2737771954612973
0.8563715550000097,5.380741171862596,0.3,1.0,1,-0.7848438672746817,-0.2354531601824045,-0.2737771954612973
0.8753825809999967,5.500190971100123,0.3,1.0,1,-0.7054049772592802,-0.21162149317778406,-0.2737771954612973
0.8946166810000022,5.621042385616981,0.3,1.0,1,-0.614808334314602,-0.1844425002943806,-0.2737771954612973
0.9136828740000169,5.740838809338523,0.3,1.0,1,-0.5161471859461374,-0.15484415578384123,-0.2452172622468446
0.9326995849999662,5.860324328484285,0.3,1.0,1,-0.4103711087018753,-0.12311133261056259,-0.2452172622468446
0.9517327410000007,5.9799131746129595,0.3,1.0,1,-0.2986446066771726,-0.08959338200315177,-0.2452172622468446
0.9707449900000142,6.0993706581862845,0.3,1.0,1,-0.182781280099013,-0.0548343840297039,-0.2452172622468446
0.9897840720000204,6.218996738470911,0.3,1.0,1,-0.06414449979387098,-0.01924334993816129,-0.2452172622468446
1.0087964709999824,6.338455164521708,0.3,1.0,1,0.05524172230794613,0.016572516692383837,-0.2452172622468446
1.0278387799999678,6.45810152064519,0.3,1.0,1,0.17402563015853403,0.05220768904756021,-0.2452172622468446
1.0468639420000159,6.577640138990604,0.3,1.0,1,0.2902181888531818,0.08706545665595454,-0.2452172622468446
1.0658992140000123,6.6972422803391485,0.3,1.0,1,0.40232677198287214,0.12069803159486164,-0.2452172622468446
1.084925912000017,6.816790549656921,0.3,1.0,1,0.5086406777663457,0.1525922033299037,-0.2452172622468446
1.1039471109999681,6.936304267738353,0.3,1.0,1,0.6076664120809674,0.1822999236242902,-0.2452172622468446
1.122953549999977,7.0557252460050135,0.3,1.0,1,0.6979564403660118,0.20938693210980353,0.13177385618393045
1.1419971550000128,7.17537974513697,0.3,1.0,1,0.7784510810439609,0.23353532431318824,0.13177385618393045
1.1610092429999668,7.294836217117087,0.3,1.0,1,0.8477087443480741,0.2543126233044222,0.16033378939838316
1.1800241629999846,7.414310483078395,0.3,1.0,1,0.9048916841081404,0.2714675052324421,0.223165642470179
1.1990236209999807,7.533687598428346,0.3,1.0,1,0.9491428832993496,0.2847428649898049,0.223165642470179
1.2180616709999867,7.653307194465734,0.3,1.0,1,0.9799323645047621,0.2939797093514286,0.2517255756846316
1.2370666659999756,7.772719099812686,0.3,1.0,1,0.9967000168511368,0.29901000505534103,0.2517255756846316
1.2560679750000077,7.892107845338867,0.3,1.0,1,0.9992732840399083,0.29978198521197247,0.2688615356133034
1.2750686549999841,8.01149263874114,0.3,1.0,1,0.9876207672400922,0.29628623017202765,0.2688615356133034
1.2940874829999984,8.130991459390605,0.3,1.0,1,0.9618774922514456,0.2885632476754337,0.2688615356133034
1.3130995519999829,8.250447811990393,0.3,1.0,1,0.9224313751859704,0.2767294125557911,0.2745735222561937
1.332098008999992,8.369818637871933,0.3,1.0,1,0.8698801639050555,0.26096404917151667,0.2745735222561937
1.351104485999997,8.48923985489961,0.3,1.0,1,0.8049184987883397,0.2414755496365019,0.28028550889908443
1.3701174249999895,8.608701673870664,0.3,1.0,1,0.7284633681268952,0.21853901043806853,0.26314954897041265
1.3891402339999672,8.728225507880609,0.3,1.0,1,0.6415770345407574,0.19247311036222722,0.26314954897041265
1.4082602649999671,8.848360205732627,0.3,1.0,1,0.5450240128367729,0.16350720385103187,0.2688615356133034
1.427284611999994,8.967893703281883,0.3,1.0,1,0.44115408773333403,0.1323462263200002,0.25743756232752235
1.4463386059999834,9.087613478425704,0.3,1.0,1,0.33081255757932726,0.09924376727379818,0.16604577604127368
1.4653535639999973,9.207087983148028,0.3,1.0,1,0.2159746978800212,0.06479240936400635,0.16604577604127368
1.4843741699999669,9.32659797530069,0.3,1.0,1,0.09802233026037449,0.029406699078112344,0.1431978294697116
1.5033835720000184,9.446037570645684,0.3,1.0,1,-0.02125800845792909,-0.0063774025373787265,0.1431978294697116
1.5224389740000106,9.565766192514436,0.3,1.0,1,-0.14052160922784337,-0.04215648276835301,0.1431978294697116
1.5414604129999816,9.685281418560466,0.3,1.0,1,-0.2575670558542504,-0.07727011675627511,0.1431978294697116
1.5604711299999963,9.804729276293907,0.3,1.0,1,-0.3708752574227535,-0.11126257722682605,-0.016737796531223315
1.579473309999969,9.924123494474117,0.3,1.0,1,-0.47885108776189694,-0.1436553263285691,-0.016737796531223315
1.5985046929999953,10.043701200515189,0.3,1.0,1,-0.5801584719030474,-0.1740475415709142,-0.03387375645989499
1.6175286440000036,10.163232209922946,0.3,1.0,1,-0.6731456181296984,-0.20194368543890953,-0.09099362288880031
1.6367215540000188,10.283824820037061,0.3,1.0,1,-0.7572203540218977,-0.2271661062065693,-0.13668951603192447
1.6557958760000133,10.40367231977184,0.3,1.0,1,-0.8298809960358005,-0.24896429881074011,-0.13668951603192447
1.6748127559999944,10.523158900776117,0.3,1.0,1,-0.8904717929636936,-0.26714153788910805,-0.17667342253215823
1.6938514309999846,10.642782423804222,0.3,1.0,1,-0.9384117291595299,-0.28152351874785897,-0.216657329032392
1.7128673299999946,10.762262841003896,0.3,1.0,1,-0.972906122547587,-0.2918718367642761,-0.216657329032392
1.731876858000021,10.88170322803008,0.3,1.0,1,-0.9935236934225183,-0.2980571080267555,-0.2509292488897351
1.750892700999998,11.001183293371168,0.3,1.0,1,-0.9999842695681703,-0.2999952808704511,-0.2794891821041878
1.7699609489999943,11.120992629038403,0.3,1.0,1,-0.992145423797048,-0.29764362713911435,-0.2737771954612973
1.7889796430000047,11.240490607741012,0.3,1.0,1,-0.970157618646399,-0.2910472855939197,-0.2737771954612973
1.8079821719999813,11.35988701875292,0.3,1.0,1,-0.9343688606514289,-0.28031065819542866,-0.2737771954612973
1.8269962929999792,11.479356264449041,0.3,1.0,1,-0.8852421452833572,-0.26557264358500715,-0.2737771954612973
1.8460194869999782,11.598882517485462,0.3,1.0,1,-0.8234631348003805,-0.24703894044011412,-0.2737771954612973
1.865018885999973,11.718259262127471,0.3,1.0,1,-0.7500325902811347,-0.2250097770843404,-0.2737771954612973
1.8840261729999952,11.837685568535356,0.3,1.0,1,-0.6658891885501772,-0.19976675656505316,-0.2737771954612973
1.9030741079999984,11.957367273859488,0.3,1.0,1,-0.5720502657285859,-0.17161507971857576,-0.2737771954612973
1.9220890249999911,12.076841520971081,0.3,1.0,1,-0.4702103396281317,-0.1410631018884395,-0.25664123553262574
1.941097367999987,12.196274462422485,0.3,1.0,1,-0.3617050753731284,-0.10851152261193851,-0.20523335574661095
1.960115007000013,12.315765812364694,0.3,1.0,1,-0.24798991413554108,-0.07439697424066233,-0.20523335574661095
1.9791146279999907,12.435143951873734,0.3,1.0,1,-0.13085035656138477,-0.03925510696841543,-0.20523335574661095
1.9981379330000095,12.554670902343847,0.3,1.0,1,-0.011699445101362973,-0.0035098335304088917,-0.14811348931770563
2.0171454320000066,12.67409854078686,0.3,1.0,1,0.1075196780428686,0.03225590341286058,-0.10241759617458135
2.0361648779999655,12.793601244444497,0.3,1.0,1,0.22528021033465623,0.06758406310039687,-0.10241759617458135
2.0551667729999963,12.91299367191726,0.3,1.0,1,0.3397236507449231,0.10191709522347693,-0.10241759617458135
2.0741775359999792,13.032441818677025,0.3,1.0,1,0.44938000950521007,0.134814002851563,0.02324610996901033
2.0931786909999914,13.151829596592544,0.3,1.0,1,0.5525819831875057,0.16577459495625171,0.02324610996901033
2.1121802530000195,13.271219931764582,0.3,1.0,1,0.6479190605744686,0.19437571817234056,0.02324610996901033
2.131210048000014,13.390787660107186,0.3,1.0,1,0.7341520897878959,0.22024562693636876,0.13748584282682097
2.1502366770000094,13.510335495885114,0.3,1.0,1,0.8098901864093243,0.24296705592279727,0.14890981611260212
2.1692467550000174,13.629779338663102,0.3,1.0,1,0.8740168411454446,0.2622050523436334,0.14890981611260212
2.1882442630000014,13.749144201801629,0.3,1.0,1,0.9256589829663813,0.27769769488991436,0.14890981611260212
2.207245047000015,13.868529648655407,0.3,1.0,1,0.9641334783354967,0.28924004350064897,0.14890981611260212
2.22625627299999,13.987980704529921,0.3,1.0,1,0.9888923578143424,0.2966677073443027,0.14890981611260212
2.245255132000011,14.107354056252031,0.3,1.0,1,0.9995556288617607,0.2998666886585282,0.14890981611260212
2.264245087000006,14.226671462492002,0.3,1.0,1,0.9959971436607278,0.2987991430982183,0.26314954897041265
2.2832465380000144,14.346061100230347,0.3,1.0,1,0.9782608401561789,0.2934782520468536,0.2745735222561937
2.3022651499999824,14.465558563711495,0.3,1.0,1,0.9465623031531766,0.28396869094595295,0.2745735222561937
2.3212740810000128,14.584995199676076,0.3,1.0,1,0.9013896108410432,0.27041688325231295,0.28028550889908443
2.3402682930000083,14.704339353435902,0.3,1.0,1,0.8434234644792176,0.25302703934376525,0.28028550889908443
2.359270280999965,14.823732365244433,0.3,1.0,1,0.7734276970457888,0.23202830911373665,0.28028550889908443
2.3782910229999743,14.943243211910545,0.3,1.0,1,0.6923350247945004,0.2077005074383501,0.28028550889908443
2.3973256489999812,15.062841294321448,0.3,1.0,1,0.6012959031389378,0.18038877094168132,0.28028550889908443
2.416327136999996,15.18223116453769,0.3,1.0,1,0.5018463769078129,0.15055391307234386,0.26314954897041265
2.4353221089999693,15.30158009351821,0.3,1.0,1,0.39528966198775234,0.1185868985963257,0.26314954897041265
2.4543510329999663,15.421142349206427,0.3,1.0,1,0.28290445009633497,0.08487133502890049,0.1717577626841642
2.4733571489999804,15.540561298004267,0.3,1.0,1,0.16662120213124704,0.04998636063937411,0.15462180275549264
2.4923796499999753,15.660083196793243,0.3,1.0,1,0.047861779065706614,0.014358533719711984,0.15462180275549264
2.511424459000011,15.779745260880311,0.3,1.0,1,-0.071720364176146,-0.021516109252843797,0.09750193632658732
2.530442886000003,15.899241561972326,0.3,1.0,1,-0.1901140304782418,-0.057034209143472535,0.06323001646924409
2.549449910000021,16.01866621590245,0.3,1.0,1,-0.30572800195209804,-0.09171840058562941,0.06323001646924409
2.5684508239999673,16.138052479569893,0.3,1.0,1,-0.41695189107812125,-0.12508556732343637,0.006110150040338769
2.5874664560000156,16.25753121915933,0.3,1.0,1,-0.5223188479702193,-0.15669565439106578,-0.03387375645989499
2.60652044699998,16.377250975453435,0.3,1.0,1,-0.6204275192614246,-0.18612825577842737,-0.03387375645989499
2.6255347089999646,16.496721107078603,0.3,1.0,1,-0.7094784355079881,-0.21284353065239642,-0.03387375645989499
2.644530051000004,16.6160723608381,0.3,1.0,1,-0.7883417927329515,-0.23650253781988542,-0.12526554274614343
2.6635286329999985,16.735443972117714,0.3,1.0,1,-0.8559992890173354,-0.2567997867052006,-0.15953746260348667
2.682544339000003,16.85492317666259,0.3,1.0,1,-0.911517885114101,-0.2734553655342303,-0.20523335574661095
2.7015458079999917,16.974312927498147,0.3,1.0,1,-0.9540129685859184,-0.2862038905757755,-0.20523335574661095
2.72054581499998,17.09369349231678,0.3,1.0,1,-0.9829240891704357,-0.2948772267511307,-0.23950527560395407
2.739566685999989,17.213205149513797,0.3,1.0,1,-0.9978520767250861,-0.29935562301752583,-0.25664123553262574
2.758586577000017,17.332710649189327,0.3,1.0,1,-0.9985449948390808,-0.2995634984517242,-0.25664123553262574
2.7775861019999866,17.452088185512526,0.3,1.0,1,-0.9850161692478142,-0.29550485077434424,-0.2737771954612973
2.796576444999971,17.57140802962833,0.3,1.0,1,-0.9574831898911315,-0.2872449569673394,-0.2737771954612973
2.81559594700002,17.690911085144908,0.3,1.0,1,-0.9162610967008195,-0.27487832901024584,-0.29662514203285945
2.834601303999989,17.810325265004817,0.3,1.0,1,-0.8620145148105354,-0.2586043544431606,-0.29662514203285945
2.8535989599999994,17.929691058054935,0.3,1.0,1,-0.7955197443466275,-0.23865592330398824,-0.2852011687470784
2.872663614999965,18.04947781823717,0.3,1.0,1,-0.717410503805727,-0.2152231511417181,-0.2737771954612973
2.891708386000005,18.16913964356322,0.3,1.0,1,-0.6291166559253778,-0.18873499677761332,-0.2737771954612973
2.9107377739999833,18.288704814649304,0.3,1.0,1,-0.5319071101048367,-0.159572133031451,-0.2680652088184068
2.9297600890000126,18.40822554476603,0.3,1.0,1,-0.42714274837319993,-0.12814282451195996,-0.21094534238950147
2.948764075999975,18.527631116662025,0.3,1.0,1,-0.3163930697352937,-0.09491792092058811,-0.21094534238950147
2.9677719509999747,18.64706111758273,0.3,1.0,1,-0.20111378397097313,-0.06033413519129194,-0.21094534238950147
2.9867739949999645,18.766454481249845,0.3,1.0,1,-0.08300582563828247,-0.024901747691484743,-0.21094534238950147
1.8880000425269827e-06,2.3725308254319945e-05,0.3,2.0,1,2.3725308252094156e-05,7.117592475628246e-06,-0.016737796531223315
0.01928172899999936,0.24230135269962902,0.3,2.0,1,0.23993738626169497,0.07198121587850849,-0.016737796531223315
0.03835605400001896,0.4819963898686118,0.3,2.0,1,0.463549041815675,0.1390647125447025,-0.005313823245442273
0.05736974800004191,0.7209295154209175,0.3,2.0,1,0.6600832020358136,0.19802496061074407,-0.005313823245442273
0.07640519400001722,0.9601359846662281,0.3,2.0,1,0.8192695506504637,0.2457808651951391,-0.005313823245442273
0.09544369600001801,1.1993808567404562,0.3,2.0,1,0.9318145559771635,0.27954436679314904,0.13177385618393045
0.11444304200000488,1.4381336800067337,0.3,2.0,1,0.9912132092590507,0.2973639627777152,0.13177385618393045
0.13344905299999255,1.6769702581331658,0.3,2.0,1,0.9943688410944193,0.29831065232832576,0.13177385618393045
0.15244221500000776,1.9156453709639203,0.3,2.0,1,0.9411264946443114,0.2823379483932934,0.13177385618393045
0.1714602970000101,2.1546336377502224,0.3,2.0,1,0.8343535583896596,0.2503060675168979,0.2745735222561937
0.19046380800000406,2.3934387999501983,0.3,2.0,1,0.6802867944489308,0.20408603833467923,0.28028550889908443
0.20946067400001311,2.632160458617631,0.3,2.0,1,0.4876816194952839,0.14630448584858516,0.28028550889908443
0.2284679250000181,2.8710126190438428,0.3,2.0,1,0.2672904122021879,0.08018712366065638,0.2745735222561937
0.2475094260000219,3.110295177663581,0.3,2.0,1,0.03129236669658992,0.009387710008976976,0.2688615356133034
0.26654105900001923,3.3494537313380155,0.3,2.0,1,-0.20636749250413342,-0.06191024775124002,0.2688615356133034
0.28553649899998845,3.5881574703604517,0.3,2.0,1,-0.43186977301051,-0.129560931903153,0.2688615356133034
0.3045514140000023,3.827105939451163,0.3,2.0,1,-0.6330704265038144,-0.18992112795114433,0.006110150040338769
0.32357069900001534,4.066109323581449,0.3,2.0,1,-0.7983297852095249,-0.23949893556285745,-0.06814567631723811
0.34257733900000176,4.304953805954982,0.3,2.0,1,-0.9181401685325176,-0.27544205055975524,-0.06814567631723811
0.3615812400000209,4.543763869039814,0.3,2.0,1,-0.9858164421940895,-0.2957449326582268,-0.14811348931770563
0.3805915270000355,4.782654180967332,0.3,2.0,1,-0.9975324162900778,-0.29925972488702335,-0.22808130231817303
0.39962776999999505,5.021870665609824,0.3,2.0,1,-0.9524915583548009,-0.28574746750644026,-0.22808130231817303
0.41878677500000094,5.262629823042259,0.3,2.0,1,-0.8523986119540082,-0.25571958358620245,-0.2794891821041878
0.43781235400001606,5.501712299909218,0.3,2.0,1,-0.7043258366615498,-0.21129775099846493,-0.2794891821041878
0.456817290999993,5.740535381753475,0.3,2.0,1,-0.5164070478786662,-0.15492211436359984,-0.2794891821041878
0.4758273379999878,5.9794226777517965,0.3,2.0,1,-0.2991126834736436,-0.08973380504209308,-0.2794891821041878
0.49486070400001836,6.218603008946924,0.3,2.0,1,-0.0645374134974788,-0.019361224049243637,-0.2794891821041878
0.513871641000037,6.457501489015392,0.3,2.0,1,0.17343472304489294,0.05203041691346788,-0.2794891821041878
0.5328795220000302,6.696361566254943,0.3,2.0,1,0.4015203257153764,0.12045609771461291,-0.2794891821041878
0.5518875700000194,6.935223742078336,0.3,2.0,1,0.6068079122695723,0.1820423736808717,-0.2794891821041878
0.5709109840000224,7.174279012752763,0.3,2.0,1,0.777759674067459,0.2333279022202377,0.051806043183463046
0.5899444330000279,7.413460386956335,0.3,2.0,1,0.9045295206441287,0.27135885619323863,0.051806043183463046
0.6089685869999926,7.652524956744535,0.3,2.0,1,0.9797761410474863,0.2939328423142459,0.1717577626841642
0.6279788570000164,7.891415055043868,0.3,2.0,1,0.9992994513035508,0.29978983539106524,0.1717577626841642
0.647002289999989,8.130470564478955,0.3,2.0,1,0.9620198164530236,0.2886059449359071,0.2745735222561937
0.666007116000003,8.369292251456539,0.3,2.0,1,0.8701396903815715,0.26104190711447145,0.2745735222561937
0.6850186820000204,8.608198635772107,0.3,2.0,1,0.7288078996769273,0.21864236990307817,0.2917094821848655
0.7040171959999952,8.846941003817882,0.3,2.0,1,0.5462133514480942,0.16386400543442828,0.2745735222561937
0.7230349449999949,9.085925086002737,0.3,2.0,1,0.33240541529511114,0.09972162458853334,0.2745735222561937
0.7421074009999984,9.325596636624839,0.3,2.0,1,0.09901879739594553,0.029705639218783657,0.2688615356133034
0.761157752000031,9.564990407624876,0.3,2.0,1,-0.1397534797682653,-0.041926043930479585,0.2688615356133034
0.7802024940000365,9.804313693851798,0.3,2.0,1,-0.37048928118584723,-0.11114678435575416,0.06894200311213461
0.7992399039999896,10.043544843448716,0.3,2.0,1,-0.5800311114151434,-0.17400933342454303,0.06894200311213461
0.8182382699999948,10.282285351672023,0.3,2.0,1,-0.7562139387360683,-0.2268641816208205,-0.03387375645989499
0.8372376529999883,10.521038639894096,0.3,2.0,1,-0.889504991912981,-0.2668514975738943,-0.03387375645989499
0.8562362410000333,10.759781937852177,0.3,2.0,1,-0.9723295429983919,-0.2916988628995176,-0.03387375645989499
0.8752694860000361,10.99896074851611,0.3,2.0,1,-0.9999942659465908,-0.29999827978397725,-0.18809739581793938
0.8943172639999943,11.238322186243623,0.3,2.0,1,-0.9706811256822678,-0.29120433770468035,-0.18809739581793938
0.9133259970000154,11.477192970031288,0.3,2.0,1,-0.8862462872285688,-0.2658738861685706,-0.2794891821041878
0.9323373029999971,11.716096087090047,0.3,2.0,1,-0.7514615601985186,-0.22543846805955559,-0.2794891821041878
0.9513631610000175,11.955182069974475,0.3,2.0,1,-0.5738412432931044,-0.17215237298793132,-0.2852011687470784
0.9703662470000154,12.193981891466988,0.3,2.0,1,-0.363841469832673,-0.10915244094980191,-0.2852011687470784
0.9893789609999999,12.432902701975609,0.3,2.0,1,-0.13307200598124236,-0.03992160179437271,-0.2852011687470784
1.0084117979999974,12.672076385560265,0.3,2.0,1,0.10550902687819622,0.031652708063458865,-0.2852011687470784
1.0274361010000348,12.911142827738601,0.3,2.0,1,0.33798230407863045,0.10139469122358913,-0.10241759617458135
1.0464494260000379,13.1500713162999,0.3,2.0,1,0.551115676035172,0.1653347028105516,-0.10241759617458135
1.0654605650000235,13.388972334774818,0.3,2.0,1,0.732918302024395,0.2198754906073185,-0.011025809888332794
1.0844818870000381,13.628001316602065,0.3,2.0,1,0.8731515269128982,0.26194545807386943,0.09750193632658732
1.1035271290000424,13.867330886014278,0.3,2.0,1,0.9638146126617186,0.2891443837985156,0.21174166918439796
1.1225290309999991,14.106115828923468,0.3,2.0,1,0.9995179529478272,0.2998553858843481,0.21174166918439796
1.1415336169999932,14.344934499971854,0.3,2.0,1,0.97849385165174,0.293548155495522,0.25743756232752235
1.1605405910000286,14.583783179513787,0.3,2.0,1,0.9019137642491806,0.27057412927475416,0.2745735222561937
1.179565115999992,14.822852411425469,0.3,2.0,1,0.7739851866470543,0.2321955559941163,0.2745735222561937
1.1985637960000304,15.061596865489564,0.3,2.0,1,0.6022897688257363,0.18068693064772087,0.2745735222561937
1.2175671050000005,15.300399489282377,0.3,2.0,1,0.39637383797337894,0.11891215139201368,0.2745735222561937
1.2365638410000201,15.539119514321762,0.3,2.0,1,0.16804265741868404,0.05041279722560521,0.26314954897041265
1.2556633640000427,15.779131198897522,0.3,2.0,1,-0.07110787005541065,-0.021332361016623193,0.26314954897041265
1.2746993670000393,16.018344667611533,0.3,2.0,1,-0.30542183394905886,-0.09162655018471766,0.14890981611260212
1.293702842000016,16.25714937742195,0.3,2.0,1,-0.5219931942560602,-0.15659795827681805,0.006110150040338769
1.3127179630000114,16.496100435184776,0.3,2.0,1,-0.7090408945466059,-0.21271226836398177,0.006110150040338769
1.3317243630000348,16.734941901629824,0.3,2.0,1,-0.8557396222463547,-0.2567218866739064,-0.06814567631723811
1.350746517999994,16.973981351243097,0.3,2.0,1,-0.9539135210772971,-0.2861740563231891,-0.15953746260348667
1.3697617860000264,17.21293425626287,0.3,2.0,1,-0.9978342945720355,-0.29935028837161065,-0.15953746260348667
1.3887975119999965,17.452144244091887,0.3,2.0,1,-0.9850064997245747,-0.2955019499173724,-0.2223693156752825
1.40780950300001,17.691055969114917,0.3,2.0,1,-0.9162030492345351,-0.2748609147703605,-0.2794891821041878
1.4268468210000265,17.930285962606536,0.3,2.0,1,-0.7951591344697203,-0.23854774034091608,-0.2794891821041878
1.445872975000043,18.169375665136617,0.3,2.0,1,-0.6289331762629081,-0.18867995287887243,-0.2794891821041878
1.4648780059999922,18.408199928219364,0.3,2.0,1,-0.4271659103098741,-0.12814977309296222,-0.2852011687470784
1.48388968200004,18.647107694836084,0.3,2.0,1,-0.20106815817117182,-0.060320447451351546,-0.2680652088184068
1.5029390870000157,18.886489578048806,0.3,2.0,1,0.03692526024680618,0.011077578074041854,-0.2680652088184068
1.5219502780000198,19.125391249975227,0.3,2.0,1,0.27235078325903367,0.0817052349777101,-0.15953746260348667
1.5409488619999934,19.364134497666928,0.3,2.0,1,0.4921680431816861,0.14765041295450582,-0.05100971638856655
1.5599619970000163,19.60306059861806,0.3,2.0,1,0.6841989017828934,0.20525967053486802,0.034670083254791484
1.578976780000005,19.842007408947534,0.3,2.0,1,0.8373685713685176,0.25121057141055525,0.034670083254791484
1.5979845100000034,20.080865588665187,0.3,2.0,1,0.9429257336787196,0.28287772010361584,0.14890981611260212
1.6169822969999927,20.31959882095971,0.3,2.0,1,0.9949286656477648,0.29847859969432944,0.14890981611260212
1.6359814730000153,20.55834950794343,0.3,2.0,1,0.9904934787954867,0.297148043638646,0.14890981611260212
1.6549970149999922,20.79730585614805,0.3,2.0,1,0.9297902938130052,0.27893708814390156,0.25743756232752235
1.6739997650000191,21.0361014553404,0.3,2.0,1,0.8163409563417584,0.24490228690252752,0.25743756232752235
1.6930045130000053,21.27492216214073,0.3,2.0,1,0.6565429795696841,0.19696289387090524,0.25743756232752235
1.7120079110000006,21.51372590434084,0.3,2.0,1,0.4594915664344785,0.13784746993034355,0.25743756232752235
1.731020213000022,21.752641537505234,0.3,2.0,1,0.2362521910023624,0.07087565730070872,0.25743756232752235
1.7500248880000413,21.991461326960923,0.3,2.0,1,-0.0003127518272721339,-9.382554818164017e-05,0.223165642470179
