time_s,phase,amp_rad,freq_hz,motor_idx,signal,command_rad,actual_rad,actual_vel
0.0,0.12566370614359174,0.3,1.0,6,0.12533323356430426,0.03759997006929128,-0.00012481212615966797,-7.515228207921609e-05
0.02,0.25132741228718347,0.3,1.0,6,0.2486898871648548,0.07460696614945643,-0.0001265406608581543,0.00025667957379482687
0.04,0.3769911184307752,0.3,1.0,6,0.368124552684678,0.11043736580540339,-0.00012642145156860352,0.0006669797003269196
0.06,0.5026548245743669,0.3,1.0,6,0.4817536741017153,0.1445261022305146,0.022033274173736572,1.1228001117706299
0.08,0.6283185307179586,0.3,1.0,6,0.5877852522924731,0.17633557568774194,0.05753481388092041,1.2846887111663818
0.1,0.7539822368615503,0.3,1.0,6,0.6845471059286886,0.20536413177860657,0.09415781497955322,1.2874399423599243
0.12000000000000001,0.879645943005142,0.3,1.0,6,0.7705132427757891,0.23115397283273673,0.12990212440490723,1.1806918382644653
0.14,1.0053096491487337,0.3,1.0,6,0.844327925502015,0.2532983776506045,0.1628361940383911,1.049481987953186
0.16,1.1309733552923253,0.3,1.0,6,0.9048270524660195,0.2714481157398058,0.1928989291191101,0.9723731875419617
0.18,1.256637061435917,0.3,1.0,6,0.9510565162951535,0.285316954888546,0.22017699480056763,0.8543484210968018
0.19999999999999998,1.3823007675795087,0.3,1.0,6,0.9822872507286886,0.29468617521860657,0.24395722150802612,0.7242213487625122
0.21999999999999997,1.5079644737231004,0.3,1.0,6,0.9980267284282716,0.2994080185284815,0.2637799382209778,0.5913887023925781
0.23999999999999996,1.633628179866692,0.3,1.0,6,0.9980267284282716,0.2994080185284815,0.27941399812698364,0.4501372277736664
0.25999999999999995,1.7592918860102837,0.3,1.0,6,0.9822872507286887,0.2946861752186066,0.2904755473136902,0.31600797176361084
0.27999999999999997,1.8849555921538754,0.3,1.0,6,0.9510565162951538,0.28531695488854614,0.2969128489494324,0.17916709184646606
0.3,2.0106192982974673,0.3,1.0,6,0.9048270524660197,0.2714481157398059,0.2986524701118469,0.040472447872161865
0.32,2.1362830044410592,0.3,1.0,6,0.8443279255020152,0.25329837765060453,0.2962269186973572,-0.08870961517095566
0.34,2.261946710584651,0.3,1.0,6,0.7705132427757893,0.23115397283273675,0.2887384295463562,-0.24771186709403992
0.36000000000000004,2.387610416728243,0.3,1.0,6,0.6845471059286885,0.20536413177860655,0.2766205668449402,-0.3959345817565918
0.38000000000000006,2.513274122871835,0.3,1.0,6,0.5877852522924728,0.17633557568774183,0.26021867990493774,-0.5423837900161743
0.4000000000000001,2.638937829015427,0.3,1.0,6,0.4817536741017148,0.14452610223051443,0.23981958627700806,-0.6863072514533997
