step,time,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,obs_48,obs_49,obs_50,obs_51,obs_52,obs_53,obs_54,obs_55,obs_56,obs_57,obs_58,obs_59,action_0,delayed_action_0,joint_pos_0,joint_pos_rel_0,action_1,delayed_action_1,joint_pos_1,joint_pos_rel_1,action_2,delayed_action_2,joint_pos_2,joint_pos_rel_2,action_3,delayed_action_3,joint_pos_3,joint_pos_rel_3,action_4,delayed_action_4,joint_pos_4,joint_pos_rel_4,action_5,delayed_action_5,joint_pos_5,joint_pos_rel_5,action_6,delayed_action_6,joint_pos_6,joint_pos_rel_6,action_7,delayed_action_7,joint_pos_7,joint_pos_rel_7,action_8,delayed_action_8,joint_pos_8,joint_pos_rel_8,action_9,delayed_action_9,joint_pos_9,joint_pos_rel_9,action_10,delayed_action_10,joint_pos_10,joint_pos_rel_10,action_11,delayed_action_11,joint_pos_11,joint_pos_rel_11
136,2.72,-0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.15,0.0,0.0,0.020325318,-0.088965535,-0.056682825,0.047886107,0.095594525,-0.17921102,0.46423075,0.21194601,0.1432414,0.13924095,0.03700739,0.091928005,-3.4425747,-1.0501077,-0.8027568,-0.9625754,1.914682,-1.3477219,-1.2121941,2.0986457,0.29560962,0.37355602,-2.600071,1.9387518,0.9608226,0.34954634,-0.176615,-1.5460932,-1.1263196,1.6680511,-6.0143147,-1.894099,-0.15501459,-2.3723028,1.1149378,-0.77939254,-0.054407462,-0.19986945,-0.1856148,-0.1576504,0.17006677,-0.23414817,0.10091007,0.31829497,0.28558168,0.005291302,0.050877526,0.2076039,0.0008196682,-0.07713561,-0.046968184,-0.046968184,-0.08717289,-0.1812149,0.6760299,-0.108970106,-0.16843694,-0.18608555,-1.6430988,-0.07309878,-0.054951396,-0.13475767,0.025908697,0.025908697,0.1614506,0.20972735,0.9172701,0.1322701,-0.2174981,-0.2415613,-1.772948,-0.20294797,0.017564423,0.09513059,0.42786577,0.42786577,0.13375653,0.3009059,1.0348525,0.24985248,0.272604,0.30298847,-1.4208779,0.14912212,-0.06751767,-0.017665837,0.14160015,0.14160015,0.24897523,0.08059314,0.77271134,-0.01228869,0.09113606,0.18329342,-1.4412447,0.12875533
137,2.74,-0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.15,0.0,0.0,-0.046968184,-0.108970106,-0.07309878,0.025908697,0.1322701,-0.20294797,0.42786577,0.24985248,0.14912212,0.14160015,-0.01228869,0.12875533,-3.364675,-1.0002294,-0.8207948,-1.0988705,1.8337786,-1.1868472,-1.8182491,1.8953246,0.2940337,0.117960036,-2.4648046,1.8413641,1.8167436,0.79391694,0.09129419,-0.9431652,-1.3553916,1.9081018,-5.175683,-2.5380542,-0.10906253,-2.465909,2.0737662,-1.5144206,-0.07713561,-0.1812149,-0.18608555,-0.13475767,0.20972735,-0.2415613,0.09513059,0.3009059,0.30298847,-0.017665837,0.08059314,0.18329342,0.057188988,-0.08222039,-0.110709555,-0.110709555,-0.06618995,-0.159533,0.65796006,-0.12703997,-0.15481746,-0.18229917,-1.6592716,-0.089271545,-0.053599905,-0.10549803,0.0025131125,0.0025131125,0.08155033,0.23355138,0.9516161,0.16661608,-0.1666193,-0.24802703,-1.7929722,-0.22297215,-0.0266166,0.08204849,0.3809401,0.3809401,0.08949385,0.26645344,1.0671316,0.2821316,0.25043547,0.30318388,-1.4152123,0.15478778,-0.10694082,-0.030211324,0.1388268,0.1388268,0.31408262,0.12057758,0.7282025,-0.056797504,0.07488512,0.15680498,-1.40787,0.16213
138,2.7600000000000002,-0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.15,0.0,0.0,-0.110709555,-0.12703997,-0.089271545,0.0025131125,0.16661608,-0.22297215,0.3809401,0.2821316,0.15478778,0.1388268,-0.056797504,0.16213,-3.1870685,-0.90349215,-0.80863637,-1.1697793,1.7172986,-1.0012097,-2.346283,1.6139572,0.28328365,-0.13866726,-2.2254405,1.6687315,2.707124,1.2081214,0.3742698,-0.29930434,-1.6560955,2.0839427,-4.2655125,-3.1894574,-0.19277593,-2.3935857,2.986101,-2.1740055,-0.08222039,-0.159533,-0.18229917,-0.10549803,0.23355138,-0.24802703,0.08204849,0.26645344,0.30318388,-0.030211324,0.12057758,0.15680498,0.12525861,-0.052567974,-0.16856223,-0.16856223,-0.05431535,-0.123406984,0.6428845,-0.14211553,-0.15180983,-0.17680636,-1.6746079,-0.10460782,-0.0688712,-0.07455236,-0.020985952,-0.020985952,-0.0047321357,0.2193011,0.9824219,0.19742185,-0.10437762,-0.2460913,-1.8087976,-0.23879755,-0.07217001,0.055619687,0.32506058,0.32506058,0.05383944,0.20335431,1.0920223,0.30702227,0.23089445,0.29158232,-1.4101177,0.1598823,-0.16171952,-0.041580986,0.13108437,0.13108437,0.3804251,0.18053116,0.6906252,-0.094374835,0.06994612,0.12291653,-1.3793857,0.19061434
139,2.7800000000000002,-0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.15,0.0,0.0,-0.16856223,-0.14211553,-0.10460782,-0.020985952,0.19742185,-0.23879755,0.32506058,0.30702227,0.1598823,0.13108437,-0.094374835,0.19061434,-2.8926342,-0.7537792,-0.76681525,-1.1749532,1.5402888,-0.7912669,-2.7939773,1.2445322,0.2547249,-0.38712156,-1.8788676,1.4242201,3.7227693,1.6634821,0.6426811,0.326833,-2.1744852,2.2476633,-3.3590233,-3.9077878,-0.35282058,-2.2364368,3.8936806,-2.7786078,-0.052567974,-0.123406984,-0.17680636,-0.07455236,0.2193011,-0.2460913,0.055619687,0.20335431,0.29158232,-0.041580986,0.18053116,0.12291653,0.21015303,0.0008196682,-0.21811518,-0.21811518,-0.056128018,-0.08717289,0.6317156,-0.15328443,-0.16222242,-0.16843694,-1.688525,-0.11852491,-0.09680955,-0.054951396,-0.043517735,-0.043517735,-0.098082304,0.1614506,1.007953,0.22295302,-0.040360793,-0.2174981,-1.8196701,-0.24967003,-0.11569369,0.017564423,0.2618541,0.2618541,0.0389424,0.13375653,1.1079838,0.3229838,0.22696713,0.272604,-1.4060326,0.16396749,-0.21291119,-0.06751767,0.11845408,0.11845408,0.4270236,0.24897523,0.6619303,-0.1230697,0.06882546,0.09113606,-1.356967,0.21303308
140,2.8000000000000003,-0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.15,0.0,0.0,-0.21811518,-0.15328443,-0.11852491,-0.043517735,0.22295302,-0.24967003,0.2618541,0.3229838,0.16396749,0.11845408,-0.1230697,0.21303308,-2.477647,-0.55844367,-0.69585156,-1.1265892,1.27656,-0.54362595,-3.1603239,0.7980752,0.20426014,-0.6315146,-1.4347442,1.120935,4.7352242,2.03439,0.8968283,0.81996715,-2.9139233,2.5265489,-2.4689884,-4.496726,-0.544778,-2.1196494,4.67829,-3.239909,0.0008196682,-0.08717289,-0.16843694,-0.054951396,0.1614506,-0.2174981,0.017564423,0.13375653,0.272604,-0.06751767,0.24897523,0.09113606,0.29659337,0.057188988,-0.25729576,-0.25729576,-0.087356694,-0.06618995,0.62495124,-0.16004878,-0.17514774,-0.15481746,-1.7004304,-0.13043034,-0.12177405,-0.053599905,-0.06438796,-0.06438796,-0.1954815,0.08155033,1.026378,0.24137801,0.02023656,-0.1666193,-1.8246754,-0.2546754,-0.15165395,-0.0266166,0.19300276,0.19300276,0.052169207,0.08949385,1.1142436,0.3292436,0.22888929,0.25043547,-1.4033916,0.16660845,-0.24261142,-0.10694082,0.10095371,0.10095371,0.43339676,0.31408262,0.6436337,-0.1413663,0.06715573,0.07488512,-1.3412881,0.22871196
141,2.82,-0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.15,0.0,0.0,-0.25729576,-0.16004878,-0.13043034,-0.06438796,0.24137801,-0.2546754,0.19300276,0.3292436,0.16660845,0.10095371,-0.1413663,0.22871196,-1.9590292,-0.3382184,-0.595273,-1.0435113,0.9212474,-0.25026804,-3.4425676,0.31299248,0.13204762,-0.87501806,-0.9148294,0.7839434,5.5537586,2.2003696,1.1459832,1.1231638,-3.6702685,2.8669858,-1.5796932,-4.7084427,-0.72827435,-2.033277,5.2319365,-3.452282,0.057188988,-0.06618995,-0.15481746,-0.053599905,0.08155033,-0.1666193,-0.0266166,0.08949385,0.25043547,-0.10694082,0.31408262,0.07488512,0.33502716,0.12525861,-0.2842797,-0.2842797,-0.12655327,-0.05431535,0.6227776,-0.16222245,-0.17384884,-0.15180983,-1.7099957,-0.1399957,-0.14128155,-0.0688712,-0.0832562,-0.0832562,-0.25719014,-0.0047321357,1.0360819,0.25108188,0.053301018,-0.10437762,-1.822951,-0.2529509,-0.16987263,-0.07217001,0.12026317,0.12026317,0.08356525,0.05383944,1.1105161,0.32551605,0.2127993,0.23089445,-1.4025198,0.16748023,-0.23736463,-0.16171952,0.07851034,0.07851034,0.39647615,0.3804251,0.6368625,-0.14813751,0.074895576,0.06994612,-1.3325928,0.23740721
142,2.84,-0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.15,0.0,0.0,-0.2842797,-0.16222245,-0.1399957,-0.0832562,0.25108188,-0.2529509,0.12026317,0.32551605,0.16748023,0.07851034,-0.14813751,0.23740721,-1.3491976,-0.10868169,-0.47826877,-0.94341195,0.48519453,0.08622396,-3.6369796,-0.18637532,0.043587178,-1.1221688,-0.33856177,0.43476397,6.225143,2.2153773,1.2645861,1.2528355,-4.297765,3.1690824,-0.68308085,-4.684354,-0.8543226,-1.988837,5.582882,-3.4563289,0.12525861,-0.05431535,-0.15180983,-0.0688712,-0.0047321357,-0.10437762,-0.07217001,0.05383944,0.23089445,-0.16171952,0.3804251,0.06994612,0.34467053,0.21015303,-0.29745507,-0.29745507,-0.15107304,-0.056128018,0.6250057,-0.1599943,-0.16937219,-0.16222242,-1.7171985,-0.14719844,-0.15613623,-0.09680955,-0.10006578,-0.10006578,-0.29125264,-0.098082304,1.0356966,0.2506966,0.059002027,-0.040360793,-1.813864,-0.24386394,-0.17211746,-0.11569369,0.045461036,0.045461036,0.114902854,0.0389424,1.0971816,0.31218153,0.18823326,0.22696713,-1.4034196,0.16658044,-0.20361578,-0.21291119,0.05127022,0.05127022,0.3444093,0.4270236,0.64200264,-0.14299738,0.093997814,0.06882546,-1.3308282,0.23917186
143,2.86,-0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.15,0.0,0.0,-0.29745507,-0.1599943,-0.14719844,-0.10006578,0.2506966,-0.24386394,0.045461036,0.31218153,0.16658044,0.05127022,-0.14299738,0.23917186,-0.6587678,0.111405894,-0.36014014,-0.8404791,-0.019261986,0.45434567,-3.7401066,-0.66672826,-0.044986866,-1.3620058,0.25700516,0.08823463,6.769889,2.0551817,1.2374661,1.2468157,-4.786173,3.3517647,0.21712723,-4.350001,-0.82705677,-1.8426101,5.575644,-3.3202634,0.21015303,-0.056128018,-0.16222242,-0.09680955,-0.098082304,-0.040360793,-0.11569369,0.0389424,0.22696713,-0.21291119,0.4270236,0.06882546,0.36031848,0.29659337,-0.2957076,-0.2957076,-0.15783864,-0.087356694,0.63084453,-0.1541555,-0.15481453,-0.17514774,-1.7221332,-0.1521331,-0.1635777,-0.12177405,-0.11478116,-0.11478116,-0.3069338,-0.1954815,1.0241807,0.23918062,0.04884588,0.02023656,-1.797104,-0.22710395,-0.1572217,-0.15165395,-0.0294822,-0.0294822,0.1314845,0.052169207,1.0753586,0.2903586,0.1572403,0.22888929,-1.4059427,0.16405737,-0.16736591,-0.24261142,0.019869681,0.019869681,0.30339682,0.43339676,0.658396,-0.12660402,0.10920749,0.06715573,-1.3357308,0.23426926
144,2.88,-0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.15,0.0,0.0,-0.2957076,-0.1541555,-0.1521331,-0.11478116,0.23918062,-0.22710395,-0.0294822,0.2903586,0.16405737,0.019869681,-0.12660402,0.23426926,0.087373376,0.29194114,-0.24673384,-0.7357691,-0.57579863,0.8379999,-3.747162,-1.091147,-0.12615484,-1.570027,0.81966805,-0.24512741,7.060382,1.6216638,1.1563145,1.2301908,-5.1028433,3.3765552,1.1320648,-3.6828105,-0.7307268,-1.4737928,5.083004,-3.0884976,0.29659337,-0.087356694,-0.17514774,-0.12177405,-0.1954815,0.02023656,-0.15165395,0.052169207,0.22888929,-0.24261142,0.43339676,0.06715573,0.37948567,0.33502716,-0.27922446,-0.27922446,-0.1599628,-0.12655327,0.6392995,-0.14570051,-0.12596591,-0.17384884,-1.7247344,-0.15473437,-0.15154657,-0.14128155,-0.12734829,-0.12734829,-0.30154338,-0.25719014,1.0014716,0.21647161,0.047695365,0.053301018,-1.7730619,-0.20306182,-0.12769148,-0.16987263,-0.10245281,-0.10245281,0.13645734,0.08356525,1.0466725,0.26167244,0.11711916,0.2127993,-1.4101846,0.15981543,-0.1430097,-0.23736463,-0.014394492,-0.014394492,0.26443923,0.39647615,0.6843646,-0.10063541,0.10780886,0.074895576,-1.3466865,0.22331357
145,2.9,-0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.15,0.0,0.0,-0.27922446,-0.14570051,-0.15473437,-0.12734829,0.21647161,-0.20306182,-0.10245281,0.26167244,0.15981543,-0.014394492,-0.10063541,0.22331357,0.82415855,0.42275023,-0.13006327,-0.628356,-1.1354498,1.2021071,-3.6485305,-1.4343112,-0.21209943,-1.7132088,1.298432,-0.54778534,6.735729,1.1074067,1.1499907,1.2214983,-4.9533415,3.0743442,2.1045291,-2.801082,-0.7486027,-0.8120009,4.1327596,-2.6999595,0.33502716,-0.12655327,-0.17384884,-0.14128155,-0.25719014,0.053301018,-0.16987263,0.08356525,0.2127993,-0.23736463,0.39647615,0.074895576,0.37323403,0.34467053,-0.24911553,-0.24911553,-0.15160736,-0.15107304,0.649577,-0.135423,-0.08704664,-0.16937219,-1.724964,-0.15496397,-0.11816776,-0.15613623,-0.13771008,-0.13771008,-0.27977103,-0.29125264,0.96831095,0.18331093,0.06720032,0.059002027,-1.7427799,-0.1727798,-0.09084966,-0.17211746,-0.17125028,-0.17125028,0.1296394,0.114902854,1.0128855,0.22788543,0.076373175,0.18823326,-1.4163169,0.15368319,-0.13189663,-0.20361578,-0.049742687,-0.049742687,0.2239139,0.3444093,0.7177657,-0.06723434,0.070941016,0.093997814,-1.3627365,0.20726359
146,2.92,-0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.15,0.0,0.0,-0.24911553,-0.135423,-0.15496397,-0.13771008,0.18331093,-0.1727798,-0.17125028,0.22788543,0.15368319,-0.049742687,-0.06723434,0.20726359,1.5054462,0.51387507,-0.011482775,-0.5180899,-1.658034,1.5141022,-3.4398735,-1.6893492,-0.30661264,-1.7674098,1.6700544,-0.80249965,5.99049,0.7012458,1.1301882,1.2133163,-4.433979,2.4794412,3.0830016,-1.8822693,-0.79975957,0.05066166,2.995997,-2.1629858,0.34467053,-0.15107304,-0.16937219,-0.15613623,-0.29125264,0.059002027,-0.17211746,0.114902854,0.18823326,-0.20361578,0.3444093,0.093997814,0.344571,0.36031848,-0.20677526,-0.20677526,-0.12478096,-0.15783864,0.6611488,-0.12385124,-0.03976818,-0.15481453,-1.7227004,-0.1527003,-0.07680336,-0.1635777,-0.1457643,-0.1457643,-0.23263708,-0.3069338,0.9260314,0.14103138,0.082215056,0.04884588,-1.7077014,-0.13770139,-0.038161814,-0.1572217,-0.23364341,-0.23364341,0.12339373,0.1314845,0.9755992,0.1905992,0.048251364,0.1572403,-1.4245446,0.14545548,-0.11606876,-0.16736591,-0.084409565,-0.084409565,0.18385349,0.30339682,0.75650257,-0.028497458,0.006837132,0.10920749,-1.3828691,0.18713093
147,2.94,-0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.15,0.0,0.0,-0.20677526,-0.12385124,-0.1527003,-0.1457643,0.14103138,-0.13770139,-0.23364341,0.1905992,0.14545548,-0.084409565,-0.028497458,0.18713093,2.1170135,0.5785872,0.11318213,-0.40271145,-2.1139767,1.7539214,-3.1196568,-1.8643107,-0.4113828,-1.7333437,1.9368441,-1.0066304,5.1324453,0.42961663,1.148098,1.224963,-3.6549835,1.7170277,4.0403495,-1.0655558,-0.8636732,0.8782976,1.9147117,-1.6171205,0.36031848,-0.15783864,-0.15481453,-0.1635777,-0.3069338,0.04884588,-0.1572217,0.1314845,0.1572403,-0.16736591,0.30339682,0.10920749,0.30814987,0.37948567,-0.15386343,-0.15386343,-0.0866841,-0.1599628,0.6735458,-0.11145425,0.0021180287,-0.12596591,-1.7176789,-0.14767885,-0.03163054,-0.15154657,-0.15117611,-0.15117611,-0.17944044,-0.30154338,0.87652814,0.09152812,0.083240315,0.047695365,-1.6692073,-0.09920728,0.047442585,-0.12769148,-0.28748336,-0.28748336,0.13294902,0.13645734,0.9362615,0.15126145,0.034726527,0.11711916,-1.4351416,0.13485849,-0.11587192,-0.1430097,-0.11693014,-0.11693014,0.14616473,0.26443923,0.7984455,0.013445497,-0.037396394,0.10780886,-1.4062583,0.16374171
148,2.96,-0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.15,0.0,0.0,-0.15386343,-0.11145425,-0.14767885,-0.15117611,0.09152812,-0.09920728,-0.28748336,0.15126145,0.13485849,-0.11693014,0.013445497,0.16374171,2.6455917,0.61984956,0.25107086,-0.27059025,-2.4751627,1.9247038,-2.6919978,-1.9668881,-0.52984715,-1.626029,2.0971491,-1.1694614,4.1749043,0.19364099,1.2295996,1.3417404,-2.6392155,1.0065278,4.924201,-0.34508055,-0.95585966,1.5398191,0.8518113,-1.172666,0.37948567,-0.1599628,-0.12596591,-0.15154657,-0.30154338,0.047695365,-0.12769148,0.13645734,0.11711916,-0.1430097,0.26443923,0.10780886,0.30427825,0.37323403,-0.09270181,-0.09270181,-0.058781594,-0.15160736,0.6864637,-0.09853631,0.021471925,-0.08704664,-1.7095755,-0.13957548,0.003258329,-0.11816776,-0.15337038,-0.15337038,-0.11854051,-0.27977103,0.8220948,0.03709477,0.05882886,0.06720032,-1.6283882,-0.058388114,0.14802337,-0.09084966,-0.33088544,-0.33088544,0.15461381,0.1296394,0.8961245,0.111124456,0.0332675,0.076373175,-1.4483021,0.1216979,-0.14262635,-0.13189663,-0.14619328,-0.14619328,0.1252059,0.2239139,0.8414437,0.05644369,-0.049721207,0.070941016,-1.4325827,0.13741732
149,2.98,-0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.15,0.0,0.0,-0.09270181,-0.09853631,-0.13957548,-0.15337038,0.03709477,-0.058388114,-0.33088544,0.111124456,0.1216979,-0.14619328,0.05644369,0.13741732,3.058081,0.645898,0.40516618,-0.10971317,-2.7216663,2.0409606,-2.1701043,-2.0068505,-0.6580299,-1.4631567,2.14991,-1.3162222,2.9400604,0.040772866,1.3342516,1.5634406,-1.470851,0.45133296,5.652422,0.262549,-1.0071666,2.0154977,-0.18674278,-0.9730382,0.37323403,-0.15160736,-0.08704664,-0.11816776,-0.27977103,0.06720032,-0.09084966,0.1296394,0.076373175,-0.13189663,0.2239139,0.070941016,0.32637334,0.344571,-0.02611868,-0.02611868,-0.04520393,-0.12478096,0.69989246,-0.085107565,0.018483885,-0.03976818,-1.6980473,-0.12804723,0.011497032,-0.07680336,-0.15177593,-0.15177593,-0.062249515,-0.23263708,0.7654739,-0.019526124,0.018015396,0.082215056,-1.586426,-0.016425967,0.22458991,-0.038161814,-0.36213967,-0.36213967,0.18064661,0.12339373,0.85641265,0.07141262,0.052817088,0.048251364,-1.463927,0.10607302,-0.14891936,-0.11606876,-0.17117217,-0.17117217,0.1267525,0.18385349,0.88342744,0.098427415,-0.0403349,0.006837132,-1.4618789,0.10812116
150,3.0,-0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.15,0.0,0.0,-0.02611868,-0.085107565,-0.12804723,-0.15177593,-0.019526124,-0.016425967,-0.36213967,0.07141262,0.10607302,-0.17117217,0.098427415,0.10812116,3.3291564,0.67143637,0.57641405,0.079722404,-2.8310442,2.0981057,-1.5627118,-1.9855921,-0.7812439,-1.2489446,2.0991874,-1.4648091,1.5098886,0.02775476,1.4424028,1.7741268,-0.1331563,-0.12851676,6.2702966,0.8373443,-0.92053527,2.4346771,-1.1536043,-0.94283694,0.344571,-0.12478096,-0.03976818,-0.07680336,-0.23263708,0.082215056,-0.038161814,0.12339373,0.048251364,-0.11606876,0.18385349,0.006837132,0.3480342,0.30814987,0.042901486,0.042901486,-0.03825655,-0.0866841,0.7139863,-0.07101375,0.0009001121,0.0021180287,-1.682964,-0.112963915,-0.012566958,-0.03163054,-0.14591046,-0.14591046,-0.040676408,-0.17944044,0.70943785,-0.07556218,-0.021230347,0.083240315,-1.5447046,0.025295496,0.27270684,0.047442585,-0.37948364,-0.37948364,0.20441692,0.13294902,0.81852835,0.033528328,0.0923861,0.034726527,-1.4816093,0.08839071,-0.12215079,-0.11587192,-0.19127856,-0.19127856,0.15545939,0.14616473,0.92250097,0.13750094,-0.024426853,-0.037396394,-1.4937685,0.0762316
151,3.02,-0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.15,0.0,0.0,0.042901486,-0.07101375,-0.112963915,-0.14591046,-0.07556218,0.025295496,-0.37948364,0.033528328,0.08839071,-0.19127856,0.13750094,0.0762316,3.4510083,0.7046894,0.7541634,0.29327333,-2.8018024,2.086074,-0.8671987,-1.8942136,-0.88411725,-1.0053195,1.953676,-1.5944796,0.053271104,0.09040241,1.4472859,1.9348863,1.174373,-0.7818428,6.8848777,1.4742454,-0.69437975,2.6361413,-2.0075347,-0.72163725,0.30814987,-0.0866841,0.0021180287,-0.03163054,-0.17944044,0.083240315,0.047442585,0.13294902,0.034726527,-0.11587192,0.14616473,-0.037396394,0.34624588,0.30427825,0.11196625,0.11196625,-0.059620216,-0.058781594,0.7287073,-0.056292713,-0.027967662,0.021471925,-1.6646764,-0.094676375,-0.036934722,0.003258329,-0.135617,-0.135617,-0.03766331,-0.11854051,0.65672493,-0.1282751,-0.05311387,0.05882886,-1.5049373,0.06506276,0.309983,0.14802337,-0.38144857,-0.38144857,0.230199,0.15461381,0.78393924,-0.0010607839,0.14530274,0.0332675,-1.5007038,0.06929624,-0.07931779,-0.14262635,-0.20654073,-0.20654073,0.18935208,0.1252059,0.9572241,0.17222404,-0.003578817,-0.049721207,-1.5272986,0.042701483
152,3.04,-0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.15,0.0,0.0,0.11196625,-0.056292713,-0.094676375,-0.135617,-0.1282751,0.06506276,-0.38144857,-0.0010607839,0.06929624,-0.20654073,0.17222404,0.042701483,3.4532382,0.7360516,0.91437507,0.51467305,-2.6356452,1.9883606,-0.098246336,-1.7294571,-0.9547225,-0.76310885,1.7361554,-1.6765032,-1.0838531,0.06240461,1.2294103,1.9386021,2.4218998,-1.5645539,7.336488,2.1186118,-0.3652386,2.5451953,-2.6220155,-0.24274206,0.30427825,-0.058781594,0.021471925,0.003258329,-0.11854051,0.05882886,0.14802337,0.15461381,0.0332675,-0.14262635,0.1252059,-0.049721207,0.34187526,0.32637334,0.17921683,0.17921683,-0.109569155,-0.04520393,0.7437704,-0.041229606,-0.059686437,0.018483885,-1.6439779,-0.07397783,-0.042388145,0.011497032,-0.12131452,-0.12131452,-0.036519732,-0.062249515,0.60975647,-0.17524356,-0.075691335,0.018015396,-1.4689522,0.10104787,0.34106672,0.22458991,-0.36751544,-0.36751544,0.22710097,0.18064661,0.7540038,-0.030996203,0.20160893,0.052817088,-1.520216,0.049784064,-0.037884366,-0.14891936,-0.2168132,-0.2168132,0.23153795,0.1267525,0.9867279,0.20172787,0.010606745,-0.0403349,-1.5611639,0.00883615
153,3.06,-0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.15,0.0,0.0,0.17921683,-0.041229606,-0.07397783,-0.12131452,-0.17524356,0.10104787,-0.36751544,-0.030996203,0.049784064,-0.2168132,0.20172787,0.00883615,3.362529,0.7531542,1.0349256,0.71512425,-2.3484223,1.7992545,0.69665563,-1.4967697,-0.9756067,-0.5136237,1.4751911,-1.6932683,-1.9377472,-0.07853482,0.81405354,1.6754465,3.4801116,-2.37227,7.328639,2.6894975,0.11379518,2.5344684,-2.9512215,0.38257617,0.32637334,-0.04520393,0.018483885,0.011497032,-0.062249515,0.018015396,0.22458991,0.18064661,0.052817088,-0.14891936,0.1267525,-0.0403349,0.3345241,0.3480342,0.24293849,0.24293849,-0.14417768,-0.03825655,0.7587876,-0.026212454,-0.08736192,0.0009001121,-1.6219326,-0.051932573,-0.033488695,-0.012566958,-0.104046166,-0.104046166,-0.033662576,-0.040676408,0.5700934,-0.21490663,-0.075377695,-0.021230347,-1.4383396,0.13166046,0.3689194,0.27270684,-0.33815518,-0.33815518,0.20228373,0.20441692,0.72982776,-0.055172265,0.23413612,0.0923861,-1.5388675,0.031132579,-0.020150967,-0.12215079,-0.22158845,-0.22158845,0.2657742,0.15545939,1.0107886,0.22578853,0.0009905943,-0.024426853,-1.5940096,-0.024009585
154,3.08,-0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.15,0.0,0.0,0.24293849,-0.026212454,-0.051932573,-0.104046166,-0.21490663,0.13166046,-0.33815518,-0.055172265,0.031132579,-0.22158845,0.22578853,-0.024009585,3.186083,0.75085866,1.1022638,0.8634177,-1.9831526,1.5306308,1.468013,-1.2088038,-0.93257207,-0.23876202,1.2030345,-1.6422843,-2.6957836,-0.26208228,0.2869895,1.1324942,4.1046715,-3.0417266,6.8581305,3.122493,0.70725286,2.6875896,-2.9704585,1.00988,0.3480342,-0.03825655,0.0009001121,-0.012566958,-0.040676408,-0.021230347,0.27270684,0.20441692,0.0923861,-0.12215079,0.15545939,-0.024426853,0.32488286,0.34624588,0.30123997,0.30123997,-0.16155535,-0.059620216,0.7729388,-0.012061238,-0.10386589,-0.027967662,-1.5997753,-0.029775262,-0.027570967,-0.036934722,-0.08490271,-0.08490271,-0.026341628,-0.03766331,0.5386879,-0.24631214,-0.06690427,-0.05311387,-1.4143206,0.15567946,0.39453697,0.309983,-0.29448223,-0.29448223,0.16941147,0.230199,0.7123092,-0.072690845,0.24031845,0.14530274,-1.5552578,0.014742255,-0.014162891,-0.07931779,-0.22030318,-0.22030318,0.28828955,0.18935208,1.0294507,0.24445063,-0.015525481,-0.003578817,-1.624502,-0.05450189
