step,time,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,obs_48,obs_49,obs_50,obs_51,obs_52,obs_53,obs_54,obs_55,obs_56,obs_57,obs_58,obs_59,action_0,delayed_action_0,joint_pos_0,joint_pos_rel_0,action_1,delayed_action_1,joint_pos_1,joint_pos_rel_1,action_2,delayed_action_2,joint_pos_2,joint_pos_rel_2,action_3,delayed_action_3,joint_pos_3,joint_pos_rel_3,action_4,delayed_action_4,joint_pos_4,joint_pos_rel_4,action_5,delayed_action_5,joint_pos_5,joint_pos_rel_5,action_6,delayed_action_6,joint_pos_6,joint_pos_rel_6,action_7,delayed_action_7,joint_pos_7,joint_pos_rel_7,action_8,delayed_action_8,joint_pos_8,joint_pos_rel_8,action_9,delayed_action_9,joint_pos_9,joint_pos_rel_9,action_10,delayed_action_10,joint_pos_10,joint_pos_rel_10,action_11,delayed_action_11,joint_pos_11,joint_pos_rel_11
63,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.09489486,-0.072785914,-0.02740097,-0.016332734,0.009622097,0.00592649,-0.0022024317,-0.015166998,0.02302742,0.0010523729,0.061359227,-0.02449429,-0.07969562,0.046815597,-0.02063704,0.1678179,0.238529,-0.14597198,0.4741414,-0.038053308,0.37153745,0.17872503,-0.07268465,-0.07053601,-0.805103,0.47725216,0.14538169,-0.00807119,0.00036154984,-0.61016905,0.08094482,0.4760169,0.10074365,0.2521484,-0.44988853,0.12812728,0.08417086,-0.08298934,-0.037919022,-0.023185749,0.03419743,-0.073541485,0.035347074,0.026789736,0.08186878,0.044793606,0.061939605,-0.037381057,0.051025912,0.0769085,0.09157455,0.09157455,-0.07629505,-0.081508525,0.7141286,-0.07087141,-0.033436045,-0.03692103,-1.597507,-0.027506948,-0.03149366,-0.023670487,-0.013000274,-0.013000274,0.03779806,0.036045965,0.799423,0.014422953,-0.0949359,-0.07941114,-1.5683073,0.0016927719,0.02595602,0.035528943,0.0074451957,0.0074451957,0.052273955,0.032634046,0.7701175,-0.014882505,0.08525136,0.08492826,-1.5392915,0.030708551,0.06465812,0.049638197,0.005208683,0.005208683,0.03546611,0.05641251,0.84391737,0.058917344,-0.038520765,-0.03788958,-1.595657,-0.025656939
64,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.09157455,-0.07087141,-0.027506948,-0.013000274,0.014422953,0.0016927719,0.0074451957,-0.014882505,0.030708551,0.005208683,0.058917344,-0.025656939,-0.16601582,0.09572546,-0.005300455,0.166623,0.24004392,-0.21168458,0.48238137,0.014223769,0.3840593,0.20781554,-0.12209521,-0.05812993,-0.76691693,0.43401176,0.1473932,-0.06467101,-0.06242194,-0.5565303,-0.076082274,0.49208036,-0.0039402843,0.2098589,-0.43033022,0.13646014,0.0769085,-0.081508525,-0.03692103,-0.023670487,0.036045965,-0.07941114,0.035528943,0.032634046,0.08492826,0.049638197,0.05641251,-0.03788958,0.041733332,0.06886897,0.086591765,0.086591765,-0.07403919,-0.07994994,0.7169361,-0.068063915,-0.03242527,-0.035762094,-1.5972997,-0.027299643,-0.03587236,-0.02522773,-0.009822072,-0.009822072,0.036924627,0.037309747,0.8041192,0.019119203,-0.0990115,-0.084995635,-1.5737433,-0.003743291,0.02035109,0.03395459,0.016915468,0.016915468,0.059130874,0.038897894,0.7714864,-0.013513625,0.08241227,0.08652144,-1.5315927,0.038407326,0.06842431,0.054701615,0.009865726,0.009865726,0.028419608,0.049950335,0.84051144,0.055511415,-0.038423765,-0.038267214,-1.5965527,-0.026552677
65,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.086591765,-0.068063915,-0.027299643,-0.009822072,0.019119203,-0.003743291,0.016915468,-0.013513625,0.038407326,0.009865726,0.055511415,-0.026552677,-0.24913913,0.14037347,0.010366026,0.1589101,0.23481281,-0.27180538,0.47351366,0.06844288,0.38493976,0.23285216,-0.17029792,-0.04478604,-0.7099469,0.3792361,0.1455147,-0.124123715,-0.12483553,-0.48417062,-0.2357676,0.4931795,-0.114815995,0.16333523,-0.4034308,0.14109877,0.06886897,-0.07994994,-0.035762094,-0.02522773,0.037309747,-0.084995635,0.03395459,0.038897894,0.08652144,0.054701615,0.049950335,-0.038267214,0.032620303,0.06016925,0.080049895,0.080049895,-0.0712013,-0.07822826,0.7205296,-0.06447041,-0.031455338,-0.034563027,-1.5967822,-0.026782155,-0.040668584,-0.027849812,-0.0069340714,-0.0069340714,0.035238873,0.03790311,0.80857533,0.023575306,-0.10236331,-0.090206124,-1.5802312,-0.010231137,0.014505491,0.030686393,0.025861915,0.025861915,0.065699115,0.04547612,0.7739469,-0.011053145,0.078186035,0.08664021,-1.5241216,0.04587841,0.070417024,0.059830476,0.014931502,0.014931502,0.0224587,0.042845305,0.8361849,0.051184893,-0.03824209,-0.03848547,-1.5971698,-0.027169704
66,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.080049895,-0.06447041,-0.026782155,-0.0069340714,0.023575306,-0.010231137,0.025861915,-0.011053145,0.04587841,0.014931502,0.051184893,-0.027169704,-0.3270936,0.17967448,0.0258767,0.14440006,0.2228039,-0.32439077,0.44732234,0.1230234,0.37355316,0.25328878,-0.21632509,-0.030850876,-0.6358975,0.31586343,0.13907161,-0.18405338,-0.18538228,-0.3957556,-0.39196068,0.47914726,-0.2277102,0.11309539,-0.36803374,0.1422565,0.06016925,-0.07822826,-0.034563027,-0.027849812,0.03790311,-0.090206124,0.030686393,0.04547612,0.08664021,0.059830476,0.042845305,-0.03848547,0.02418165,0.051025912,0.07208993,0.07208993,-0.06771699,-0.07629505,0.72478575,-0.06021428,-0.030448332,-0.033436045,-1.5959685,-0.025968432,-0.045559008,-0.03149366,-0.0044724783,-0.0044724783,0.03287944,0.03779806,0.81265897,0.02765894,-0.104761325,-0.0949359,-1.5875862,-0.017586112,0.008787535,0.02595602,0.033948753,0.033948753,0.07146581,0.052273955,0.7774744,-0.007525623,0.072590455,0.08525136,-1.5171282,0.052871823,0.06999629,0.06465812,0.02030071,0.02030071,0.018056694,0.03546611,0.83100426,0.046004236,-0.03791966,-0.038520765,-1.5975028,-0.027502775
67,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.07208993,-0.06021428,-0.025968432,-0.0044724783,0.02765894,-0.017586112,0.033948753,-0.007525623,0.052871823,0.02030071,0.046004236,-0.027502775,-0.39799803,0.21280739,0.040685464,0.12307964,0.20418166,-0.3677501,0.40434197,0.17637645,0.3496711,0.26846042,-0.2590318,-0.016653456,-0.5462326,0.24666467,0.1276637,-0.24192946,-0.24224949,-0.2942343,-0.5377029,0.45041364,-0.33877406,0.05822339,-0.3228233,0.14020464,0.051025912,-0.07629505,-0.033436045,-0.03149366,0.03779806,-0.0949359,0.02595602,0.052273955,0.08525136,0.06465812,0.03546611,-0.038520765,0.01673742,0.041733332,0.06288882,0.06288882,-0.06371068,-0.07403919,0.72957134,-0.055428684,-0.029373325,-0.03242527,-1.5948833,-0.02488327,-0.050248105,-0.03587236,-0.0025648035,-0.0025648035,0.030162405,0.036924627,0.8162441,0.0312441,-0.10602582,-0.0990115,-1.5955949,-0.02559483,0.0033167899,0.02035109,0.040870506,0.040870506,0.07620274,0.059130874,0.78201246,-0.0029875636,0.06582858,0.08241227,-1.5108578,0.059142232,0.0670482,0.06842431,0.025846625,0.025846625,0.015452858,0.028419608,0.82506526,0.04006523,-0.0373769,-0.038423765,-1.597554,-0.027553916
68,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.06288882,-0.055428684,-0.02488327,-0.0025648035,0.0312441,-0.02559483,0.040870506,-0.0029875636,0.059142232,0.025846625,0.04006523,-0.027553916,-0.46005535,0.2392785,0.054260552,0.09538374,0.17925794,-0.40043396,0.34608772,0.22690335,0.31352243,0.2772957,-0.2969513,-0.0025553638,-0.44232684,0.17490593,0.111600734,-0.29363388,-0.29413778,-0.1823571,-0.66416323,0.4073966,-0.443739,-0.004799402,-0.2652111,0.13475013,0.041733332,-0.07403919,-0.03242527,-0.03587236,0.036924627,-0.0990115,0.02035109,0.059130874,0.08241227,0.06842431,0.028419608,-0.038423765,0.01097776,0.032620303,0.052657254,0.052657254,-0.059667774,-0.0712013,0.7347521,-0.050247908,-0.028236069,-0.031455338,-1.5935594,-0.023559332,-0.054467816,-0.040668584,-0.001321136,-0.001321136,0.02701572,0.035238873,0.81921405,0.03421402,-0.1058679,-0.10236331,-1.6040219,-0.034021854,-0.0017167106,0.014505491,0.046370406,0.046370406,0.07954411,0.065699115,0.7874704,0.002470374,0.058595322,0.078186035,-1.5055425,0.064457536,0.061784778,0.070417024,0.03141482,0.03141482,0.014966752,0.0224587,0.81850046,0.033500433,-0.036841813,-0.03824209,-1.5973327,-0.027332664
69,1.3800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.052657254,-0.050247908,-0.023559332,-0.001321136,0.03421402,-0.034021854,0.046370406,0.002470374,0.064457536,0.03141482,0.033500433,-0.027332664,-0.51157844,0.2590394,0.06619653,0.062183373,0.14849558,-0.4213512,0.2749949,0.27289757,0.26576757,0.27840993,-0.32824117,0.011064989,-0.32576442,0.104836226,0.09220882,-0.33530217,-0.3397612,-0.06388152,-0.76338005,0.34961802,-0.5387161,-0.07850592,-0.19221696,0.12585331,0.032620303,-0.0712013,-0.031455338,-0.040668584,0.035238873,-0.10236331,0.014505491,0.065699115,0.078186035,0.070417024,0.0224587,-0.03824209,0.0076608434,0.02418165,0.041639138,0.041639138,-0.05625397,-0.06771699,0.7401983,-0.044801712,-0.027157508,-0.030448332,-1.5920349,-0.022034883,-0.057994213,-0.045559008,-0.00082631974,-0.00082631974,0.023303445,0.03287944,0.8214667,0.036466658,-0.10395884,-0.104761325,-1.6126151,-0.042615056,-0.0064312965,0.008787535,0.050252058,0.050252058,0.081263095,0.07146581,0.7937198,0.008719802,0.051522225,0.072590455,-1.5013942,0.0686059,0.054502092,0.06999629,0.036819275,0.036819275,0.016771724,0.018056694,0.81148076,0.026480734,-0.03641585,-0.03791966,-1.5968546,-0.026854515
70,1.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.041639138,-0.044801712,-0.022034883,-0.00082631974,0.036466658,-0.042615056,0.050252058,0.008719802,0.0686059,0.036819275,0.026480734,-0.026854515,-0.5509058,0.27231053,0.07622288,0.024740815,0.11263195,-0.42965776,0.19408256,0.31247276,0.20741943,0.27022275,-0.3509844,0.023908194,-0.19732013,0.038936485,0.0708592,-0.36362132,-0.3767467,0.05857887,-0.83077395,0.2759736,-0.6206813,-0.16424946,-0.10374556,0.11436007,0.02418165,-0.06771699,-0.030448332,-0.045559008,0.03287944,-0.104761325,0.008787535,0.07146581,0.072590455,0.06999629,0.018056694,-0.03791966,0.007190548,0.01673742,0.030107275,0.030107275,-0.053928815,-0.06371068,0.7457865,-0.03921354,-0.026361227,-0.029373325,-1.5903516,-0.02035153,-0.06067356,-0.050248105,-0.0011337716,-0.0011337716,0.018971037,0.030162405,0.82292235,0.037922323,-0.09998468,-0.10602582,-1.6211114,-0.05111134,-0.011163928,0.0033167899,0.05238463,0.05238463,0.081504494,0.07620274,0.800597,0.015596986,0.045109335,0.06582858,-1.4985954,0.071404696,0.0458476,0.0670482,0.041848063,0.041848063,0.020608641,0.015452858,0.8042119,0.019211888,-0.036083627,-0.0373769,-1.596139,-0.026138902
71,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.030107275,-0.03921354,-0.02035153,-0.0011337716,0.037922323,-0.05111134,0.05238463,0.015596986,0.071404696,0.041848063,0.019211888,-0.026138902,-0.5765932,0.2794092,0.08416882,-0.015372597,0.072783664,-0.42481154,0.10662857,0.34385964,0.13994187,0.25143933,-0.36344206,0.035778504,-0.059520435,-0.021973502,0.048552796,-0.37615818,-0.40184936,0.18197975,-0.8649341,0.1881404,-0.6858176,-0.2589031,-0.002046287,0.101318136,0.01673742,-0.06371068,-0.029373325,-0.050248105,0.030162405,-0.10602582,0.0033167899,0.07620274,0.06582858,0.0670482,0.015452858,-0.0373769,0.009610862,0.01097776,0.018364213,0.018364213,-0.05309294,-0.059667774,0.7513954,-0.033604622,-0.026033334,-0.028236069,-1.588553,-0.0185529,-0.062421862,-0.054467816,-0.0022610552,-0.0022610552,0.014066044,0.02701572,0.823524,0.038523972,-0.09391955,-0.1058679,-1.6292411,-0.059241056,-0.016234495,-0.0017167106,0.052706797,0.052706797,0.080541044,0.07954411,0.80790395,0.02290392,0.0396798,0.058595322,-1.4972839,0.07271612,0.036670566,0.061784778,0.04627483,0.04627483,0.026076443,0.014966752,0.7969312,0.011931181,-0.0358462,-0.036841813,-1.5952122,-0.025212169
72,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.018364213,-0.033604622,-0.0185529,-0.0022610552,0.038523972,-0.059241056,0.052706797,0.02290392,0.07271612,0.04627483,0.011931181,-0.025212169,-0.587153,0.28044614,0.08993391,-0.056364182,0.030081313,-0.4064871,0.016108356,0.36534673,0.0655736,0.22133829,-0.3640356,0.046338327,0.08757117,-0.07989173,0.02599023,-0.37138355,-0.4152987,0.30415756,-0.86509657,0.087216474,-0.7274813,-0.35678822,0.11085272,0.085490584,0.01097776,-0.059667774,-0.028236069,-0.054467816,0.02701572,-0.1058679,-0.0017167106,0.07954411,0.058595322,0.061784778,0.014966752,-0.036841813,0.015163541,0.0076608434,0.0067432253,0.0067432253,-0.054382317,-0.05625397,0.7568992,-0.028100848,-0.02629596,-0.027157508,-1.5866851,-0.016685009,-0.06302631,-0.057994213,-0.004187528,-0.004187528,0.008386169,0.023303445,0.82323563,0.038235605,-0.08563935,-0.10395884,-1.636732,-0.06673193,-0.022117361,-0.0064312965,0.051223338,0.051223338,0.07865454,0.081263095,0.8154128,0.030412793,0.03570438,0.051522225,-1.4975406,0.07245946,0.027759772,0.054502092,0.049871497,0.049871497,0.03290394,0.016771724,0.7899011,0.0049010515,-0.035932753,-0.03641585,-1.5941076,-0.024107575
73,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0067432253,-0.028100848,-0.016685009,-0.004187528,0.038235605,-0.06673193,0.051223338,0.030412793,0.07245946,0.049871497,0.0049010515,-0.024107575,-0.58104944,0.275188,0.093395814,-0.096323654,-0.014418393,-0.37454414,-0.074172966,0.37544358,-0.012833059,0.17983332,-0.35150638,0.05522823,0.24391988,-0.13801266,0.0030018748,-0.34879142,-0.41813335,0.4233122,-0.8339373,-0.024221957,-0.7407568,-0.4518439,0.23150976,0.06678057,0.0076608434,-0.05625397,-0.027157508,-0.057994213,0.023303445,-0.10395884,-0.0064312965,0.081263095,0.051522225,0.054502092,0.016771724,-0.03641585,0.024265997,0.007190548,-0.004397449,-0.004397449,-0.058032446,-0.053928815,0.7621641,-0.02283591,-0.027384214,-0.026361227,-1.5847985,-0.014798403,-0.06257494,-0.06067356,-0.0068544536,-0.0068544536,0.0020072572,0.018971037,0.8220417,0.037041664,-0.07514294,-0.09998468,-1.6433127,-0.07331264,-0.029125586,-0.011163928,0.047996283,0.047996283,0.07581934,0.081504494,0.8228771,0.037877083,0.033219416,0.045109335,-1.4993814,0.07061863,0.019635528,0.0458476,0.052426003,0.052426003,0.040766973,0.020608641,0.78339535,-0.0016046762,-0.036548097,-0.036083627,-1.5928642,-0.022864103
74,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.004397449,-0.02283591,-0.014798403,-0.0068544536,0.037041664,-0.07331264,0.047996283,0.037877083,0.07061863,0.052426003,-0.0016046762,-0.022864103,-0.5570337,0.26324686,0.09433305,-0.13334627,-0.059697572,-0.32903355,-0.1613528,0.3732145,-0.09203912,0.12772533,-0.32528582,0.06217198,0.40640044,-0.19767968,-0.021281898,-0.30904406,-0.4110492,0.5376419,-0.7765755,-0.14060487,-0.72300434,-0.5358979,0.35318702,0.046070077,0.007190548,-0.053928815,-0.026361227,-0.06067356,0.018971037,-0.09998468,-0.011163928,0.081504494,0.045109335,0.0458476,0.020608641,-0.036083627,0.036747485,0.009610862,-0.014686597,-0.014686597,-0.06386723,-0.05309294,0.76704705,-0.017952979,-0.029377393,-0.026033334,-1.5829492,-0.012949109,-0.06131533,-0.062421862,-0.01016744,-0.01016744,-0.0046822615,0.014066044,0.8199472,0.034947157,-0.06308989,-0.09391955,-1.648721,-0.07872093,-0.03725646,-0.016234495,0.043134946,0.043134946,0.072173,0.080541044,0.83004475,0.04504472,0.03204614,0.0396798,-1.502755,0.06724501,0.012865048,0.036670566,0.05376188,0.05376188,0.04922133,0.026076443,0.7776835,-0.0073165298,-0.03775825,-0.0358462,-1.5915247,-0.021524668
75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.014686597,-0.017952979,-0.012949109,-0.01016744,0.034947157,-0.07872093,0.043134946,0.04504472,0.06724501,0.05376188,-0.0073165298,-0.021524668,-0.5144574,0.24414761,0.09246712,-0.16564932,-0.10472648,-0.27041727,-0.24306682,0.35838327,-0.16868317,0.06679392,-0.2855929,0.06696896,0.56910115,-0.2595698,-0.047315028,-0.2538712,-0.39426246,0.6433873,-0.6985017,-0.25557905,-0.6741404,-0.6002225,0.46847242,0.024140334,0.009610862,-0.05309294,-0.026033334,-0.062421862,0.014066044,-0.09391955,-0.016234495,0.080541044,0.0396798,0.036670566,0.026076443,-0.0358462,0.05175574,0.015163541,-0.0237487,-0.0237487,-0.0714692,-0.054382317,0.77139026,-0.013609767,-0.032227494,-0.02629596,-1.5811987,-0.01119864,-0.05949113,-0.06302631,-0.013997841,-0.013997841,-0.01117374,0.008386169,0.81697327,0.031973243,-0.05065632,-0.08563935,-1.6527101,-0.08271003,-0.046125405,-0.022117361,0.03678248,0.03678248,0.06818564,0.07865454,0.83667105,0.051671028,0.0320996,0.03570438,-1.5075406,0.06245947,0.007877637,0.027759772,0.053754743,0.053754743,0.057895668,0.03290394,0.7730178,-0.0119822025,-0.03943534,-0.035932753,-1.5901384,-0.020138383
76,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.0237487,-0.013609767,-0.01119864,-0.013997841,0.031973243,-0.08271003,0.03678248,0.051671028,0.06245947,0.053754743,-0.0119822025,-0.020138383,-0.45310515,0.21715914,0.08752562,-0.19152,-0.14869669,-0.19945432,-0.3176233,0.33131617,-0.23927753,-0.00035697222,-0.2332837,0.06931376,0.72784007,-0.3258819,-0.074951775,-0.18448502,-0.37013444,0.7379737,-0.6066469,-0.36315832,-0.5940777,-0.63781923,0.5715884,9.501279e-05,0.015163541,-0.054382317,-0.02629596,-0.06302631,0.008386169,-0.08563935,-0.022117361,0.07865454,0.03570438,0.027759772,0.03290394,-0.035932753,0.06867482,0.024265997,-0.031209484,-0.031209484,-0.08049267,-0.058032446,0.7750233,-0.009976745,-0.035824277,-0.027384214,-1.5796155,-0.009615421,-0.057677437,-0.06257494,-0.018189989,-0.018189989,-0.016987674,0.0020072572,0.813157,0.028156996,-0.038822368,-0.07514294,-1.6550553,-0.08505523,-0.05512436,-0.029125586,0.02910459,0.02910459,0.06403132,0.07581934,0.8425257,0.057525694,0.03295127,0.033219416,-1.5135541,0.056445956,0.0046816063,0.019635528,0.05234198,0.05234198,0.066313654,0.040766973,0.76962113,-0.015378892,-0.04140747,-0.036548097,-1.5887618,-0.018761754
77,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.031209484,-0.009976745,-0.009615421,-0.018189989,0.028156996,-0.08505523,0.02910459,0.057525694,0.056445956,0.05234198,-0.015378892,-0.018761754,-0.3730392,0.18165089,0.07915974,-0.20960741,-0.19081324,-0.11725985,-0.38389456,0.2927322,-0.30067334,-0.07063829,-0.16983443,0.068830974,0.87999934,-0.39545667,-0.10480738,-0.104755975,-0.33904734,0.8183707,-0.50673085,-0.46022224,-0.48704395,-0.6450683,0.6571151,-0.026612524,0.024265997,-0.058032446,-0.027384214,-0.06257494,0.0020072572,-0.07514294,-0.029125586,0.07581934,0.033219416,0.019635528,0.040766973,-0.036548097,0.08681213,0.036747485,-0.036710564,-0.036710564,-0.09049881,-0.06386723,0.777772,-0.007228017,-0.040048182,-0.029377393,-1.5782738,-0.008273721,-0.056498352,-0.06131533,-0.022571495,-0.022571495,-0.021447726,-0.0046822615,0.8085556,0.023555577,-0.028298326,-0.06308989,-1.6555709,-0.08557081,-0.063412905,-0.03725646,0.020283144,0.020283144,0.059672352,0.072173,0.84740156,0.062401533,0.034130234,0.03204614,-1.5205604,0.04943967,0.0030173068,0.012865048,0.04953075,0.04953075,0.07407701,0.04922133,0.76767397,-0.017326057,-0.043519508,-0.03775825,-1.5874578,-0.017457724
78,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.036710564,-0.007228017,-0.008273721,-0.022571495,0.023555577,-0.08557081,0.020283144,0.062401533,0.04943967,0.04953075,-0.017326057,-0.017457724,-0.27505407,0.13743737,0.067084454,-0.21907532,-0.23006961,-0.025780372,-0.44107234,0.24379289,-0.35031635,-0.1405615,-0.09735946,0.06520155,1.0188758,-0.4640081,-0.13618238,-0.019841075,-0.29931283,0.8773044,-0.4020458,-0.542937,-0.3595079,-0.6192909,0.71966684,-0.055343997,0.036747485,-0.06386723,-0.029377393,-0.06131533,-0.0046822615,-0.06308989,-0.03725646,0.072173,0.03204614,0.012865048,0.04922133,-0.03775825,0.10508832,0.05175574,-0.03993376,-0.03993376,-0.10073655,-0.0714692,0.7794711,-0.005528927,-0.04473672,-0.032227494,-1.57725,-0.0072499514,-0.056174193,-0.05949113,-0.026963497,-0.026963497,-0.02410081,-0.01117374,0.80325174,0.018251717,-0.019795649,-0.05065632,-1.654133,-0.08413291,-0.070029154,-0.046125405,0.010515703,0.010515703,0.05507383,0.06818564,0.85112774,0.06612772,0.035329413,0.0320996,-1.5282849,0.041715145,0.002531324,0.007877637,0.045401137,0.045401137,0.08082703,0.057895668,0.7673049,-0.017695129,-0.045414064,-0.03943534,-1.5862913,-0.01629126
79,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.03993376,-0.005528927,-0.0072499514,-0.026963497,0.018251717,-0.08413291,0.010515703,0.06612772,0.041715145,0.045401137,-0.017695129,-0.01629126,-0.16115986,0.084954984,0.051186174,-0.21960007,-0.26519403,0.07189689,-0.4883721,0.18630934,-0.38622442,-0.2064805,-0.01845327,0.05832552,1.1335661,-0.52576816,-0.167414,0.06528692,-0.24882026,0.90492755,-0.29306838,-0.60571265,-0.21753423,-0.5601568,0.755514,-0.08398569,0.05175574,-0.0714692,-0.032227494,-0.05949113,-0.01117374,-0.05065632,-0.046125405,0.06818564,0.0320996,0.007877637,0.057895668,-0.03943534,0.1220338,0.06867482,-0.04061912,-0.04061912,-0.11005498,-0.08049267,0.7799743,-0.0050257444,-0.049338378,-0.035824277,-1.5766187,-0.006618619,-0.056625854,-0.057677437,-0.031195905,-0.031195905,-0.024671111,-0.016987674,0.7973572,0.012357175,-0.013882495,-0.038822368,-1.6506958,-0.08069575,-0.07408677,-0.05512436,1.8141232e-05,1.8141232e-05,0.05016494,0.06403132,0.85357606,0.06857604,0.03619648,0.03295127,-1.5364308,0.033569217,0.0029565808,0.0046816063,0.040100075,0.040100075,0.0863163,0.066313654,0.76858157,-0.016418457,-0.04659942,-0.04140747,-1.5853243,-0.015324235
80,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.04061912,-0.0050257444,-0.006618619,-0.031195905,0.012357175,-0.08069575,1.8141232e-05,0.06857604,0.033569217,0.040100075,-0.016418457,-0.015324235,-0.03426799,0.025159426,0.03156735,-0.21162042,-0.2947272,0.17185676,-0.5248781,0.12241461,-0.40729636,-0.265053,0.06383249,0.048349194,1.2164385,-0.57610875,-0.19648017,0.1435252,-0.18625265,0.89462435,-0.17884609,-0.646173,-0.06984844,-0.47162184,0.76128805,-0.110247515,0.06867482,-0.08049267,-0.035824277,-0.057677437,-0.016987674,-0.038822368,-0.05512436,0.06403132,0.03295127,0.0046816063,0.066313654,-0.04140747,0.13638337,0.08681213,-0.038581405,-0.038581405,-0.11730171,-0.09049881,0.77916515,-0.0058348775,-0.053348735,-0.040048182,-1.5764478,-0.006447792,-0.057427745,-0.056498352,-0.0351224,-0.0351224,-0.023193724,-0.021447726,0.7910188,0.006018758,-0.010471236,-0.028298326,-1.645301,-0.07530093,-0.07479019,-0.063412905,-0.010969729,-0.010969729,0.044782802,0.059672352,0.85466224,0.06966221,0.03643806,0.034130234,-1.5446976,0.02530241,0.003877711,0.0030173068,0.03382914,0.03382914,0.09040357,0.07407701,0.771505,-0.013495028,-0.04672428,-0.043519508,-1.5846115,-0.014611483
81,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.038581405,-0.0058348775,-0.006447792,-0.0351224,0.006018758,-0.07530093,-0.010969729,0.06966221,0.02530241,0.03382914,-0.013495028,-0.014611483,0.101885706,-0.0404564,0.008540276,-0.19632463,-0.31692055,0.26973844,-0.54939353,0.054310106,-0.413338,-0.31354663,0.146172,0.035634913,1.2608566,-0.6104042,-0.22149046,0.20813386,-0.10942207,0.84355867,-0.057090808,-0.6643716,0.07487311,-0.36035448,0.73545057,-0.1321897,0.08681213,-0.09049881,-0.040048182,-0.056498352,-0.021447726,-0.028298326,-0.063412905,0.059672352,0.034130234,0.0030173068,0.07407701,-0.043519508,0.14714552,0.10508832,-0.033729557,-0.033729557,-0.121537335,-0.10073655,0.7769714,-0.008028626,-0.0563099,-0.04473672,-1.576795,-0.0067949295,-0.05798642,-0.056174193,-0.03862744,-0.03862744,-0.019856703,-0.02410081,0.78441906,-0.0005809665,-0.009199355,-0.019795649,-1.6380831,-0.06808305,-0.07162766,-0.070029154,-0.02217764,-0.02217764,0.038684763,0.05507383,0.8543461,0.06934607,0.035972256,0.035329413,-1.5527955,0.017204523,0.0050833193,0.002531324,0.026829725,0.026829725,0.09303482,0.08082703,0.77600735,-0.008992672,-0.045664165,-0.045414064,-1.5841936,-0.014193535
