step,time,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,obs_48,obs_49,obs_50,obs_51,obs_52,obs_53,obs_54,obs_55,obs_56,obs_57,obs_58,obs_59,action_0,delayed_action_0,joint_pos_0,joint_pos_rel_0,action_1,delayed_action_1,joint_pos_1,joint_pos_rel_1,action_2,delayed_action_2,joint_pos_2,joint_pos_rel_2,action_3,delayed_action_3,joint_pos_3,joint_pos_rel_3,action_4,delayed_action_4,joint_pos_4,joint_pos_rel_4,action_5,delayed_action_5,joint_pos_5,joint_pos_rel_5,action_6,delayed_action_6,joint_pos_6,joint_pos_rel_6,action_7,delayed_action_7,joint_pos_7,joint_pos_rel_7,action_8,delayed_action_8,joint_pos_8,joint_pos_rel_8,action_9,delayed_action_9,joint_pos_9,joint_pos_rel_9,action_10,delayed_action_10,joint_pos_10,joint_pos_rel_10,action_11,delayed_action_11,joint_pos_11,joint_pos_rel_11
111,2.22,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.2,0.026814401,-0.049559772,-0.041385412,-0.04435304,-0.026493788,-0.02153182,-0.04541386,-0.011554003,0.04382658,-0.0020768107,0.12020141,-0.013048887,0.514266,-0.0145075265,-0.30338115,-0.078825705,-0.26787767,0.21932915,-0.47036073,-0.29536638,0.32762605,-0.095540605,0.8026371,-0.091667235,0.34755778,0.27102005,0.19246587,0.2947149,0.4402743,-0.22344366,0.77410793,0.2180882,0.08184395,0.38460365,-0.91935825,0.08025172,0.12921515,-0.06614872,-0.077673964,-0.05679333,-0.014695685,-0.057286136,-0.023461767,-0.014307337,0.11836037,0.037950546,0.17564788,-0.021795629,0.11579443,0.12633124,0.037748694,0.037748694,-0.047522865,-0.06045199,0.7357833,-0.049216747,-0.06307397,-0.0729163,-1.616992,-0.046991944,-0.045072976,-0.053086307,-0.045280814,-0.045280814,0.0024966113,-0.008153446,0.7541339,-0.030866146,-0.06918162,-0.05852312,-1.5876119,-0.017611861,0.0063781217,-0.015283838,-0.05314201,-0.05314201,0.0011607892,-0.0133259185,0.7679906,-0.017009437,0.10898265,0.11578965,-1.5194983,0.050501704,0.05573717,0.04256587,-0.0031445702,-0.0031445702,0.11190943,0.16013835,0.9191673,0.13416725,-0.014900913,-0.021526074,-1.5847175,-0.01471746
112,2.24,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.2,0.037748694,-0.049216747,-0.046991944,-0.045280814,-0.030866146,-0.017611861,-0.05314201,-0.017009437,0.050501704,-0.0031445702,0.13416725,-0.01471746,0.54671466,0.017151898,-0.28032845,-0.046388596,-0.21861647,0.19599506,-0.38640758,-0.2727724,0.33375394,-0.05338798,0.6982937,-0.083426535,0.13331346,0.29527614,0.30870518,0.32299685,0.5379391,-0.28439316,0.92120534,0.30192977,-0.048587024,0.41753405,-1.214716,0.10498383,0.12633124,-0.06045199,-0.0729163,-0.053086307,-0.008153446,-0.05852312,-0.015283838,-0.0133259185,0.11578965,0.04256587,0.16013835,-0.021526074,0.11095685,0.12362117,0.04890625,0.04890625,-0.0445932,-0.054976292,0.7368045,-0.04819554,-0.061429866,-0.068849176,-1.621916,-0.051916003,-0.044557337,-0.04968864,-0.04550823,-0.04550823,0.0023014955,-0.002784554,0.75092334,-0.03407669,-0.07568932,-0.06049753,-1.5842924,-0.014292359,0.013664372,-0.007718943,-0.05890671,-0.05890671,0.009636873,-0.0109527875,0.763177,-0.021823049,0.106765226,0.113258794,-1.5129609,0.05703914,0.05886573,0.046778116,-0.0033098657,-0.0033098657,0.09891729,0.14422397,0.93044907,0.14544904,-0.0113579985,-0.020271277,-1.586156,-0.016155958
113,2.2600000000000002,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.2,0.04890625,-0.04819554,-0.051916003,-0.04550823,-0.03407669,-0.014292359,-0.05890671,-0.021823049,0.05703914,-0.0033098657,0.14544904,-0.016155958,0.55787796,0.05106002,-0.2462042,-0.011370778,-0.1605275,0.16597627,-0.28823513,-0.24068095,0.3268706,-0.008264776,0.56409055,-0.071924314,-0.07246964,0.3057879,0.40296546,0.3363079,0.6032139,-0.33829057,1.0248734,0.38188663,-0.16999085,0.43131512,-1.4554385,0.13228707,0.12362117,-0.054976292,-0.068849176,-0.04968864,-0.002784554,-0.06049753,-0.007718943,-0.0109527875,0.113258794,0.046778116,0.14422397,-0.020271277,0.10592865,0.12021693,0.0598644,0.0598644,-0.042233054,-0.05068978,0.73850584,-0.046494186,-0.06042608,-0.06558107,-1.6259819,-0.055981874,-0.044908565,-0.046901632,-0.045018435,-0.045018435,0.0015104823,0.000992693,0.7489796,-0.0360204,-0.08251756,-0.063922875,-1.5817043,-0.0117042065,0.02160883,-0.00066420436,-0.06250879,-0.06250879,0.018236144,-0.006175058,0.75920355,-0.025796473,0.10428359,0.11105624,-1.5067987,0.06320131,0.06045,0.051319942,-0.0025398617,-0.0025398617,0.088812,0.12771587,0.9385559,0.15355587,-0.008023938,-0.018008804,-1.5872937,-0.017293692
114,2.2800000000000002,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.2,0.0598644,-0.046494186,-0.055981874,-0.045018435,-0.0360204,-0.0117042065,-0.06250879,-0.025796473,0.06320131,-0.0025398617,0.15355587,-0.017293692,0.5479076,0.08506803,-0.20329325,0.024489623,-0.09718429,0.12940693,-0.18010399,-0.19867006,0.3081095,0.038500197,0.40534022,-0.056885533,-0.2700488,0.29585442,0.47270793,0.33283707,0.63285977,-0.38881922,1.0848792,0.46267825,-0.27682504,0.43194723,-1.6378374,0.16107216,0.12021693,-0.05068978,-0.06558107,-0.046901632,0.000992693,-0.063922875,-0.00066420436,-0.006175058,0.11105624,0.051319942,0.12771587,-0.018008804,0.1000679,0.11579443,0.07021169,0.07021169,-0.041078843,-0.047522865,0.74084955,-0.04415047,-0.059558608,-0.06307397,-1.6290623,-0.059062243,-0.045787584,-0.045072976,-0.04383371,-0.04383371,0.0013520978,0.0024966113,0.7483257,-0.03667432,-0.08917766,-0.06918162,-1.5799779,-0.009977818,0.029965438,0.0063781217,-0.06382844,-0.06382844,0.026660983,0.0011607892,0.75627285,-0.028727174,0.100993484,0.10898265,-1.5012233,0.06877673,0.061007474,0.05573717,-0.0008352876,-0.0008352876,0.08000927,0.11190943,0.9431341,0.1581341,-0.004948651,-0.014900913,-1.5880595,-0.018059492
115,2.3000000000000003,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.2,0.07021169,-0.04415047,-0.059062243,-0.04383371,-0.03667432,-0.009977818,-0.06382844,-0.028727174,0.06877673,-0.0008352876,0.1581341,-0.018059492,0.51736474,0.11718701,-0.15401669,0.059236255,-0.032695167,0.08631797,-0.06598223,-0.14653361,0.27876797,0.085228704,0.22891134,-0.038292088,-0.45571405,0.26763082,0.51741326,0.31113744,0.6231095,-0.43696737,1.1052711,0.5421875,-0.3679511,0.4166476,-1.7493261,0.18889053,0.11579443,-0.047522865,-0.06307397,-0.045072976,0.0024966113,-0.06918162,0.0063781217,0.0011607892,0.10898265,0.05573717,0.11190943,-0.014900913,0.093402855,0.11095685,0.07957016,0.07957016,-0.04145918,-0.0445932,0.7437754,-0.0412246,-0.05877541,-0.061429866,-1.6310815,-0.06108141,-0.04684381,-0.044557337,-0.04201846,-0.04201846,0.002927702,0.0023014955,0.7489149,-0.03608513,-0.09488916,-0.07568932,-1.5792296,-0.009229541,0.038085267,0.013664372,-0.06282096,-0.06282096,0.03419757,0.009636873,0.7545622,-0.030437827,0.0969868,0.106765226,-1.4964193,0.07358074,0.060761403,0.05886573,0.0017526387,0.0017526387,0.072217725,0.09891729,0.94400585,0.15900582,-0.002380719,-0.0113579985,-1.588391,-0.018390894
116,2.32,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.2,0.07957016,-0.0412246,-0.06108141,-0.04201846,-0.03608513,-0.009229541,-0.06282096,-0.030437827,0.07358074,0.0017526387,0.15900582,-0.018390894,0.46792328,0.14629383,-0.100960255,0.09076251,0.02945967,0.03741513,0.050373875,-0.08553395,0.24019903,0.12939632,0.043585017,-0.016568715,-0.6194294,0.22970095,0.53634286,0.2704554,0.58104384,-0.47654945,1.0892636,0.6068672,-0.44326925,0.37818542,-1.7745478,0.21167448,0.11095685,-0.0445932,-0.061429866,-0.044557337,0.0023014955,-0.07568932,0.013664372,0.009636873,0.106765226,0.05886573,0.09891729,-0.0113579985,0.08654405,0.10592865,0.08760931,0.08760931,-0.042932212,-0.042233054,0.74719846,-0.037801564,-0.05835242,-0.06042608,-1.6320119,-0.062011838,-0.047632035,-0.044908565,-0.039667916,-0.039667916,0.0065083615,0.0015104823,0.7506535,-0.03434652,-0.09874826,-0.08251756,-1.5795436,-0.009543538,0.045087934,0.02160883,-0.059507847,-0.059507847,0.04008038,0.018236144,0.75420284,-0.030797184,0.093174204,0.10428359,-1.4925416,0.0774585,0.059924666,0.06045,0.0051222844,0.0051222844,0.06598395,0.088812,0.94116676,0.15616673,-0.000814741,-0.008023938,-1.5882456,-0.018245578
117,2.34,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.2,0.08760931,-0.037801564,-0.062011838,-0.039667916,-0.03434652,-0.009543538,-0.059507847,-0.030797184,0.0774585,0.0051222844,0.15616673,-0.018245578,0.40195778,0.17115201,-0.046522785,0.11752707,0.08693129,-0.01570246,0.16565579,-0.017967798,0.19388674,0.16848227,-0.14195396,0.0072659682,-0.75529873,0.18138413,0.53204286,0.21665461,0.51816267,-0.49959317,1.0421684,0.6476281,-0.5020108,0.3174023,-1.7171948,0.22410445,0.10592865,-0.042233054,-0.06042608,-0.044908565,0.0015104823,-0.08251756,0.02160883,0.018236144,0.10428359,0.06045,0.088812,-0.008023938,0.079578295,0.1000679,0.0940441,0.0940441,-0.045249023,-0.041078843,0.7510027,-0.033997297,-0.05798962,-0.059558608,-1.6318644,-0.061864376,-0.04803851,-0.045787584,-0.03689813,-0.03689813,0.011391129,0.0013520978,0.7534259,-0.03157413,-0.10069888,-0.08917766,-1.5809634,-0.010963321,0.050152138,0.029965438,-0.05397669,-0.05397669,0.04433633,0.026660983,0.7552735,-0.029726505,0.08982829,0.100993484,-1.4897205,0.08027959,0.058988225,0.061007474,0.009135654,0.009135654,0.061157256,0.08000927,0.93475246,0.14975244,-0.00038628795,-0.004948651,-1.5876029,-0.017602801
118,2.36,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.2,0.0940441,-0.033997297,-0.061864376,-0.03689813,-0.03157413,-0.010963321,-0.05397669,-0.029726505,0.08027959,0.009135654,0.14975244,-0.017602801,0.32173932,0.19021386,0.0073753893,0.1384893,0.13862081,-0.07098976,0.2765579,0.053534918,0.14105353,0.20066848,-0.32071567,0.0321367,-0.865032,0.12021937,0.50967324,0.15482473,0.4466923,-0.5025128,0.96507156,0.66214496,-0.54705304,0.2415551,-1.5956074,0.22598752,0.1000679,-0.041078843,-0.059558608,-0.045787584,0.0013520978,-0.08917766,0.029965438,0.026660983,0.100993484,0.061007474,0.08000927,-0.004948651,0.072046876,0.093402855,0.09864218,0.09864218,-0.048386373,-0.04145918,0.75504136,-0.029958665,-0.05708737,-0.05877541,-1.6306851,-0.06068504,-0.048360627,-0.04684381,-0.033835594,-0.033835594,0.016585853,0.002927702,0.7571169,-0.027883112,-0.10121996,-0.09488916,-1.5834795,-0.013479471,0.05269617,0.038085267,-0.04638547,-0.04638547,0.047537465,0.03419757,0.7577891,-0.02721095,0.08620329,0.0969868,-1.4880576,0.08194244,0.058256816,0.060761403,0.013628197,0.013628197,0.056874894,0.072217725,0.92502224,0.14002222,-0.0009404621,-0.002380719,-1.586467,-0.016466975
119,2.38,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.2,0.09864218,-0.029958665,-0.06068504,-0.033835594,-0.027883112,-0.013479471,-0.04638547,-0.02721095,0.08194244,0.013628197,0.14002222,-0.016466975,0.22990409,0.20193148,0.058969278,0.1531268,0.18455051,-0.12581028,0.37956092,0.12577865,0.08314292,0.22462714,-0.48650962,0.05678986,-0.9460041,0.046699286,0.47127256,0.09005563,0.37727582,-0.48053664,0.8570693,0.6460664,-0.57675636,0.15572649,-1.419359,0.21603179,0.093402855,-0.04145918,-0.05877541,-0.04684381,0.002927702,-0.09488916,0.038085267,0.03419757,0.0969868,0.060761403,0.072217725,-0.002380719,0.06401191,0.08654405,0.10123851,0.10123851,-0.052088775,-0.042932212,0.75914985,-0.025850177,-0.05539848,-0.05835242,-1.6285564,-0.05855632,-0.048976045,-0.047632035,-0.030605558,-0.030605558,0.021072324,0.0065083615,0.76161975,-0.02338028,-0.10058925,-0.09874826,-1.5870185,-0.017018437,0.05246605,0.045087934,-0.03696807,-0.03696807,0.049747955,0.04008038,0.7616909,-0.023309112,0.08209556,0.093174204,-1.4876093,0.082390785,0.057743285,0.059924666,0.018418804,0.018418804,0.053109623,0.06598395,0.9123536,0.12735355,-0.002254536,-0.000814741,-1.5848742,-0.014874101
120,2.4,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.2,0.10123851,-0.025850177,-0.05855632,-0.030605558,-0.02338028,-0.017018437,-0.03696807,-0.023309112,0.082390785,0.018418804,0.12735355,-0.014874101,0.12981664,0.20542304,0.1064349,0.1615018,0.22514264,-0.17695117,0.47086996,0.19509158,0.022417247,0.2395304,-0.63343257,0.07964578,-0.99237204,-0.032565914,0.41686386,0.027881766,0.31357995,-0.42921504,0.7167576,0.5960434,-0.58406746,0.06493126,-1.1930693,0.19164531,0.08654405,-0.042932212,-0.05835242,-0.047632035,0.0065083615,-0.09874826,0.045087934,0.04008038,0.093174204,0.059924666,0.06598395,-0.000814741,0.056208532,0.079578295,0.10173865,0.10173865,-0.055956222,-0.045249023,0.7631561,-0.02184391,-0.05291819,-0.05798962,-1.6255882,-0.055588126,-0.05021369,-0.04803851,-0.027326263,-0.027326263,0.023985904,0.011391129,0.7668279,-0.018172145,-0.09887018,-0.10069888,-1.5914471,-0.021447062,0.049650356,0.050152138,-0.02603613,-0.02603613,0.05045497,0.04433633,0.7668529,-0.018147111,0.07775979,0.08982829,-1.4883826,0.081617475,0.056689207,0.058988225,0.023324292,0.023324292,0.05087542,0.061157256,0.89722157,0.11222154,-0.0039609126,-0.00038628795,-1.5828911,-0.012891054
121,2.42,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.2,0.10173865,-0.02184391,-0.055588126,-0.027326263,-0.018172145,-0.021447062,-0.02603613,-0.018147111,0.081617475,0.023324292,0.11222154,-0.012891054,0.02500683,0.20031299,0.14841157,0.1639648,0.26040688,-0.22143327,0.54659706,0.25810063,-0.038666267,0.24527438,-0.75660086,0.099153064,-1.0036954,-0.11264582,0.35128745,-0.029070253,0.2516802,-0.35172194,0.54449666,0.515994,-0.56792045,-0.023920065,-0.9279863,0.15359043,0.079578295,-0.045249023,-0.05798962,-0.04803851,0.011391129,-0.10069888,0.050152138,0.04433633,0.08982829,0.058988225,0.061157256,-0.00038628795,0.049103618,0.072046876,0.10011089,0.10011089,-0.05988901,-0.048386373,0.7668869,-0.018113136,-0.049789295,-0.05708737,-1.621903,-0.05190289,-0.052393045,-0.048360627,-0.024110261,-0.024110261,0.024853926,0.016585853,0.77262247,-0.01237756,-0.09623987,-0.10121996,-1.5965875,-0.026587486,0.0446634,0.05269617,-0.0139744915,-0.0139744915,0.049331512,0.047537465,0.7730981,-0.011901915,0.07287302,0.08620329,-1.4903498,0.07965028,0.054187767,0.058256816,0.028170237,0.028170237,0.050908685,0.056874894,0.88016504,0.095165014,-0.005533283,-0.0009404621,-1.5806097,-0.010609627
122,2.44,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.2,0.10011089,-0.018113136,-0.05190289,-0.024110261,-0.01237756,-0.026587486,-0.0139744915,-0.011901915,0.07965028,0.028170237,0.095165014,-0.010609627,-0.08138784,0.18653853,0.18426207,0.16080007,0.28973064,-0.2570222,0.60308194,0.31226093,-0.09835824,0.24229725,-0.8528254,0.11406865,-0.98470527,-0.19054976,0.28161582,-0.08152087,0.18586226,-0.25584826,0.34362024,0.41459975,-0.5355987,-0.10581789,-0.64122856,0.10519521,0.072046876,-0.048386373,-0.05708737,-0.048360627,0.016585853,-0.10121996,0.05269617,0.047537465,0.08620329,0.058256816,0.056874894,-0.0009404621,0.042802237,0.06401191,0.09638516,0.09638516,-0.063809894,-0.052088775,0.7701773,-0.0148227215,-0.04619632,-0.05539848,-1.6176275,-0.04762745,-0.05552173,-0.048976045,-0.021067148,-0.021067148,0.023566548,0.021072324,0.77886057,-0.006139457,-0.092866756,-0.10058925,-1.6022296,-0.032229543,0.03786786,0.05246605,-0.0012292946,-0.0012292946,0.04651987,0.049747955,0.7802079,-0.004792154,0.06696315,0.08209556,-1.4934539,0.07654619,0.04972359,0.057743285,0.03279633,0.03279633,0.053391445,0.053109623,0.86176586,0.076765835,-0.0066848523,-0.002254536,-1.578139,-0.008138895
123,2.46,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.2,0.09638516,-0.0148227215,-0.04762745,-0.021067148,-0.006139457,-0.032229543,-0.0012292946,-0.004792154,0.07654619,0.03279633,0.076765835,-0.008138895,-0.18628633,0.16452163,0.21377482,0.15215565,0.311906,-0.28210253,0.63725984,0.3554893,-0.15520428,0.23130463,-0.91996044,0.123537034,-0.9369241,-0.26180717,0.21196406,-0.13081181,0.11085646,-0.14799026,0.12076716,0.29691336,-0.49037194,-0.17844732,-0.343396,0.05041791,0.06401191,-0.052088775,-0.05539848,-0.048976045,0.021072324,-0.10058925,0.05246605,0.049747955,0.08209556,0.057743285,0.053109623,-0.002254536,0.03754448,0.056208532,0.09066073,0.09066073,-0.0669909,-0.055956222,0.7728822,-0.012117803,-0.042642795,-0.05291819,-1.6128883,-0.042888284,-0.059292864,-0.05021369,-0.018305462,-0.018305462,0.020324942,0.023985904,0.785367,0.0003669858,-0.088642426,-0.09887018,-1.6081401,-0.03814006,0.02957873,0.049650356,0.011712385,0.011712385,0.041876595,0.05045497,0.7879228,0.0029227734,0.060287915,0.07775979,-1.4976081,0.07239199,0.043040704,0.056689207,0.037048664,0.037048664,0.058852546,0.05087542,0.8426441,0.05764407,-0.0074510328,-0.0039609126,-1.5755947,-0.005594611
124,2.48,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.2,0.09066073,-0.012117803,-0.042888284,-0.018305462,0.0003669858,-0.03814006,0.011712385,0.0029227734,0.07239199,0.037048664,0.05764407,-0.005594611,-0.28622144,0.13524692,0.23695543,0.13808435,0.32532254,-0.29552636,0.647084,0.38574627,-0.20771018,0.21261664,-0.9560874,0.12721373,-0.85779256,-0.32138857,0.14438926,-0.17786431,0.023353864,-0.0329581,-0.11373732,0.16400228,-0.43233877,-0.24557328,-0.037258007,-0.0057798685,0.056208532,-0.055956222,-0.05291819,-0.05021369,0.023985904,-0.09887018,0.049650356,0.05045497,0.07775979,0.056689207,0.05087542,-0.0039609126,0.03375826,0.049103618,0.08310704,0.08310704,-0.06896473,-0.05988901,0.7748815,-0.010118544,-0.040109552,-0.049789295,-1.6078104,-0.037810326,-0.06292042,-0.052393045,-0.015934374,-0.015934374,0.014889862,0.024853926,0.7919341,0.0069340467,-0.08371114,-0.09623987,-1.6140745,-0.044074416,0.019888654,0.0446634,0.024346799,0.024346799,0.035301294,0.049331512,0.79594773,0.010947704,0.054340675,0.07287302,-1.5027051,0.067294955,0.034857523,0.054187767,0.040769827,0.040769827,0.068211675,0.050908685,0.82344836,0.038448334,-0.0077340878,-0.005533283,-1.5730871,-0.0030870438
125,2.5,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.2,0.08310704,-0.010118544,-0.037810326,-0.015934374,0.0069340467,-0.044074416,0.024346799,0.010947704,0.067294955,0.040769827,0.038448334,-0.0030870438,-0.37768465,0.09996189,0.25389758,0.118554436,0.3283524,-0.2967178,0.6317207,0.40124777,-0.25485337,0.18605816,-0.9597866,0.12537785,-0.74804145,-0.3671959,0.0797029,-0.2234716,-0.07628939,0.08363111,-0.34810194,0.018865203,-0.36630768,-0.31184417,0.27198943,-0.05756197,0.049103618,-0.05988901,-0.049789295,-0.052393045,0.024853926,-0.09623987,0.0446634,0.049331512,0.07287302,0.054187767,0.050908685,-0.005533283,0.031770565,0.042802237,0.073956445,0.073956445,-0.0699645,-0.063809894,0.7760836,-0.008916438,-0.03970094,-0.04619632,-1.6025156,-0.032515526,-0.06576663,-0.05552173,-0.014060288,-0.014060288,0.0065796264,0.023566548,0.7983279,0.013327897,-0.078349404,-0.092866756,-1.6197876,-0.04978752,0.009153657,0.03786786,0.03617628,0.03617628,0.0273337,0.04651987,0.80396545,0.018965423,0.05111904,0.06696315,-1.5086293,0.06137073,0.026693609,0.04972359,0.043795876,0.043795876,0.082056716,0.053391445,0.80483633,0.019836307,-0.007718859,-0.0066848523,-1.570713,-0.00071299076
126,2.52,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.2,0.073956445,-0.008916438,-0.032515526,-0.014060288,0.013327897,-0.04978752,0.03617628,0.018965423,0.06137073,0.043795876,0.019836307,-0.00071299076,-0.4575299,0.06010557,0.26474226,0.09370433,0.31969357,-0.28565615,0.5914741,0.40088496,-0.29621208,0.1513024,-0.9306014,0.1187004,-0.6121203,-0.39786875,0.018307507,-0.2660614,-0.1845603,0.19649515,-0.5716146,-0.13173024,-0.29812008,-0.37859648,0.5750514,-0.101420596,0.042802237,-0.063809894,-0.04619632,-0.05552173,0.023566548,-0.092866756,0.03786786,0.04651987,0.06696315,0.04972359,0.053391445,-0.0066848523,0.031938378,0.03754448,0.063497484,0.063497484,-0.07064114,-0.0669909,0.7764391,-0.0085609555,-0.041946538,-0.042642795,-1.5971273,-0.027127266,-0.067511946,-0.059292864,-0.012778662,-0.012778662,-0.0041213892,0.020324942,0.8043008,0.019300759,-0.072384186,-0.088642426,-1.6250402,-0.05504012,-0.0021626577,0.02957873,0.046729907,0.046729907,0.019097583,0.041876595,0.8116454,0.026645362,0.051192787,0.060287915,-1.5152566,0.05474341,0.01951537,0.043040704,0.045957804,0.045957804,0.099848025,0.058852546,0.78746176,0.0024617314,-0.00771868,-0.0074510328,-1.5685542,0.0014458895
127,2.54,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.2,0.063497484,-0.0085609555,-0.027127266,-0.012778662,0.019300759,-0.05504012,0.046729907,0.026645362,0.05474341,0.045957804,0.0024617314,0.0014458895,-0.52294815,0.017773908,0.2694157,0.06408128,0.2986442,-0.26262718,0.52768135,0.38399726,-0.33136427,0.108096436,-0.8687274,0.10794532,-0.4541298,-0.4078385,-0.041814256,-0.30192497,-0.29553467,0.30281666,-0.77488935,-0.283312,-0.2279088,-0.44504744,0.86579645,-0.13671535,0.03754448,-0.0669909,-0.042642795,-0.059292864,0.020324942,-0.088642426,0.02957873,0.041876595,0.060287915,0.043040704,0.058852546,-0.0074510328,0.03521208,0.03375826,0.052069683,0.052069683,-0.07151423,-0.06896473,0.7759473,-0.009052753,-0.04695738,-0.040109552,-1.5917821,-0.02178204,-0.06807652,-0.06292042,-0.0121589275,-0.0121589275,-0.015478358,0.014889862,0.80959564,0.024595618,-0.06521049,-0.08371114,-1.6296082,-0.0596081,-0.014075488,0.019888654,0.055578716,0.055578716,0.010788443,0.035301294,0.8186535,0.033653498,0.054422405,0.054340675,-1.522435,0.047565103,0.013572894,0.034857523,0.047098707,0.047098707,0.12009919,0.068211675,0.77196854,-0.013031483,-0.008394403,-0.0077340878,-1.5666732,0.0033268929
128,2.56,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.2,0.052069683,-0.009052753,-0.02178204,-0.0121589275,0.024595618,-0.0596081,0.055578716,0.033653498,0.047565103,0.047098707,-0.013031483,0.0033268929,-0.5713901,-0.024589036,0.26726085,0.030986741,0.26474267,-0.22840056,0.44244036,0.35040587,-0.35891303,0.05704515,-0.77466047,0.09404738,-0.2773538,-0.3945792,-0.10599484,-0.3243139,-0.40678254,0.39824075,-0.9513704,-0.43124828,-0.14686032,-0.5032417,1.1415274,-0.16212645,0.03375826,-0.06896473,-0.040109552,-0.06292042,0.014889862,-0.08371114,0.019888654,0.035301294,0.054340675,0.034857523,0.068211675,-0.0077340878,0.042195085,0.031770565,0.04005537,0.04005537,-0.07352377,-0.0699645,0.77465034,-0.010349691,-0.054402314,-0.03970094,-1.5866424,-0.016642332,-0.06790027,-0.06576663,-0.01223336,-0.01223336,-0.026494917,0.0065796264,0.813944,0.028943956,-0.057190977,-0.078349404,-1.6332939,-0.063293815,-0.02611794,0.009153657,0.062353022,0.062353022,0.0028630253,0.0273337,0.8246717,0.03967166,0.06114882,0.05111904,-1.5299585,0.040041566,0.009196293,0.026693609,0.047102503,0.047102503,0.14157161,0.082056716,0.7589799,-0.02602011,-0.01009929,-0.007718859,-1.5651162,0.0048838854
129,2.58,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.2,0.04005537,-0.010349691,-0.016642332,-0.01223336,0.028943956,-0.063293815,0.062353022,0.03967166,0.040041566,0.047102503,-0.02602011,0.0048838854,-0.60071564,-0.0648468,0.2569883,-0.0037216172,0.21741626,-0.18428704,0.3387153,0.30090696,-0.37617627,0.00018984452,-0.64943165,0.077846944,-0.0863636,-0.36169776,-0.17982471,-0.32853848,-0.51917434,0.47804976,-1.0937768,-0.5665301,-0.04362421,-0.54018605,1.3974917,-0.17881605,0.031770565,-0.0699645,-0.03970094,-0.06576663,0.0065796264,-0.078349404,0.009153657,0.0273337,0.05111904,0.026693609,0.082056716,-0.007718859,0.053165127,0.031938378,0.027871016,0.027871016,-0.076542936,-0.07064114,0.7726192,-0.012380838,-0.06312304,-0.041946538,-1.5818982,-0.01189816,-0.06793122,-0.067511946,-0.012992794,-0.012992794,-0.036625847,-0.0041213892,0.81708276,0.032082736,-0.049663574,-0.072384186,-1.635928,-0.06592798,-0.037874773,-0.0021626577,0.066758715,0.066758715,-0.0046283808,0.019097583,0.829425,0.04442495,0.070552886,0.051192787,-1.5375681,0.03243196,0.0063827676,0.01951537,0.045911077,0.045911077,0.1633071,0.099848025,0.74907094,-0.035929084,-0.012611566,-0.00771868,-1.5639168,0.00608325
