step,time,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,obs_48,obs_49,obs_50,obs_51,obs_52,obs_53,obs_54,obs_55,obs_56,obs_57,obs_58,obs_59,action_0,delayed_action_0,joint_pos_0,joint_pos_rel_0,action_1,delayed_action_1,joint_pos_1,joint_pos_rel_1,action_2,delayed_action_2,joint_pos_2,joint_pos_rel_2,action_3,delayed_action_3,joint_pos_3,joint_pos_rel_3,action_4,delayed_action_4,joint_pos_4,joint_pos_rel_4,action_5,delayed_action_5,joint_pos_5,joint_pos_rel_5,action_6,delayed_action_6,joint_pos_6,joint_pos_rel_6,action_7,delayed_action_7,joint_pos_7,joint_pos_rel_7,action_8,delayed_action_8,joint_pos_8,joint_pos_rel_8,action_9,delayed_action_9,joint_pos_9,joint_pos_rel_9,action_10,delayed_action_10,joint_pos_10,joint_pos_rel_10,action_11,delayed_action_11,joint_pos_11,joint_pos_rel_11
79,1.58,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.045969497,0.01452893,0.044257283,-0.03191397,0.057427645,-0.09344077,0.03641346,0.16371006,0.12474859,0.11472778,-0.019663334,-0.040976763,-0.13118018,0.3399763,0.61653733,-0.12758602,-1.0521252,-0.31189802,-0.35361174,0.12832749,0.04509876,-0.1880619,0.71556854,-0.40803054,1.2079729,-1.4903274,-0.73615754,-0.0066680848,-1.2985538,0.8028015,-0.70547915,-0.45589024,0.17872168,-0.77560234,1.9152136,0.5962672,0.05085887,-0.1359846,0.035028405,-0.072635576,-0.113221765,-0.10602505,-0.037458707,0.27845433,0.27465612,0.1207514,0.24479806,-0.03292204,0.16281527,0.072925135,-0.045824096,-0.045824096,-0.24256688,-0.15890259,0.80298114,0.017981112,-0.018510118,0.028602488,-1.5149871,0.05501294,-0.0828346,-0.07275127,-0.034480877,-0.034480877,-0.1589076,-0.13384822,0.818458,0.033457994,-0.055722483,-0.096629076,-1.6679229,-0.0979228,-0.07237209,-0.046210617,0.027790237,0.027790237,0.26890594,0.27390987,0.95029217,0.16529214,0.28756523,0.2791637,-1.4439199,0.12608016,0.12137761,0.119308464,0.10939225,0.10939225,0.30882347,0.26750714,0.78384185,-0.0011581779,-0.0021174378,-0.02890992,-1.6178807,-0.04788065
80,1.6,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.045824096,0.017981112,0.05501294,-0.034480877,0.033457994,-0.0979228,0.027790237,0.16529214,0.12608016,0.10939225,-0.0011581779,-0.04788065,0.0072701275,0.17260918,0.5377809,-0.12834539,-1.1984818,-0.2241012,-0.43116117,0.07910296,0.06657696,-0.26677647,0.9252572,-0.34519413,1.3129516,-1.6452227,-0.92027664,0.03385658,-1.0068725,0.90578234,-0.5987482,-0.4929464,0.18273783,-0.66242003,1.6959598,0.7074081,0.072925135,-0.15890259,0.028602488,-0.07275127,-0.13384822,-0.096629076,-0.046210617,0.27390987,0.2791637,0.119308464,0.26750714,-0.02890992,0.19314757,0.099975735,-0.04261998,-0.04261998,-0.27018198,-0.18455216,0.80273247,0.017732441,-0.04401488,0.018064477,-1.5062406,0.063759446,-0.08764839,-0.074415565,-0.037006702,-0.037006702,-0.15247229,-0.14877853,0.79223573,0.007235706,-0.03915199,-0.08536746,-1.6704131,-0.100413084,-0.0782031,-0.05517231,0.01782613,0.01782613,0.26895288,0.27043793,0.9508328,0.16583276,0.2875497,0.28296196,-1.4421622,0.1278379,0.12064283,0.1199381,0.10274196,0.10274196,0.3119142,0.28609234,0.8060363,0.021036267,0.009718092,-0.02225322,-1.6232632,-0.053263187
81,1.62,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.04261998,0.017732441,0.063759446,-0.037006702,0.007235706,-0.100413084,0.01782613,0.16583276,0.1278379,0.10274196,0.021036267,-0.053263187,0.16020577,-0.012432814,0.43732274,-0.12629117,-1.3111134,-0.12451361,-0.49820533,0.027030751,0.08788953,-0.33251476,1.1097213,-0.26912802,1.4016227,-1.7539202,-1.0942965,0.059928305,-0.6504431,0.9859266,-0.47749394,-0.50333583,0.17434557,-0.51810914,1.3972982,0.80874884,0.099975735,-0.18455216,0.018064477,-0.074415565,-0.14877853,-0.08536746,-0.05517231,0.27043793,0.28296196,0.1199381,0.28609234,-0.02225322,0.21914276,0.13075456,-0.036120158,-0.036120158,-0.29275545,-0.21291947,0.7985221,0.0135220885,-0.071646444,0.0024713576,-1.4999323,0.07006776,-0.09050749,-0.07796195,-0.03946941,-0.03946941,-0.13797307,-0.15736327,0.76457524,-0.020424783,-0.024259709,-0.071628526,-1.6707118,-0.1007117,-0.0803836,-0.06424132,0.0067619327,0.0067619327,0.2666959,0.26879632,0.95034045,0.16534042,0.28684238,0.28586966,-1.4400091,0.12999094,0.11848583,0.120965056,0.095071875,0.095071875,0.3113041,0.3000794,0.8312491,0.04624909,0.021331416,-0.013079232,-1.6268815,-0.056881428
82,1.6400000000000001,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.036120158,0.0135220885,0.07006776,-0.03946941,-0.020424783,-0.1007117,0.0067619327,0.16534042,0.12999094,0.095071875,0.04624909,-0.056881428,0.3249911,-0.21051866,0.31541866,-0.12313545,-1.3830254,-0.014929853,-0.5532099,-0.024616137,0.1076501,-0.3835041,1.2606407,-0.18091387,1.4614635,-1.8144499,-1.259022,0.06938267,-0.24059716,1.0458236,-0.3455165,-0.48276812,0.15327677,-0.3616775,1.03033,0.8959265,0.13075456,-0.21291947,0.0024713576,-0.07796195,-0.15736327,-0.071628526,-0.06424132,0.26879632,0.28586966,0.120965056,0.3000794,-0.013079232,0.23627421,0.16281527,-0.026184438,-0.026184438,-0.30646884,-0.24256688,0.79020846,0.0052084327,-0.09798052,-0.018510118,-1.4964777,0.07352233,-0.08999719,-0.0828346,-0.041871317,-0.041871317,-0.11795826,-0.1589076,0.7364088,-0.048591197,-0.012407653,-0.055722483,-1.6686642,-0.098664165,-0.078113005,-0.07237209,-0.005123391,-0.005123391,0.26180556,0.26890594,0.94888437,0.16388434,0.28504512,0.28756523,-1.4375224,0.13247764,0.11443166,0.12137761,0.08668504,0.08668504,0.30788398,0.30882347,0.8586625,0.07366246,0.033003684,-0.0021174378,-1.6285325,-0.058532476
83,1.6600000000000001,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.026184438,0.0052084327,0.07352233,-0.041871317,-0.048591197,-0.098664165,-0.005123391,0.16388434,0.13247764,0.08668504,0.07366246,-0.058532476,0.496786,-0.4156816,0.17273124,-0.1200953,-1.4083207,0.10237738,-0.5942662,-0.07280521,0.12433428,-0.4193418,1.3706689,-0.0825518,1.4730803,-1.8160298,-1.4108037,0.067311905,0.21035823,1.0816581,-0.19986932,-0.43449888,0.11871245,-0.20626886,0.6066539,0.9608563,0.16281527,-0.24256688,-0.018510118,-0.0828346,-0.1589076,-0.055722483,-0.07237209,0.26890594,0.28756523,0.12137761,0.30882347,-0.0021174378,0.24191299,0.19314757,-0.01281724,-0.01281724,-0.31056938,-0.27018198,0.77782094,-0.0071790814,-0.12145401,-0.04401488,-1.4962528,0.07374728,-0.08620398,-0.08764839,-0.04421562,-0.04421562,-0.09190923,-0.15247229,0.7087661,-0.07623392,-0.0036166236,-0.03915199,-1.6641883,-0.09418821,-0.07151654,-0.0782031,-0.01750175,-0.01750175,0.25527173,0.26895288,0.94656,0.16156,0.2826268,0.2875497,-1.4347986,0.13520145,0.10857042,0.12064283,0.07787391,0.07787391,0.30055207,0.3119142,0.88733864,0.10233861,0.04369765,0.009718092,-1.6280725,-0.058072448
84,1.68,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.01281724,-0.0071790814,0.07374728,-0.04421562,-0.07623392,-0.09418821,-0.01750175,0.16156,0.13520145,0.07787391,0.10233861,-0.058072448,0.6683599,-0.61937666,0.011246994,-0.11721514,-1.3821366,0.22379965,-0.61891794,-0.11621761,0.13619313,-0.4405565,1.4338069,0.02300229,1.4160764,-1.7369025,-1.5376995,0.06487035,0.691033,1.0818963,-0.03613782,-0.3752284,0.06907804,-0.060561635,0.1409924,0.99540347,0.19314757,-0.27018198,-0.04401488,-0.08764839,-0.15247229,-0.03915199,-0.0782031,0.26895288,0.2875497,0.12064283,0.3119142,0.009718092,0.23480412,0.21914276,0.003798033,0.003798033,-0.3052045,-0.29275545,0.7615984,-0.023401618,-0.14336386,-0.071646444,-1.4995453,0.07045472,-0.07983886,-0.09050749,-0.04647593,-0.04647593,-0.06024765,-0.13797307,0.6827374,-0.102262616,0.0014410838,-0.024259709,-1.6573102,-0.087310195,-0.0601609,-0.0803836,-0.029987272,-0.029987272,0.24752973,0.2666959,0.9434491,0.15844905,0.28022397,0.28684238,-1.431948,0.1380521,0.1030298,0.11848583,0.06890714,0.06890714,0.28884584,0.3113041,0.916287,0.13128698,0.05327935,0.021331416,-1.6254358,-0.055435777
85,1.7,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.003798033,-0.023401618,0.07045472,-0.04647593,-0.102262616,-0.087310195,-0.029987272,0.15844905,0.1380521,0.06890714,0.13128698,-0.055435777,0.8307637,-0.8111257,-0.16462815,-0.11301538,-1.3014339,0.34390295,-0.6242761,-0.15554604,0.14253502,-0.44833827,1.4474181,0.13183314,1.2769918,-1.5620552,-1.618133,0.076062605,1.1831343,1.0309331,0.14886561,-0.32384497,0.014637565,0.069541514,-0.33386797,0.9917064,0.21914276,-0.29275545,-0.071646444,-0.09050749,-0.13797307,-0.024259709,-0.0803836,0.2666959,0.28684238,0.11848583,0.3113041,0.021331416,0.21456428,0.23627421,0.023241393,0.023241393,-0.28928816,-0.30646884,0.74203235,-0.042967677,-0.16373038,-0.09798052,-1.5064955,0.06350458,-0.072960585,-0.08999719,-0.048575945,-0.048575945,-0.025421482,-0.11795826,0.6593952,-0.12560481,0.00096826255,-0.012407653,-1.6481807,-0.07818067,-0.04524078,-0.078113005,-0.042138733,-0.042138733,0.2396798,0.26180556,0.9396122,0.15461218,0.27819768,0.28504512,-1.4290967,0.14090335,0.100263186,0.11443166,0.06001459,0.06001459,0.27334434,0.30788398,0.9445129,0.15951288,0.062307563,0.033003684,-1.620629,-0.0506289
86,1.72,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.023241393,-0.042967677,0.06350458,-0.048575945,-0.12560481,-0.07818067,-0.042138733,0.15461218,0.14090335,0.06001459,0.15951288,-0.0506289,0.972168,-0.9783019,-0.34750867,-0.105000876,-1.1671087,0.45647806,-0.6075731,-0.1918428,0.14256102,-0.44462746,1.4112952,0.24034157,1.0322473,-1.2751169,-1.6261629,0.10973807,1.6495647,0.92339134,0.35310224,-0.28342927,-0.045372993,0.17753354,-0.7947818,0.9539202,0.23627421,-0.30646884,-0.09798052,-0.08999719,-0.11795826,-0.012407653,-0.078113005,0.26180556,0.28504512,0.11443166,0.30788398,0.033003684,0.18435976,0.24191299,0.04483947,0.04483947,-0.26194185,-0.31056938,0.7198505,-0.065149546,-0.18030779,-0.12145401,-1.5170735,0.05292654,-0.0679947,-0.08620398,-0.050395794,-0.050395794,0.00961699,-0.09190923,0.63976896,-0.14523107,-0.0062474236,-0.0036166236,-1.6370637,-0.06706369,-0.028748855,-0.07151654,-0.053478446,-0.053478446,0.23163949,0.25527173,0.93510395,0.15010393,0.2759041,0.2826268,-1.4263749,0.14362514,0.10075252,0.10857042,0.051383328,0.051383328,0.25503847,0.30055207,0.9710319,0.18603188,0.07067826,0.04369765,-1.6137432,-0.043743134
87,1.74,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.04483947,-0.065149546,0.05292654,-0.050395794,-0.14523107,-0.06706369,-0.053478446,0.15010393,0.14362514,0.051383328,0.18603188,-0.043743134,1.0799038,-1.109094,-0.5289037,-0.0909925,-0.981313,0.55584997,-0.5669857,-0.22541271,0.1360891,-0.4315631,1.3259515,0.34428883,0.6779205,-0.8876155,-1.5540048,0.16219714,2.0790792,0.76616144,0.56701565,-0.24678214,-0.10503185,0.26221165,-1.2350696,0.8773265,0.24191299,-0.31056938,-0.12145401,-0.08620398,-0.09190923,-0.0036166236,-0.07151654,0.25527173,0.2826268,0.10857042,0.30055207,0.04369765,0.14889148,0.23480412,0.06767964,0.06767964,-0.22772291,-0.3052045,0.69597924,-0.08902079,-0.19275722,-0.14336386,-1.5311102,0.038889885,-0.06626052,-0.07983886,-0.051789407,-0.051789407,0.04380187,-0.06024765,0.6248074,-0.16019261,-0.019049264,0.0014410838,-1.6243335,-0.05433345,-0.010557964,-0.0601609,-0.06350244,-0.06350244,0.22496487,0.24752973,0.92997825,0.14497823,0.2746518,0.28022397,-1.4239017,0.14609838,0.10568879,0.1030298,0.043187838,0.043187838,0.23191059,0.28884584,0.9948935,0.20989347,0.07784534,0.05327935,-1.6049495,-0.034949422
88,1.76,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.06767964,-0.08902079,0.038889885,-0.051789407,-0.16019261,-0.05433345,-0.06350244,0.14497823,0.14609838,0.043187838,0.20989347,-0.034949422,1.1420088,-1.1935637,-0.7018322,-0.06968069,-0.7480758,0.63651216,-0.50119966,-0.25628456,0.12366369,-0.40977442,1.1930796,0.43968692,0.2245543,-0.42052165,-1.4182336,0.22476001,2.4551384,0.5626071,0.78535163,-0.21127136,-0.15761317,0.33812022,-1.6440681,0.76558244,0.23480412,-0.3052045,-0.14336386,-0.07983886,-0.06024765,0.0014410838,-0.0601609,0.24752973,0.28022397,0.1030298,0.28884584,0.05327935,0.11127966,0.21456428,0.09064509,0.09064509,-0.19404104,-0.28928816,0.6715216,-0.11347842,-0.20028289,-0.16373038,-1.5483091,0.021690965,-0.06778166,-0.072960585,-0.052623447,-0.052623447,0.07754132,-0.025421482,0.6153134,-0.16968662,-0.03253568,0.00096826255,-1.6104856,-0.0404855,0.010038227,-0.04524078,-0.07171701,-0.07171701,0.22133732,0.2396798,0.9243044,0.1393044,0.27436903,0.27819768,-1.421776,0.148224,0.11364842,0.100263186,0.035624325,0.035624325,0.20170982,0.27334434,1.015219,0.23021895,0.08191824,0.062307563,-1.5944802,-0.024480104
89,1.78,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.09064509,-0.11347842,0.021690965,-0.052623447,-0.16968662,-0.0404855,-0.07171701,0.1393044,0.148224,0.035624325,0.23021895,-0.024480104,1.1482723,-1.2228827,-0.8599487,-0.041702077,-0.47470102,0.6923946,-0.4107284,-0.28369164,0.106281325,-0.3781757,1.0162716,0.5234677,-0.30794337,0.11279082,-1.2269242,0.27914152,2.7489643,0.30931646,0.9909102,-0.16958606,-0.19914249,0.42120415,-2.0048838,0.62840855,0.21456428,-0.28928816,-0.16373038,-0.072960585,-0.025421482,0.00096826255,-0.04524078,0.2396798,0.27819768,0.100263186,0.27334434,0.062307563,0.07289577,0.18435976,0.112511374,0.112511374,-0.16413137,-0.26194185,0.6477271,-0.13727295,-0.2017,-0.18030779,-1.5682272,0.0017728806,-0.07188682,-0.0679947,-0.05281975,-0.05281975,0.108679414,0.00961699,0.6118779,-0.17312211,-0.04361263,-0.0062474236,-1.5961344,-0.026134372,0.030858666,-0.028748855,-0.077685885,-0.077685885,0.2213455,0.23163949,0.91816276,0.13316274,0.27476767,0.2759041,-1.4200854,0.14991462,0.12528726,0.10075252,0.028911049,0.028911049,0.16459705,0.25503847,1.0312418,0.24624175,0.08308574,0.07067826,-1.58262,-0.012619972
90,1.8,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.112511374,-0.13727295,0.0017728806,-0.05281975,-0.17312211,-0.026134372,-0.077685885,0.13316274,0.14991462,0.028911049,0.24624175,-0.012619972,1.0933143,-1.1897266,-0.9959031,-0.00981522,-0.17177382,0.7175537,-0.29844385,-0.3070825,0.08453221,-0.33566383,0.8011385,0.59300506,-0.871961,0.69569623,-0.9728775,0.30606604,2.9327765,0.009392953,1.1622052,-0.1239465,-0.23366663,0.5112753,-2.3001294,0.4708429,0.18435976,-0.26194185,-0.18030779,-0.0679947,0.00961699,-0.0062474236,-0.028748855,0.23163949,0.2759041,0.10075252,0.25503847,0.07067826,0.03757474,0.14889148,0.13206625,0.13206625,-0.13947546,-0.22772291,0.6258714,-0.1591286,-0.1980903,-0.19275722,-1.5902902,-0.020290136,-0.077447,-0.06626052,-0.052376177,-0.052376177,0.1316771,0.04380187,0.61485493,-0.1701451,-0.05114752,-0.019049264,-1.5819694,-0.011969328,0.04934381,-0.010557964,-0.081039295,-0.081039295,0.2264203,0.22496487,0.91166645,0.12666643,0.27635092,0.2746518,-1.4188821,0.15111792,0.14356498,0.10568879,0.023299303,0.023299303,0.12510628,0.23191059,1.0422943,0.25729424,0.0816126,0.07784534,-1.5697036,0.0002964735
91,1.82,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.13206625,-0.1591286,-0.020290136,-0.052376177,-0.1701451,-0.011969328,-0.081039295,0.12666643,0.15111792,0.023299303,0.25729424,0.0002964735,0.97774357,-1.0927818,-1.1031502,0.022178728,0.14885175,0.70825166,-0.16767062,-0.32481688,0.060163617,-0.2805873,0.5526233,0.645823,-1.4108,1.2706655,-0.66583973,0.29684535,2.9983108,-0.31500992,1.2960002,-0.06453552,-0.25075442,0.6130151,-2.5377347,0.2951076,0.14889148,-0.22772291,-0.19275722,-0.06626052,0.04380187,-0.019049264,-0.010557964,0.22496487,0.2746518,0.10568879,0.23191059,0.07784534,0.013538532,0.11127966,0.14819773,0.14819773,-0.12429979,-0.19404104,0.607096,-0.17790401,-0.18911636,-0.20028289,-1.6138053,-0.04380524,-0.08326398,-0.06778166,-0.051363252,-0.051363252,0.14731982,0.07754132,0.6243684,-0.1606316,-0.054908343,-0.03253568,-1.5686501,0.001349926,0.061980337,0.010038227,-0.08147117,-0.08147117,0.23434328,0.22133732,0.904983,0.11998296,0.28054404,0.27436903,-1.4181849,0.15181518,0.1676856,0.11364842,0.019040942,0.019040942,0.08564006,0.20170982,1.047788,0.262788,0.07326145,0.08191824,-1.5561317,0.013868332
92,1.84,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.14819773,-0.17790401,-0.04380524,-0.051363252,-0.1606316,0.001349926,-0.08147117,0.11998296,0.15181518,0.019040942,0.262788,0.013868332,0.8065741,-0.9387697,-1.1757548,0.05064635,0.47567436,0.6659614,-0.021593645,-0.33417246,0.034861967,-0.21291807,0.27468923,0.6785921,-1.8842132,1.7635208,-0.31350127,0.2542356,2.952599,-0.61486584,1.3946413,0.018057454,-0.25152177,0.7109913,-2.7282736,0.09415655,0.11127966,-0.19404104,-0.20028289,-0.06778166,0.07754132,-0.03253568,0.010038227,0.22133732,0.27436903,0.11364842,0.20170982,0.08191824,0.003742054,0.07289577,0.15994664,0.15994664,-0.11795435,-0.16413137,0.5923262,-0.1926738,-0.17346093,-0.2017,-1.6379701,-0.06797004,-0.08437349,-0.07188682,-0.049907535,-0.049907535,0.15747464,0.108679414,0.6402853,-0.14471471,-0.057795607,-0.04361263,-1.5567379,0.013262153,0.067193225,0.030858666,-0.07878063,-0.07878063,0.24457708,0.2213455,0.89833575,0.11333573,0.28640154,0.27476767,-1.4179842,0.1520158,0.19335273,0.12528726,0.016390786,0.016390786,0.049802817,0.16459705,1.0472314,0.2622314,0.057890248,0.08308574,-1.5423529,0.027647138
93,1.86,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.15994664,-0.1926738,-0.06797004,-0.049907535,-0.14471471,0.013262153,-0.07878063,0.11333573,0.1520158,0.016390786,0.2622314,0.027647138,0.5874457,-0.7384899,-1.2082386,0.07278578,0.7958447,0.59561324,0.13452683,-0.33236012,0.010028698,-0.13250786,-0.027828395,0.6889418,-2.269703,2.1389747,0.07804012,0.18703309,2.7869484,-0.8589028,1.440096,0.12357275,-0.23912613,0.8062995,-2.8650122,-0.12213888,0.07289577,-0.16413137,-0.2017,-0.07188682,0.108679414,-0.04361263,0.030858666,0.2213455,0.27476767,0.12528726,0.16459705,0.08308574,0.0029992163,0.03757474,0.166591,0.166591,-0.11554185,-0.13947546,0.5822289,-0.20277113,-0.15198368,-0.1980903,-1.661921,-0.09192097,-0.08177638,-0.077447,-0.048166715,-0.048166715,0.15988205,0.1316771,0.66214406,-0.12285596,-0.06340325,-0.05114752,-1.546664,0.023336053,0.06576128,0.04934381,-0.07291414,-0.07291414,0.25804758,0.2264203,0.8920169,0.10701686,0.2895279,0.27635092,-1.4182366,0.15176344,0.21699414,0.14356498,0.015645672,0.015645672,0.020702142,0.12510628,1.040313,0.25531298,0.041742947,0.0816126,-1.528842,0.04115808
94,1.8800000000000001,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.166591,-0.20277113,-0.09192097,-0.048166715,-0.12285596,0.023336053,-0.07291414,0.10701686,0.15176344,0.015645672,0.25531298,0.04115808,0.33221856,-0.50486773,-1.1975468,0.087040946,1.0929377,0.5036952,0.29332453,-0.31594306,-0.012617245,-0.03725574,-0.34592226,0.6755493,-2.5309675,2.380968,0.48478645,0.10757098,2.4726436,-1.0344042,1.4147145,0.257064,-0.2110986,0.916817,-2.911197,-0.34340325,0.03757474,-0.13947546,-0.1980903,-0.077447,0.1316771,-0.05114752,0.04934381,0.2264203,0.27635092,0.14356498,0.12510628,0.0816126,0.006301075,0.013538532,0.16778886,0.16778886,-0.11278712,-0.12429979,0.5771363,-0.20786375,-0.12413997,-0.18911636,-1.6847588,-0.11475873,-0.07754609,-0.08326398,-0.046303824,-0.046303824,0.15607545,0.14731982,0.6891984,-0.09580165,-0.07219336,-0.054908343,-1.538719,0.031280994,0.06298673,0.061980337,-0.06401604,-0.06401604,0.2729784,0.23434328,0.88633895,0.10133892,0.2863287,0.28054404,-1.4188441,0.15115595,0.23480828,0.1676856,0.017120121,0.017120121,-0.0005845539,0.08564006,1.0269407,0.24194068,0.028847227,0.07326145,-1.5161514,0.053848624
95,1.9000000000000001,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.16778886,-0.20786375,-0.11475873,-0.046303824,-0.09580165,0.031280994,-0.06401604,0.10133892,0.15115595,0.017120121,0.24194068,0.053848624,0.059892863,-0.25463036,-1.141889,0.09314446,1.3527162,0.39724612,0.4449052,-0.28389826,-0.030372651,0.07372245,-0.66861486,0.63452816,-2.6062598,2.458737,0.89415425,0.028177118,2.0350266,-1.1383852,1.2976468,0.39527267,-0.15895651,1.0307016,-2.8516228,-0.5927501,0.013538532,-0.12429979,-0.18911636,-0.08326398,0.14731982,-0.054908343,0.061980337,0.23434328,0.28054404,0.1676856,0.08564006,0.07326145,0.01188175,0.003742054,0.16361746,0.16361746,-0.10669003,-0.11795435,0.57706267,-0.20793736,-0.09046549,-0.17346093,-1.7055578,-0.13555777,-0.07205771,-0.08437349,-0.04440233,-0.04440233,0.14606336,0.15747464,0.7204852,-0.064514816,-0.08628326,-0.057795607,-1.5330971,0.036902905,0.064288855,0.067193225,-0.052439235,-0.052439235,0.2893949,0.24457708,0.8816153,0.096615255,0.2766001,0.28640154,-1.4196757,0.15032434,0.2446829,0.19335273,0.021066647,0.021066647,-0.013110194,0.049802817,1.0072918,0.22229177,0.019923637,0.057890248,-1.5048923,0.0651077
96,1.92,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.16361746,-0.20793736,-0.13555777,-0.04440233,-0.064514816,0.036902905,-0.052439235,0.096615255,0.15032434,0.021066647,0.22229177,0.0651077,-0.20857033,-0.0036803484,-1.0399493,0.095074564,1.5643427,0.2810978,0.57884014,-0.23618399,-0.041582327,0.1973263,-0.982447,0.5629561,-2.4836578,2.385203,1.3012114,-0.0120878965,1.5098628,-1.1933596,1.0871534,0.52886426,-0.093186274,1.1110923,-2.6670225,-0.8600799,0.003742054,-0.11795435,-0.17346093,-0.08437349,0.15747464,-0.057795607,0.067193225,0.24457708,0.28640154,0.19335273,0.049802817,0.057890248,0.01866991,0.0029992163,0.15446685,0.15446685,-0.09476415,-0.11554185,0.5817981,-0.20320195,-0.053549252,-0.15198368,-1.7234107,-0.15341067,-0.066966,-0.08177638,-0.042483464,-0.042483464,0.13045232,0.15988205,0.7548303,-0.030169725,-0.10600502,-0.06340325,-1.5299517,0.04004836,0.070488244,0.06576128,-0.038711037,-0.038711037,0.3052899,0.25804758,0.8781649,0.09316486,0.26181656,0.2895279,-1.4206437,0.14935637,0.24502327,0.21699414,0.02761362,0.02761362,-0.01709769,0.020702142,0.9818432,0.19684315,0.012543486,0.041742947,-1.4956118,0.074388266
97,1.94,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.15446685,-0.20320195,-0.15341067,-0.042483464,-0.030169725,0.04004836,-0.038711037,0.09316486,0.14935637,0.02761362,0.19684315,0.074388266,-0.45753038,0.23676999,-0.8926464,0.09594346,1.717255,0.15727557,0.68640995,-0.17252114,-0.048399847,0.32734865,-1.2724298,0.46403039,-2.2187107,2.2085118,1.685024,-0.022447351,0.90314466,-1.2266386,0.8022618,0.6600034,-0.049278773,1.1304609,-2.3476586,-1.0882832,0.0029992163,-0.11554185,-0.15198368,-0.08177638,0.15988205,-0.06340325,0.06576128,0.25804758,0.2895279,0.21699414,0.020702142,0.041742947,0.024938457,0.006301075,0.14093165,0.14093165,-0.07320485,-0.11278712,0.5909946,-0.19400543,-0.017379947,-0.12413997,-1.7374481,-0.16744804,-0.066974625,-0.07754609,-0.040541805,-0.040541805,0.11070129,0.15607545,0.7909208,0.005920768,-0.13022187,-0.07219336,-1.5294001,0.040599942,0.07900469,0.06298673,-0.023422707,-0.023422707,0.31825417,0.2729784,0.8762734,0.09127337,0.24231027,0.2863287,-1.4217614,0.14823866,0.23450118,0.23480828,0.03670654,0.03670654,-0.012534376,-0.0005845539,0.9513587,0.16635865,0.0045859315,0.028847227,-1.4887141,0.08128595
