step,time,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,obs_48,obs_49,obs_50,obs_51,obs_52,obs_53,obs_54,obs_55,obs_56,obs_57,obs_58,obs_59,action_0,delayed_action_0,joint_pos_0,joint_pos_rel_0,action_1,delayed_action_1,joint_pos_1,joint_pos_rel_1,action_2,delayed_action_2,joint_pos_2,joint_pos_rel_2,action_3,delayed_action_3,joint_pos_3,joint_pos_rel_3,action_4,delayed_action_4,joint_pos_4,joint_pos_rel_4,action_5,delayed_action_5,joint_pos_5,joint_pos_rel_5,action_6,delayed_action_6,joint_pos_6,joint_pos_rel_6,action_7,delayed_action_7,joint_pos_7,joint_pos_rel_7,action_8,delayed_action_8,joint_pos_8,joint_pos_rel_8,action_9,delayed_action_9,joint_pos_9,joint_pos_rel_9,action_10,delayed_action_10,joint_pos_10,joint_pos_rel_10,action_11,delayed_action_11,joint_pos_11,joint_pos_rel_11
61,1.22,0.0,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.15,0.0,-0.25867978,-0.063644946,0.07232845,0.11709084,0.06882399,-0.175475,0.29165584,0.23675126,0.2602601,-0.10287067,0.21049184,0.027104616,-0.558811,-0.022200689,-0.15069623,0.8590374,0.19341356,-0.02176715,-0.19929141,-0.05418277,0.7876679,-0.17634761,1.2139157,0.587088,1.2350487,0.87066424,-0.9327753,-0.53176343,-0.114845656,0.28771424,-1.0931146,-0.13567984,-0.48958856,0.5065982,-1.0846981,0.64575654,-0.39790416,-0.019844458,0.01864136,0.2214011,0.13538058,-0.31634608,0.43421665,0.4531561,0.5085509,-0.1534383,0.36126614,0.17162186,-0.3918805,-0.40028244,-0.26742396,-0.26742396,0.028623614,-0.006403623,0.7228674,-0.062132597,0.0075229406,0.01832164,-1.5025562,0.06744385,0.30858326,0.24451292,0.13357785,0.13357785,0.16278744,0.14338034,0.8575906,0.07259059,-0.3345871,-0.3232842,-1.745446,-0.17544591,0.43569764,0.43344083,0.28547138,0.28547138,0.50037974,0.46409038,1.0205712,0.2355712,0.49205357,0.509991,-1.2949427,0.27505732,-0.200634,-0.16289355,-0.105535716,-0.105535716,0.3449428,0.36262393,1.0176225,0.23262244,0.24328686,0.19247368,-1.5295285,0.040471554
62,1.24,0.0,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.15,0.0,-0.26742396,-0.062132597,0.06744385,0.13357785,0.07259059,-0.17544591,0.28547138,0.2355712,0.27505732,-0.105535716,0.23262244,0.040471554,-0.43720877,0.07561841,-0.24422954,0.82435054,0.18832871,0.0014538895,-0.3092235,-0.05900327,0.7398611,-0.133252,1.1065321,0.6683451,1.2951281,0.90508384,-0.81041276,-0.5933176,-0.108571514,0.2201345,-0.9454037,-0.026913922,-0.6909202,0.45204908,-1.3742337,0.5580718,-0.40028244,-0.006403623,0.01832164,0.24451292,0.14338034,-0.3232842,0.43344083,0.46409038,0.509991,-0.16289355,0.36262393,0.19247368,-0.38270193,-0.40105152,-0.27359018,-0.27359018,0.03655555,0.006083522,0.72638977,-0.05861026,0.0003587827,0.01698313,-1.509083,0.06091702,0.32566193,0.26753002,0.1492465,0.1492465,0.16413784,0.15111926,0.8612639,0.076263845,-0.33545616,-0.3284929,-1.74506,-0.17505991,0.43750903,0.43428674,0.27740964,0.27740964,0.51121026,0.47630677,1.0195328,0.23453277,0.48055342,0.50771075,-1.2815639,0.28843617,-0.21540977,-0.17414911,-0.10747675,-0.10747675,0.3353021,0.36020172,1.0369658,0.25196582,0.25539458,0.21114646,-1.5147467,0.055253386
63,1.26,0.0,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.15,0.0,-0.27359018,-0.05861026,0.06091702,0.1492465,0.076263845,-0.17505991,0.27740964,0.23453277,0.28843617,-0.10747675,0.25196582,0.055253386,-0.30831122,0.17611644,-0.3263418,0.7834325,0.18366271,0.019300353,-0.40308714,-0.0519216,0.66894484,-0.09705154,0.96717095,0.73909044,1.3231863,0.8983739,-0.6756371,-0.63942003,-0.10309901,0.16336541,-0.7627167,0.083890796,-0.8877657,0.37496084,-1.6334248,0.43557143,-0.40105152,0.006083522,0.01698313,0.26753002,0.15111926,-0.3284929,0.43428674,0.47630677,0.50771075,-0.17414911,0.36020172,0.21114646,-0.36972314,-0.39764124,-0.27705547,-0.27705547,0.04252775,0.018574772,0.7319087,-0.053091347,-0.007131256,0.013095833,-1.5170233,0.052976727,0.33927512,0.2889909,0.16397968,0.16397968,0.16278909,0.15864497,0.86485136,0.07985133,-0.33692318,-0.33263332,-1.7444135,-0.17441344,0.44011572,0.434261,0.26782206,0.26782206,0.52098143,0.48850068,1.0188572,0.23385721,0.46744487,0.50130665,-1.2700629,0.29993713,-0.22999202,-0.18667091,-0.108868204,-0.108868204,0.3255185,0.35353857,1.0529358,0.2679358,0.26646438,0.22894569,-1.498809,0.07119107
64,1.28,0.0,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.15,0.0,-0.27705547,-0.053091347,0.052976727,0.16397968,0.07985133,-0.17441344,0.26782206,0.23385721,0.29993713,-0.108868204,0.2679358,0.07119107,-0.17326437,0.2759468,-0.39701527,0.73665917,0.17937346,0.03232459,-0.47937942,-0.033777386,0.5750451,-0.069572896,0.79849803,0.7968871,1.3383898,0.86008584,-0.5443531,-0.68007714,-0.09814773,0.11338673,-0.5713752,0.18317898,-1.0760624,0.28331038,-1.857913,0.29406515,-0.39764124,0.018574772,0.013095833,0.2889909,0.15864497,-0.33263332,0.434261,0.48850068,0.50130665,-0.18667091,0.35353857,0.22894569,-0.35343236,-0.3918805,-0.2777518,-0.2777518,0.046934895,0.028623614,0.7393086,-0.04569143,-0.0142643675,0.0075229406,-1.5261415,0.043858528,0.34902892,0.30858326,0.17766619,0.17766619,0.15967697,0.16278744,0.8683088,0.08330876,-0.33938524,-0.3345871,-1.7435715,-0.17357147,0.44339594,0.43569764,0.2571147,0.2571147,0.5298061,0.50037974,1.0187382,0.23373812,0.45153087,0.49205357,-1.2608622,0.30913782,-0.2442916,-0.200634,-0.10991645,-0.10991645,0.3149957,0.3449428,1.0650524,0.28005236,0.2779158,0.24328686,-1.4820536,0.087946415
65,1.3,0.0,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.15,0.0,-0.2777518,-0.04569143,0.043858528,0.17766619,0.08330876,-0.17357147,0.2571147,0.23373812,0.30913782,-0.10991645,0.28005236,0.087946415,-0.034816816,0.36999446,-0.455909,0.68432534,0.1728726,0.04210019,-0.5353676,-0.0059563145,0.46003628,-0.052412327,0.6058301,0.8377665,1.3263931,0.77505434,-0.4135994,-0.7161556,-0.117076896,0.079396605,-0.36057037,0.2662056,-1.2397952,0.17979732,-2.0242105,0.12026887,-0.3918805,0.028623614,0.0075229406,0.30858326,0.16278744,-0.3345871,0.43569764,0.50037974,0.49205357,-0.200634,0.3449428,0.24328686,-0.3354265,-0.38270193,-0.2756485,-0.2756485,0.051114954,0.03655555,0.7483855,-0.036614537,-0.022166409,0.0003587827,-1.5362015,0.033798575,0.3555202,0.32566193,0.19019364,0.19019364,0.15516812,0.16413784,0.87155366,0.08655363,-0.34323794,-0.33545616,-1.7425846,-0.17258453,0.44564208,0.43750903,0.2457152,0.2457152,0.53650624,0.51121026,1.0193248,0.23432475,0.4366225,0.48055342,-1.2543252,0.3156749,-0.25713396,-0.21540977,-0.11084151,-0.11084151,0.30683553,0.3353021,1.0729663,0.2879663,0.2881572,0.25539458,-1.464864,0.10513604
66,1.32,0.0,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.15,0.0,-0.2756485,-0.036614537,0.033798575,0.19019364,0.08655363,-0.17258453,0.2457152,0.23432475,0.3156749,-0.11084151,0.2879663,0.10513604,0.10516536,0.45384544,-0.50300014,0.6263727,0.16224523,0.04934462,-0.56997555,0.02932876,0.32685667,-0.04625321,0.3956965,0.85947967,1.296178,0.65135413,-0.28640658,-0.75098914,-0.15287802,0.053031165,-0.1463832,0.32582214,-1.3697996,0.07331264,-2.1228924,-0.06875887,-0.38270193,0.03655555,0.0003587827,0.32566193,0.16413784,-0.33545616,0.43750903,0.51121026,0.48055342,-0.21540977,0.3353021,0.25539458,-0.31738633,-0.36972314,-0.2707452,-0.2707452,0.055651575,0.04252775,0.75886065,-0.026139379,-0.03069438,-0.007131256,-1.5469542,0.023045897,0.35921144,0.33927512,0.20143692,0.20143692,0.14974149,0.16278909,0.87447125,0.08947122,-0.34799293,-0.33692318,-1.7415152,-0.1715151,0.44660965,0.44011572,0.23406462,0.23406462,0.54055023,0.52098143,1.0207193,0.23571926,0.42284897,0.46744487,-1.2507373,0.31926274,-0.26888186,-0.22999202,-0.111853264,-0.111853264,0.3010949,0.3255185,1.0764779,0.29147786,0.29649785,0.26646438,-1.4476348,0.12236524
67,1.34,0.0,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.15,0.0,-0.2707452,-0.026139379,0.023045897,0.20143692,0.08947122,-0.1715151,0.23406462,0.23571926,0.31926274,-0.111853264,0.29147786,0.12236524,0.24516618,0.52375865,-0.53763294,0.5621643,0.14587843,0.053474147,-0.58252853,0.06972786,0.17938992,-0.050587744,0.17558035,0.8614596,1.2515547,0.49657306,-0.1569686,-0.78987193,-0.20216589,0.022119662,0.067156054,0.3614793,-1.4583397,-0.024990037,-2.1472878,-0.2568578,-0.36972314,0.04252775,-0.007131256,0.33927512,0.16278909,-0.33692318,0.44011572,0.52098143,0.46744487,-0.22999202,0.3255185,0.26646438,-0.30031252,-0.35343236,-0.2630781,-0.2630781,0.060119394,0.046934895,0.77039945,-0.014600575,-0.03992006,-0.0142643675,-1.5581349,0.011865139,0.3606512,0.34902892,0.21125652,0.21125652,0.14323995,0.15967697,0.8769347,0.09193468,-0.35326517,-0.33938524,-1.7404408,-0.1704408,0.44717517,0.44339594,0.22260085,0.22260085,0.5421092,0.5298061,1.022978,0.23797792,0.4109723,0.45153087,-1.2503208,0.31967926,-0.27934983,-0.2442916,-0.113143794,-0.113143794,0.2977242,0.3149957,1.0755266,0.29052657,0.30187753,0.2779158,-1.4307361,0.13926399
68,1.36,0.0,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.15,0.0,-0.2630781,-0.014600575,0.011865139,0.21125652,0.09193468,-0.1704408,0.22260085,0.23797792,0.31967926,-0.113143794,0.29052657,0.13926399,0.3833543,0.5769416,-0.5590362,0.49098015,0.12317209,0.053716395,-0.5731887,0.11293545,0.02082479,-0.06452642,-0.047566712,0.8449348,1.1901134,0.32061714,-0.024438882,-0.83336306,-0.25512567,-0.014887678,0.27214834,0.37433368,-1.5130332,-0.111768916,-2.1046767,-0.42736548,-0.35343236,0.046934895,-0.0142643675,0.34902892,0.15967697,-0.33938524,0.44339594,0.5298061,0.45153087,-0.2442916,0.3149957,0.2779158,-0.2846824,-0.3354265,-0.25274268,-0.25274268,0.06349152,0.051114954,0.7826464,-0.0023536086,-0.04857555,-0.022166409,-1.5694909,0.0005091429,0.36001474,0.3555202,0.21951325,0.21951325,0.13549855,0.15516812,0.87881577,0.093815744,-0.35820565,-0.34323794,-1.739458,-0.16945791,0.44837204,0.44564208,0.21171731,0.21171731,0.5421228,0.53650624,1.0260925,0.2410925,0.3999331,0.4366225,-1.253169,0.3168311,-0.28876725,-0.25713396,-0.114863336,-0.114863336,0.2958765,0.30683553,1.0702354,0.28523535,0.30428395,0.2881572,-1.4145283,0.1554718
69,1.3800000000000001,0.0,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.15,0.0,-0.25274268,-0.0023536086,0.0005091429,0.21951325,0.093815744,-0.16945791,0.21171731,0.2410925,0.3168311,-0.114863336,0.28523535,0.1554718,0.51677036,0.61234736,-0.5678018,0.41283685,0.09405254,0.049145542,-0.544177,0.15572904,-0.14240536,-0.0859772,-0.26456246,0.8103915,1.1020856,0.14040339,0.09842267,-0.874469,-0.30673277,-0.059149187,0.44974822,0.35670578,-1.5051161,-0.17626971,-1.9768,-0.5874868,-0.3354265,0.051114954,-0.022166409,0.3555202,0.15516812,-0.34323794,0.44564208,0.53650624,0.4366225,-0.25713396,0.30683553,0.2881572,-0.27086735,-0.31738633,-0.23991446,-0.23991446,0.066422515,0.055651575,0.7952468,0.010246754,-0.05588944,-0.03069438,-1.5807866,-0.010786533,0.35679752,0.35921144,0.2260801,0.2260801,0.12678346,0.14974149,0.87999654,0.09499651,-0.36279052,-0.34799293,-1.7386694,-0.16866934,0.4496859,0.44660965,0.20174874,0.20174874,0.54047936,0.54055023,1.0299852,0.24498516,0.39202267,0.42284897,-1.2592477,0.3107524,-0.29586676,-0.26888186,-0.11712339,-0.11712339,0.29558676,0.3010949,1.0608987,0.27589864,0.30207157,0.29649785,-1.399362,0.17063808
70,1.4000000000000001,0.0,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.15,0.0,-0.23991446,0.010246754,-0.010786533,0.2260801,0.09499651,-0.16866934,0.20174874,0.24498516,0.3107524,-0.11712339,0.27589864,0.17063808,0.64141107,0.630017,-0.5647819,0.32834297,0.059037946,0.039426606,-0.49842814,0.19463485,-0.3039357,-0.11300249,-0.46683496,0.75831527,0.9788352,-0.033744194,0.20941961,-0.9077616,-0.35153094,-0.10494699,0.5941113,0.30732277,-1.437279,-0.22057942,-1.7722015,-0.73738444,-0.31738633,0.055651575,-0.03069438,0.35921144,0.14974149,-0.34799293,0.44660965,0.54055023,0.42284897,-0.26888186,0.3010949,0.29649785,-0.25866187,-0.30031252,-0.2248554,-0.2248554,0.06872365,0.060119394,0.80785114,0.02285111,-0.061440356,-0.03992006,-1.591811,-0.02181089,0.35083967,0.3606512,0.23085448,0.23085448,0.117213815,0.14323995,0.8803702,0.09537017,-0.36679226,-0.35326517,-1.7381752,-0.1681751,0.4513614,0.44717517,0.19297746,0.19297746,0.53798544,0.5421092,1.0345175,0.2495175,0.3872177,0.4109723,-1.268391,0.30160904,-0.3004821,-0.27934983,-0.119992085,-0.119992085,0.29636705,0.2977242,1.0479636,0.2629636,0.2952219,0.30187753,-1.3855844,0.1844157
71,1.42,0.0,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.15,0.0,-0.2248554,0.02285111,-0.02181089,0.23085448,0.09537017,-0.1681751,0.19297746,0.2495175,0.30160904,-0.119992085,0.2629636,0.1844157,0.75295365,0.63021684,-0.5512204,0.23871863,0.018683609,0.024714187,-0.43856457,0.22661415,-0.45716488,-0.14343481,-0.6467517,0.68888056,0.8187094,-0.19977105,0.3052237,-0.92782146,-0.38934478,-0.14767584,0.70904434,0.23128597,-1.3093834,-0.2432079,-1.5022485,-0.88007146,-0.30031252,0.060119394,-0.03992006,0.3606512,0.14323995,-0.35326517,0.44717517,0.5421092,0.4109723,-0.27934983,0.2977242,0.30187753,-0.24795403,-0.2846824,-0.20790882,-0.20790882,0.07000565,0.06349152,0.8201099,0.035109878,-0.06489939,-0.04857555,-1.6023633,-0.032363296,0.34209222,0.36001474,0.23376302,0.23376302,0.1070835,0.13549855,0.8798413,0.0948413,-0.36998773,-0.35820565,-1.7380552,-0.16805518,0.45337144,0.44837204,0.1856434,0.1856434,0.5350924,0.5421228,1.0395126,0.2545126,0.3856018,0.3999331,-1.2803297,0.28967035,-0.3022578,-0.28876725,-0.12349787,-0.12349787,0.29823768,0.2958765,1.0319946,0.24699455,0.28367698,0.30428395,-1.3735284,0.19647169
72,1.44,0.0,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.15,0.0,-0.20790882,0.035109878,-0.032363296,0.23376302,0.0948413,-0.16805518,0.1856434,0.2545126,0.28967035,-0.12349787,0.24699455,0.19647169,0.84732866,0.6129374,-0.52762246,0.14542732,-0.026444029,0.005994195,-0.36670265,0.24975362,-0.5969346,-0.17528953,-0.79845464,0.6027985,0.62541765,-0.36029503,0.39301884,-0.9328041,-0.4202506,-0.17975873,0.8000332,0.13990323,-1.1367935,-0.24652724,-1.1856735,-1.0106754,-0.2846824,0.06349152,-0.04857555,0.36001474,0.13549855,-0.35820565,0.44837204,0.5421228,0.3999331,-0.28876725,0.2958765,0.30428395,-0.23829736,-0.27086735,-0.18949038,-0.18949038,0.06950574,0.066422515,0.83169496,0.046694934,-0.06602444,-0.05588944,-1.6122468,-0.0422467,0.3308829,0.35679752,0.23475449,0.23475449,0.09620769,0.12678346,0.8783325,0.09333247,-0.3725378,-0.36279052,-1.7383683,-0.16836822,0.45606467,0.4496859,0.17993043,0.17993043,0.5316183,0.54047936,1.0447612,0.25976115,0.3862999,0.39202267,-1.2946686,0.2753315,-0.30085763,-0.29586676,-0.12761031,-0.12761031,0.301314,0.29558676,1.0136495,0.22864944,0.2675654,0.30207157,-1.3635291,0.20647097
73,1.46,0.0,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.15,0.0,-0.18949038,0.046694934,-0.0422467,0.23475449,0.09333247,-0.16836822,0.17993043,0.25976115,0.2753315,-0.12761031,0.22864944,0.20647097,0.92092246,0.57925266,-0.49417156,0.04957313,-0.075441115,-0.015649699,-0.28564826,0.2624292,-0.71694237,-0.20562185,-0.91725385,0.49996114,0.40444604,-0.50536555,0.475918,-0.9264782,-0.44133106,-0.2006083,0.86142445,0.036441337,-0.91065186,-0.22235815,-0.83507043,-1.1369435,-0.27086735,0.066422515,-0.05588944,0.35679752,0.12678346,-0.36279052,0.4496859,0.54047936,0.39202267,-0.29586676,0.29558676,0.30207157,-0.22858478,-0.25866187,-0.17006776,-0.17006776,0.06730776,0.06872365,0.8423061,0.05730605,-0.065562084,-0.061440356,-1.6212672,-0.051267147,0.31774586,0.35083967,0.23379767,0.23379767,0.08533801,0.117213815,0.8757879,0.09078789,-0.37580025,-0.36679226,-1.7391465,-0.16914642,0.4596453,0.4513614,0.17596713,0.17596713,0.5264535,0.53798544,1.0500427,0.26504272,0.39051777,0.3872177,-1.3109056,0.25909448,-0.29526868,-0.3004821,-0.13224131,-0.13224131,0.30582166,0.29636705,0.99364674,0.20864671,0.24581714,0.2952219,-1.3559134,0.21408665
74,1.48,0.0,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.15,0.0,-0.17006776,0.05730605,-0.051267147,0.23379767,0.09078789,-0.16914642,0.17596713,0.26504272,0.25909448,-0.13224131,0.20864671,0.21408665,0.97113144,0.5305571,-0.45102063,-0.04784096,-0.12722993,-0.03891182,-0.19816542,0.26407826,-0.81185144,-0.23154993,-1.0001366,0.380787,0.16622348,-0.6323859,0.5542609,-0.9101249,-0.4512805,-0.20853901,0.8944998,-0.06883913,-0.64184386,-0.17222086,-0.46734276,-1.2540054,-0.25866187,0.06872365,-0.061440356,0.35083967,0.117213815,-0.36679226,0.4513614,0.53798544,0.3872177,-0.3004821,0.29636705,0.2952219,-0.21969397,-0.24795403,-0.15014136,-0.15014136,0.0628659,0.07000565,0.85167295,0.06667292,-0.06283267,-0.06489939,-1.6292344,-0.05923438,0.3040368,0.34209222,0.23088065,0.23088065,0.076710135,0.1070835,0.8721787,0.08717865,-0.3797338,-0.36998773,-1.7403929,-0.17039287,0.46422222,0.45337144,0.17382498,0.17382498,0.5189645,0.5350924,1.0551404,0.27014035,0.39705914,0.3856018,-1.3284521,0.24154794,-0.2864278,-0.3022578,-0.13724516,-0.13724516,0.3113848,0.29823768,0.9727393,0.18773925,0.22016019,0.28367698,-1.3509904,0.21900964
75,1.5,0.0,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.15,0.0,-0.15014136,0.06667292,-0.05923438,0.23088065,0.08717865,-0.17039287,0.17382498,0.27014035,0.24154794,-0.13724516,0.18773925,0.21900964,0.99632007,0.4683441,-0.3983617,-0.1458514,-0.1804623,-0.06232214,-0.10710739,0.25487998,-0.87732863,-0.25019258,-1.0453744,0.2461505,-0.07953048,-0.74089354,0.6277354,-0.88442695,-0.44795972,-0.2024548,0.8993255,-0.1689458,-0.34128866,-0.09704354,-0.0952394,-1.3578146,-0.24795403,0.07000565,-0.06489939,0.34209222,0.1070835,-0.36998773,0.45337144,0.5350924,0.3856018,-0.3022578,0.29823768,0.28367698,-0.21103226,-0.23829736,-0.13021952,-0.13021952,0.055310577,0.06950574,0.85955006,0.07455003,-0.058479004,-0.06602444,-1.6359642,-0.0659641,0.2917177,0.3308829,0.22601542,0.22601542,0.07308076,0.09620769,0.8674995,0.082499444,-0.38353363,-0.3725378,-1.7420851,-0.17208505,0.4692621,0.45606467,0.17352457,0.17352457,0.5094248,0.5316183,1.0598445,0.27484447,0.40486988,0.3862999,-1.3466702,0.2233299,-0.27492657,-0.30085763,-0.1424207,-0.1424207,0.31766337,0.301314,0.95169055,0.16669053,0.19337349,0.2675654,-1.3490409,0.22095919
76,1.52,0.0,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.15,0.0,-0.13021952,0.07455003,-0.0659641,0.22601542,0.082499444,-0.17208505,0.17352457,0.27484447,0.2233299,-0.1424207,0.16669053,0.22095919,0.9960924,0.39385477,-0.33648825,-0.24326155,-0.23395884,-0.08460772,-0.015020259,0.23520601,-0.91089904,-0.25877678,-1.0524373,0.09747994,-0.32091278,-0.83368236,0.69547343,-0.84755266,-0.4333498,-0.1846382,0.87963426,-0.2621686,-0.027430106,0.0012584329,0.26968217,-1.4435631,-0.23829736,0.06950574,-0.06602444,0.3308829,0.09620769,-0.3725378,0.45606467,0.5316183,0.3862999,-0.30085763,0.301314,0.2675654,-0.2028474,-0.22858478,-0.1107841,-0.1107841,0.04397223,0.06730776,0.8657246,0.0807246,-0.052626424,-0.065562084,-1.6412956,-0.0712955,0.2810891,0.31774586,0.2192449,0.2192449,0.07452193,0.08533801,0.8617797,0.07677966,-0.386087,-0.37580025,-1.7441987,-0.17419863,0.4741933,0.4596453,0.17504072,0.17504072,0.4983991,0.5264535,1.0639416,0.27894157,0.41309997,0.39051777,-1.3648756,0.2051245,-0.26150453,-0.29526868,-0.14750428,-0.14750428,0.32406205,0.30582166,0.9312533,0.14625329,0.1673062,0.24581714,-1.3503264,0.21967363
77,1.54,0.0,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.15,0.0,-0.1107841,0.0807246,-0.0712955,0.2192449,0.07677966,-0.17419863,0.17504072,0.27894157,0.2051245,-0.14750428,0.14625329,0.21967363,0.9717712,0.30872816,-0.26657087,-0.33852643,-0.2859896,-0.10568155,0.07580767,0.20485745,-0.9102678,-0.25417978,-1.021863,-0.06427501,-0.54201823,-0.907496,0.7495173,-0.7966882,-0.40277585,-0.16638415,0.838607,-0.35386497,0.2972836,0.12500897,0.61745214,-1.5161031,-0.22858478,0.06730776,-0.065562084,0.31774586,0.08533801,-0.37580025,0.4596453,0.5264535,0.39051777,-0.29526868,0.30582166,0.24581714,-0.19455956,-0.21969397,-0.09229046,-0.09229046,0.028758451,0.0628659,0.8700131,0.08501309,-0.046979837,-0.06283267,-1.6450843,-0.07508421,0.27133974,0.3040368,0.21066165,0.21066165,0.08043015,0.076710135,0.8551163,0.07011628,-0.38733512,-0.3797338,-1.746708,-0.17670798,0.4781979,0.46422222,0.17830732,0.17830732,0.48671523,0.5189645,1.0672112,0.28221112,0.42162028,0.39705914,-1.3823817,0.18761837,-0.24569274,-0.2864278,-0.1521964,-0.1521964,0.33000702,0.3113848,0.91213995,0.12713993,0.14322308,0.22016019,-1.3550546,0.21494544
78,1.56,0.0,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.15,0.0,-0.09229046,0.08501309,-0.07508421,0.21066165,0.07011628,-0.17670798,0.17830732,0.28221112,0.18761837,-0.1521964,0.12713993,0.21494544,0.924682,0.21442509,-0.1894356,-0.4291625,-0.33316952,-0.1254667,0.1633299,0.1634796,-0.87530625,-0.23460618,-0.95566726,-0.23641087,-0.7432454,-0.9644952,0.7934044,-0.7237108,-0.3415949,-0.14780933,0.77919567,-0.44540253,0.61223274,0.26102322,0.9346732,-1.5596396,-0.21969397,0.0628659,-0.06283267,0.3040368,0.076710135,-0.3797338,0.46422222,0.5189645,0.39705914,-0.2864278,0.3113848,0.22016019,-0.1869985,-0.21103226,-0.07514472,-0.07514472,0.009065874,0.055310577,0.87225175,0.08725172,-0.042452194,-0.058479004,-1.6472166,-0.077216506,0.26064628,0.2917177,0.20043388,0.20043388,0.08998476,0.07308076,0.8477117,0.062711656,-0.38740185,-0.38353363,-1.7495738,-0.17957377,0.4820811,0.4692621,0.18321295,0.18321295,0.47625685,0.5094248,1.0694373,0.28443724,0.43048272,0.40486988,-1.3985384,0.1714617,-0.22830123,-0.27492657,-0.15618247,-0.15618247,0.33547443,0.31766337,0.8949964,0.10999638,0.12253838,0.19337349,-1.3633307,0.20666933
79,1.58,0.0,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.15,0.0,-0.07514472,0.08725172,-0.077216506,0.20043388,0.062711656,-0.17957377,0.18321295,0.28443724,0.1714617,-0.15618247,0.10999638,0.20666933,0.8572869,0.111931376,-0.10661235,-0.51138884,-0.37023246,-0.14328757,0.24528135,0.111307666,-0.8078345,-0.19930288,-0.85717714,-0.41380426,-0.9145859,-1.0095084,0.82093775,-0.617506,-0.23362403,-0.123445556,0.7000488,-0.53125125,0.89948845,0.39915833,1.2099531,-1.5528196,-0.21103226,0.055310577,-0.058479004,0.2917177,0.07308076,-0.38353363,0.4692621,0.5094248,0.40486988,-0.27492657,0.31766337,0.19337349,-0.1832077,-0.2028474,-0.0596972,-0.0596972,-0.013473734,0.04397223,0.87228996,0.08728993,-0.038547494,-0.052626424,-1.6476133,-0.077613235,0.24857321,0.2810891,0.18880104,0.18880104,0.10136978,0.07452193,0.8398628,0.054862797,-0.38581386,-0.386087,-1.7527273,-0.18272722,0.48483488,0.4741933,0.18959758,0.18959758,0.46790653,0.4983991,1.0704246,0.28542453,0.43869257,0.41309997,-1.4127644,0.15723562,-0.21037845,-0.26150453,-0.15915546,-0.15915546,0.34058654,0.32406205,0.88037515,0.09537512,0.10688273,0.1673062,-1.3751296,0.19487047
